internal_id,nome_do_artigo,doi,ano,venue,fonte,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,tem_pdf_local,abstract,resultados,relevancia_para_slr,metodo,tipo_de_evidencia,ameacas_limitacoes,contexto,fonte_dos_dados,tecnica_principal,rq_atendida,ic_ec_acionados,fase_do_sdlc,nivel_de_integracao,prioridade_de_leitura,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_status,qa_notes
56342950,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly states research objectives (fault insertion/fixing patterns), describes SE context (Apache projects, developer activities), names data source (twelve Apache projects repositories), formally defines three stochastic techniques (Petri-net, Markov Chain, Hawkes Processes), performs empirical evaluation on real projects with analysis of developer behavior patterns, discusses differences across projects and limitations. No explicit mention of code/data availability."
b5ffb64d,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective on fork-type characteristics in open-source development. SE context explicitly stated (880 Java projects, action/observation events). Data source named (open-source projects with forks). Process mining explicitly mentioned as technique. Empirical evaluation on real projects. Dataset availability indicated by 'This dataset relates to the paper' statement. No specific process model quality metrics (fitness, precision, recall, F1) reported in abstract."
6f295ec6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly applies process mining to Git logs (QA1, QA4), with software development course as SE context (QA2). Git repositories are named as data source (QA3), and empirical evaluation in real educational setting is indicated (QA5). However, no threats to validity, reproducibility artifacts, or process model quality metrics (fitness, precision, etc.) are mentioned in the screening summary."
c894f613,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study applies process mining to CI/CD workflows with clear SE context (continuous integration/delivery) and event log sources (Apache Kafka integration from heterogeneous CI/CD artifacts). Process mining technique is named; empirical application to real CI/CD monitoring is evident. However, no specific quality metrics (fitness, precision, etc.), threats to validity, or data/code availability are mentioned in the provided information."
9c4cc898,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The title and prior screening clearly state research objectives (extracting process features from event logs for simulation models). Event logs are mentioned as data source. System Dynamics is a named stochastic technique. However, software engineering context is unclear/not stated, threats to validity are not discussed, reproducibility/data availability is not mentioned, and specific PM quality metrics are not reported in the available text."
db43c22c,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Research objective is clear—assessing effectiveness of Agile processes using probabilistic causal models. QA2: SE context is explicitly described (Agile methodology, software development, sprints). QA4: Markov chains are formally named as the mathematical apparatus. QA5: An empirical example of evaluating a software development process within an Agile sprint is presented. QA3, QA6, QA7, QA8: No specific data source is named (no repository, project, or dataset identified); no threats to validity or generalizability discussed; reproducibility not addressed (no code/data availability stated)"
f59b10d5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The title clearly states a research objective (build outcome prediction). SE context is explicit (CI/CD, real software project, repository mining). Data source is identified (version control repository in a real project). However, no specific stochastic/PM technique is named, threats to validity are not discussed, and reproducibility/code availability is not mentioned. Process model quality metrics are implied through build outcome prediction accuracy evaluation."
abfd6b2e,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly states objective of identifying programmer workflow using process mining on commit/collaboration tool event logs. Software context (development team roles), data source (collaboration tools, commit data), and PM technique (process mining workflow discovery) are explicitly named. Quality issues (deadlocks, synchronization problems, etc.) are identified, SEQUAL framework is applied as evaluation metric, and limitations/threats are discussed. However, no mention of dataset/code availability or reproducibility package."
e89188a6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objectives clearly stated (agile project tracking via state-space approach). Software engineering context identified (software project management, agile tracking). Monte Carlo simulation explicitly named as stochastic technique. Empirical validation through simulation mentioned. However, no real data source reproducibility, threats to validity discussion, or availability of data/code stated."
6e572cbb,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study has clear PM objective (exploring PM opportunities in educational SE via GitLab analysis), describes SE context (educational software development, repository mining), identifies reproducible data source (GitLab repositories, event logs), and specifies PM technique (Disco tool for process mining). Empirical evaluation is applied to real GitLab data. However, no specific process model quality metrics (fitness, precision, recall) are reported, threats to validity are not discussed, and reproducibility artifacts are not mentioned."
6f9a5a08,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The title clearly states a research objective (monitoring software development with process mining). Software engineering context is evident (VCS, issue trackers, software development process). Data sources are identified (software repositories including version control and issue tracking). However, no specific process mining technique is formally named, no empirical validation is mentioned (position paper), threats to validity are not discussed, reproducibility/data availability is not stated, and no quality metrics are reported."
4409efef,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study has clear objective (predicting bug-fixing time), defined SE context (bug handling in open source project), identifiable data source (Bugzilla Firefox), formal technique (Markov+Monte Carlo), empirical evaluation, and process metrics. Reproducibility inferred from 'open source' and replication study nature. Threats to validity not explicitly mentioned in available text."
4082a5b1,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly applies process mining (discovery, resource, activity analysis) to seven real software development projects using event logs, establishing research objectives in project management context. Research objectives, SE context (software development), and data source (event logs from real projects) are explicitly stated; process mining techniques are named; empirical evaluation on real project data is confirmed. However, process model quality metrics (fitness, precision, etc.) and validity threats are not mentioned in the screening evidence, and reproducibility/code availability is not"
223a62e3,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly states objectives (workflow efficiency and sentiment dynamics analysis in repositories). SE context is well-described (GitHub repositories, issues, pull requests). Data source is explicitly named (eight GitHub projects with issues and pull requests). However, no specific process mining technique is formally named (alpha miner, inductive miner, etc.), no quality metrics (fitness, precision, etc.) are reported, threats to validity are not discussed, and data/code availability is not mentioned."
3ef399e6,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The study clearly addresses process mining applications in software engineering (QA1, QA2). Process mining techniques (discovery, conformance checking) are formally identified (QA4), and case studies are mentioned indicating empirical validation (QA5). However, no specific data source is named (QA3), no quality metrics are reported (QA8), reproducibility and validity threats are not discussed (QA6, QA7)."
4c73b15f,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective (predicting project completion date), software engineering context (agile software projects), data source identified (historical throughput event logs), and Monte Carlo Simulation formally named as the stochastic technique. Empirical validation implied through application to real project data. No explicit metrics reported, threats to validity not mentioned, and data/code availability not stated."
0a07a816,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objectives on hierarchical performance analysis for process mining (QA1). Software system processes explicitly mentioned as application domain (QA2). Process mining techniques (discovery, conformance, performance analysis) formally defined (QA4). Implementation and evaluation on software system processes demonstrated (QA5). Performance metrics are introduced but data source not specified (QA3=0), reproducibility/availability not stated (QA7=0), and no discussion of validity threats evident (QA6=0)."
63e1f0bf,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objective is clearly stated (privacy-preserving process mining). Software context (event logs from software execution) and PM technique (alpha algorithm) are explicitly named. Experiments are described, and privacy/generalizability concerns are discussed. However, no specific data source is named, no quality metrics (fitness, precision, etc.) are reported, and reproducibility is not addressed."
07ddd290,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective on process verification using PM. SE context explicitly stated (bug, task, defect management in a large IT company). Data sources named (real process data from case studies). PM techniques explicitly mentioned (process mining algorithms). Three case studies provide empirical validation. Open-source EPF Composer tool ensures reproducibility. No quality metrics (fitness, precision, recall, etc.) are reported in the abstract."
08d64489,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective stated (discovering collaboration patterns from development logs). Software engineering context identified (large-scale software development, developing logs, software development process). Process mining technique formally named (trace alignment). Empirical evaluation mentioned (experimental results from CPNTools dataset). However, data source lacks specific reproducibility details (no named repository/project), no process model quality metrics reported, no validity threats discussed, and no code/data availability mentioned."
632737fb,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Paper clearly states objective of applying probabilistic model checking to software processes (QA1). SE context is defined as lean-kanban process in software maintenance (QA2). Markov chain models and probabilistic temporal logic are formally defined techniques (QA4). Real case study validation through PRISM is empirical evidence (QA5). PRISM is open-source software tool mentioned (QA7). However, no specific data source is named for the case study (QA3), no threats/limitations discussed (QA6), and no quantitative process model quality metrics reported (QA8)."
7ab40121,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Clear research objective stated (software reliability estimation via stochastic methods for automotive release decisions). QA2: Software engineering context specified (automotive software development, quality management, release process). QA4: Stochastic analysis methods explicitly named (stochastic fault rate models, reliability estimation). QA8: Process/performance metrics mentioned (residual error rate, failure performance prediction, KPIs). QA3: No specific data source named. QA5: No empirical validation or case study reported—appears conceptual. QA6: No discussion of limitations or t"
d4a1d75c,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objective is clearly stated (mining projects from artifacts for compliance verification). SE context is specified (safety-critical projects, documentation, software repositories). Data source is named (software repositories, project-generated artifacts). However, no specific PM/stochastic technique, empirical validation, validity threats, reproducibility information, or quality metrics are mentioned in the abstract."
b5ea4fdd,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective stated: modeling software development as Markov random process. SE context explicitly described (software component development at multiple levels). Markov chains formally identified as the stochastic technique. However, no empirical validation, data source, validity threats, reproducibility details, or quality metrics are mentioned—study appears primarily theoretical."
c42be0aa,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The study is clearly a review on software process mining using Petri nets (QA1, QA2, QA4 evident from title and prior screening). However, as a review paper, it lacks specific data source description (QA3), empirical validation of its own methods (QA5), explicit discussion of validity threats (QA6), reproducibility artifacts (QA7), and reported quality metrics (QA8)."
c149b689,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objectives are clearly stated (RQs on incident management subprocess impact and metrics). SE context is explicit (incident management in IT services company). Process Mining and BPI techniques are named, and case study provides empirical validation. However, no specific data source origin is named (e.g., tool name, project identifier), no quality metrics (fitness, precision, etc.) are reported, threats to validity are not discussed, and reproducibility resources are not mentioned."
3d967450,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The study has clear objectives (defect prediction modeling), describes SE context (platform-based product lines, development process), uses identifiable data source (defect tracking systems/issue logs), applies Markov chains formally, validates empirically with real data, and reports quality metrics. No threats to validity or data reproducibility information is mentioned."
b8b5b64e,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objective clearly stated (risk prediction in software projects). SE context is specific (defect lifecycle, quality perspective, mobile software projects). Data source identified (software repository). Markov chain is formally named as the stochastic technique. Empirical evaluation conducted on real-industry mobile projects. However, no specific quality metrics (fitness, precision, etc.) are reported in the abstract, threats to validity are not discussed, and data/code availability is not mentioned."
ee562777,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective (mining technique for project-oriented processes from VCS). Software engineering context explicitly stated (large engineering processes, version control systems). Data source identified as VCS. Process mining technique formally defined (project-oriented business process mining algorithm). Empirical evaluation mentioned (prototypical implementation and comparison). No explicit mention of threats to validity, dataset/code availability, or quantitative quality metrics (fitness, precision, etc.)."
e23bbc10,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The paper clearly states its aim to introduce a process mining technique for uncovering tailoring candidates (QA1). Software development context is explicitly described (process tailoring, activities, artifacts, control flows) (QA2). Data source is identified as execution logs from a real software development scenario for Brazilian Federal Institutes (QA3). Process mining is formally named as the technique used (QA4), and empirical evaluation on real data is mentioned (QA5). However, no threats to validity or limitations are discussed (QA6), no data/code availability is stated (QA7), and no sp"
b7fd840a,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly states objective (task process impact on productivity), specifies SE context (unit-testing at Robert Bosch), identifies data source (18 programmers from 3 live projects), formally defines Markov chains, includes empirical field study evaluation, and reports comparative metrics (Euclidean distance, process similarity). No threats to validity discussion or data availability statement are evident."
261f6383,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective on quantifying economic impact of process change via cycle-time analysis (QA1). Software development process methodology context explicitly stated (QA2). Monte Carlo simulation technique formally named (QA4). Commercial case study demonstrates empirical validation (QA5). Cycle-time performance metric reported as evaluation metric (QA8). However, data source (project/repository) is not reproducibly described (QA3), threats to validity not discussed (QA6), and no mention of dataset/code availability (QA7)."
82b3401d,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Abstract clearly states threefold research objectives (conformance, discovery, extension). FLOSS repositories and event logs are named as software engineering context and data source. Process mining techniques (discovery, conformance checking, extension) are explicitly identified. However, no empirical validation results, validity discussion, reproducibility information, or quality metrics are evident in the provided abstract."
2ee3dc10,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective (Software Process Intelligence framework); software engineering context explicitly described (ITS, VCS, PAIS, software development process); data sources named (Issue Tracking System, Version Control System). However, no specific PM/stochastic technique formally defined, no empirical validation reported, no validity threats discussed, no reproducibility statement, and no process model quality metrics mentioned—this appears to be a position/framework paper."
932f2a18,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective stated: applying process mining to support CMMI-based software process assessment. Software engineering context explicitly described (CMMI, software process improvement, change control process). Real industrial case study of change control board process provides data source and empirical validation. Process mining techniques are formally referenced, and limitations/threats are discussed. However, no specific quality metrics (fitness, precision, etc.) are reported, and no mention of dataset/code availability."
508f3b5b,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective (deviation detection in process execution) and SE context (software development process in IT department of automotive company). Data source identified (event logs from real software development process). Process mining techniques and conformance checking are formally named. Empirical validation via case study on real process logs. No threats to validity, data availability, or process model quality metrics (fitness, precision) are explicitly mentioned."
f6edde4a,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective: framework for OSS reliability assessment via simulation (QA1). SE context: debugging/testing activities in OSS projects, specifically Apache and GNOME (QA2). Data source: three real datasets from Apache and GNOME projects explicitly named (QA3). Stochastic technique: rate-based queueing simulation model formally defined (QA4). Empirical validation: real data application from Apache and GNOME with results showing framework effectiveness (QA5). Threats discussed via characterization of differences between OSS and CSS debugging (QA6). No mention of dataset/code availabil"
1363926c,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Research objective is clearly stated (predicting OSS release dates). QA2: Software context is specified (open source software development). QA4: Stochastic technique is named (Generalized Software Reliability Model/GSRM based on stochastic process). QA3, QA5, QA6, QA7, QA8: Abstract provides no information on specific data sources, empirical validation method, validity threats, reproducibility, or reported metrics—only abstract available with insufficient detail."
d1ed6154,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The abstract clearly states research objectives (discover runtime process, identify inefficiencies, enhance process capabilities via process mining). Software engineering context is explicit (issue tracking, code review, software repositories). Data sources are named (software repositories, project data). Process mining techniques are formally identified (discovery, conformance verification, performance analysis using ProM and Disco tools). However, no empirical validation results, threats to validity, reproducible datasets/code, or quality metrics (fitness, precision, recall, F1) are reported"
829f8c13,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The study clearly states objectives (discovering runtime process maps, inefficiencies, inconsistencies), describes SE context (issue tracking/bug management), names data source (Bugzilla Firefox), defines PM techniques (process discovery, conformance checking, performance analysis), includes empirical case study, discusses process conformance metrics, and mentions limitations implicitly through methodology description. Data/code availability is not stated."
2647ea07,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Study clearly states objective of software process verification using process mining (QA1). SE context is detailed: bug/task/defect management processes in a large IT company (QA2). Data source is real process data from case studies, including a named industry partner (QA3). Process mining and conformance checking techniques are explicitly named (QA4). Three empirical case studies with real data provide validation (QA5). Open-source EPF Composer tool and custom plugin are mentioned, indicating reproducibility infrastructure (QA7). Verification against process models implies quality metrics, th"
ad250ae5,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective (intentional process model discovery from logs), software engineering context (Eclipse platform usage), stochastic technique (Hidden Markov Models), data source (Eclipse platform activity logs), empirical validation (case study), and quality metrics (precision-fitness metric). No threats to validity discussion or explicit data/code availability mentioned."
ceec0a17,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objective is clear: process conformance checking via CSP. Software context (process-aware information systems) is described. CSP and FDR model checker are formally named techniques. However, no empirical validation, specific data source, quality metrics, or reproducibility information is mentioned in the abstract."
e454d548,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective (process verification using PM); specific SE context (bug, task, defect management processes); reproducible data source (real process data from IT company case studies); process mining technique explicitly named; empirical validation via three case studies; open-source EPF Composer tool used (reproducibility). However, no quality metrics (fitness, precision, recall, etc.) are reported, and threats to validity are not discussed."
3231578f,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objectives clearly stated (process mining for defect resolution). SE context explicitly detailed (ITS, PCR, VCS repositories in Google Chromium). Data sources named (three repositories; Google Chromium project; event log created with caseID, timestamp, activity, performer). PM technique formally defined (Disco tool for process discovery). Empirical validation present (case study on real Google Chromium project with bottleneck and anti-pattern analysis). Process model quality metrics reported (handover of work, subcontracting, joint cases/activities, performance analysis). No threats t"
326da20f,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Clear research objective stated (proposing a stochastic simulation model for risk management). QA2: Software engineering context clearly identified as 'software project risk management process'. QA4: Although stochastic simulation is mentioned, no specific technique (e.g., Monte Carlo, Markov chains) is formally named in the abstract. QA5: Validation is mentioned ('we also validate our simulation model'), indicating empirical evaluation. QA3, QA6, QA7, QA8: No data source, specific stochastic technique, reproducibility details, or quality metrics are described in the abstract."
9249c6bb,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Clear research objective stated—conformance checking of event logs against reference processes. QA4: CSP (Communicating Sequential Processes) and PAT toolkit formally named. QA8: Conformance metrics explicitly mentioned (fitness, closeness, appropriateness). QA2, QA3, QA5, QA6, QA7 all score 0 due to lack of specific SE context, reproducible data source, empirical validation beyond illustration, validity discussion, and availability statement in abstract alone."
9a84a55d,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): The paper clearly states its objective: adapting a correlation algorithm to extract event logs from non-process-aware systems (QA1). The SE context is described—source code instrumentation for event collection from traditional systems (QA2). However, no specific data source is named (QA3), no formal PM or stochastic technique is identified by name (QA4), and while a case study validates the approach (QA5), no process model quality metrics or validity threats are reported (QA6, QA8), and reproducibility resources are not mentioned (QA7)."
c9cdb64d,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Title and prior screening confirm explicit case study of process mining applied to software development and testing with event logs and ProM framework (Alpha, Heuristic Mining algorithms). SE context, data source, and PM technique are clearly described. Empirical evaluation via case study is evident. No abstract limits QA1-8 assessment, but full-text screening indicates these elements are present except threats to validity discussion and quality metrics reporting are not mentioned in screening summary."
51b4ae2b,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective on performance prediction (QA1). SE context specified: software development teams in IT company with multiple sites (QA2). SAN formally defined as technique (QA4). Empirical case study with actual project observations validates the model (QA5). However, data source (project/company) is not reproducibly named (QA3), no specific quality metrics (fitness, precision, etc.) are reported (QA8), threats to validity not discussed (QA6), and reproducibility/code availability not mentioned (QA7)."
917d9592,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): QA1: Clear research objective stated—mapping FTS characteristics to stochastic models to predict performance indices. QA2: Specific SE context described (Follow-the-Sun, globally distributed software development, team handoffs). QA4: Stochastic modeling technique explicitly mentioned as the formal approach. QA5, QA8: No empirical validation or evaluation metrics reported—purely conceptual mapping. QA3, QA6, QA7: No data source, reproducibility, or threat discussion evident in abstract/provided text."
4316248d,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objective clearly stated (conformance analysis using process mining in SW development). SE context specified (software maintenance project, development environments). Data source named (activity records from software maintenance project, event logs from management tools). PM technique explicitly mentioned (process mining, conformance analysis). Empirical validation via exploratory case study on real project. Process model quality metrics implicit in conformance checking. No availability of data/code stated, and threats to validity not discussed."
ae20e68e,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective stated: mining organizational models from non-invasive data in software companies. Software engineering context is explicitly named (software company, development processes). However, the specific data source is not reproducibly described, no formal PM/stochastic technique is named, threats to validity are not discussed, reproducibility/code availability not mentioned, and no quality metrics are reported."
c24db118,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Clear research objective stated: extract realistic process models from development project data and improve CCB process understanding. SE context clearly identified (Change Control Board process, large industrial company in The Netherlands, software development). Process mining technique is formally named and defined as the approach. Case study empirically applies process mining to real industrial data. However, no specific validity threats discussed, no dataset/code availability mentioned, and no quantitative quality metrics (fitness, precision, etc.) are reported."
f449ac41,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Title clearly states research objectives (conformance checking via process mining). Software development processes context is explicit in the title. However, without the full text or abstract, data source reproducibility cannot be verified, empirical validation is not evident, validity threats are not discussed, reproducibility materials are not mentioned, and specific quality metrics are not reported."
e856dbe4,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,True,avaliado_llm,"LLM-scored (claude-haiku-4-5-20251001): Research objective is clear: extracting software process metrics from repositories. SE context is specified (bug tracker, configuration management event log, project management). Data source is described (large industry project repository over several years). However, no specific stochastic/PM technique is named, no threats to validity discussed, and reproducibility/data availability not mentioned."
