internal_id,title,doi,year,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_rationale,qa_scored_at,qa_model
b7fd840a,High productivity programmers use effective task processes in unit-testing,10.1109/APSEC.2015.31,2016,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Study clearly states objective (task process impact on productivity), specifies SE context (unit-testing at Robert Bosch), identifies data source (18 programmers from 3 live projects), formally defines Markov chains, includes empirical field study evaluation, and reports comparative metrics (Euclidean distance, process similarity). No threats to validity discussion or data availability statement are evident.",2026-04-28T15:02:03.592286+00:00,claude-haiku-4-5-20251001
261f6383,The economic impact of software development process choice - Cycle-time analysis and Monte Carlo simulation results,10.1109/HICSS.2015.599,2015,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"Clear research objective on quantifying economic impact of process change via cycle-time analysis (QA1). Software development process methodology context explicitly stated (QA2). Monte Carlo simulation technique formally named (QA4). Commercial case study demonstrates empirical validation (QA5). Cycle-time performance metric reported as evaluation metric (QA8). However, data source (project/repository) is not reproducibly described (QA3), threats to validity not discussed (QA6), and no mention of dataset/code availability (QA7).",2026-04-28T15:02:04.636960+00:00,claude-haiku-4-5-20251001
82b3401d,Process mining event logs from FLOSS data: State of the art and perspectives,10.1007/978-3-319-15201-1_12,2015,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,True,"Abstract clearly states threefold research objectives (conformance, discovery, extension). FLOSS repositories and event logs are named as software engineering context and data source. Process mining techniques (discovery, conformance checking, extension) are explicitly identified. However, no empirical validation results, validity discussion, reproducibility information, or quality metrics are evident in the provided abstract.",2026-04-28T15:02:05.769133+00:00,claude-haiku-4-5-20251001
2ee3dc10,Ahaan: Software Process Intelligence: Mining Software Process Data for Extracting Actionable Information,10.1145/2723742.2723763,2015,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,False,"Clear research objective (Software Process Intelligence framework); software engineering context explicitly described (ITS, VCS, PAIS, software development process); data sources named (Issue Tracking System, Version Control System). However, no specific PM/stochastic technique formally defined, no empirical validation reported, no validity threats discussed, no reproducibility statement, and no process model quality metrics mentioned—this appears to be a position/framework paper.",2026-04-28T15:02:07.076010+00:00,claude-haiku-4-5-20251001
932f2a18,"Process mining support for Capability Maturity Model Integration-based software process assessment, in principle and in practice",10.1002/smr.1645,2014,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"Clear research objective stated: applying process mining to support CMMI-based software process assessment. Software engineering context explicitly described (CMMI, software process improvement, change control process). Real industrial case study of change control board process provides data source and empirical validation. Process mining techniques are formally referenced, and limitations/threats are discussed. However, no specific quality metrics (fitness, precision, etc.) are reported, and no mention of dataset/code availability.",2026-04-28T15:02:08.286869+00:00,claude-haiku-4-5-20251001
508f3b5b,Business activity monitoring solution to detect deviations in business process execution,10.1109/SACI.2015.7208243,2015,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Clear research objective (deviation detection in process execution) and SE context (software development process in IT department of automotive company). Data source identified (event logs from real software development process). Process mining techniques and conformance checking are formally named. Empirical validation via case study on real process logs. No threats to validity, data availability, or process model quality metrics (fitness, precision) are explicitly mentioned.",2026-04-28T15:02:09.862457+00:00,claude-haiku-4-5-20251001
f6edde4a,Rate-based queueing simulation model of open source software debugging activities,10.1109/TSE.2014.2354032,2014,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"Clear research objective: framework for OSS reliability assessment via simulation (QA1). SE context: debugging/testing activities in OSS projects, specifically Apache and GNOME (QA2). Data source: three real datasets from Apache and GNOME projects explicitly named (QA3). Stochastic technique: rate-based queueing simulation model formally defined (QA4). Empirical validation: real data application from Apache and GNOME with results showing framework effectiveness (QA5). Threats discussed via characterization of differences between OSS and CSS debugging (QA6). No mention of dataset/code availabil",2026-04-28T15:02:10.934545+00:00,claude-haiku-4-5-20251001
1363926c,Predicting release time based on Generalized Software Reliability Model (GSRM),10.1109/COMPSAC.2014.86,2014,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objective is clearly stated (predicting OSS release dates). QA2: Software context is specified (open source software development). QA4: Stochastic technique is named (Generalized Software Reliability Model/GSRM based on stochastic process). QA3, QA5, QA6, QA7, QA8: Abstract provides no information on specific data sources, empirical validation method, validity threats, reproducibility, or reported metrics—only abstract available with insufficient detail.",2026-04-28T15:02:12.092648+00:00,claude-haiku-4-5-20251001
d1ed6154,"Nirikshan: Process Mining Software Repositories to Identify Inefficiencies, Imperfections, and Enhance Existing Process Capabilities",10.1145/2591062.2591080,2014,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,True,"The abstract clearly states research objectives (discover runtime process, identify inefficiencies, enhance process capabilities via process mining). Software engineering context is explicit (issue tracking, code review, software repositories). Data sources are named (software repositories, project data). Process mining techniques are formally identified (discovery, conformance verification, performance analysis using ProM and Disco tools). However, no empirical validation results, threats to validity, reproducible datasets/code, or quality metrics (fitness, precision, recall, F1) are reported",2026-04-28T15:02:13.372138+00:00,claude-haiku-4-5-20251001
829f8c13,"Nirikshan: Mining Bug Report History for Discovering Process Maps, Inefficiencies and Inconsistencies",10.1145/2590748.2590749,2014,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"The study clearly states objectives (discovering runtime process maps, inefficiencies, inconsistencies), describes SE context (issue tracking/bug management), names data source (Bugzilla Firefox), defines PM techniques (process discovery, conformance checking, performance analysis), includes empirical case study, discusses process conformance metrics, and mentions limitations implicitly through methodology description. Data/code availability is not stated.",2026-04-28T15:02:14.172758+00:00,claude-haiku-4-5-20251001
e58074e0,Applied process mining in software development,10.1109/SACI.2014.6840098,2014,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Study clearly states objective of extracting hidden process information using process mining on real software development logs. SE context (custom software development in automotive IT department), data source (incident records from one release), and technique (ProM Framework with process discovery) are all explicitly named. Empirical application on real event logs is reported. No threats to validity, data availability, or quantitative quality metrics (fitness, precision, etc.) are mentioned.",2026-04-28T15:02:15.359991+00:00,claude-haiku-4-5-20251001
2647ea07,An integrated infrastructure using process mining techniques for software process verification,10.4018/978-1-4666-7456-1.ch036,2015,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,7.0,True,"Study clearly states objective of software process verification using process mining (QA1). SE context is detailed: bug/task/defect management processes in a large IT company (QA2). Data source is real process data from case studies, including a named industry partner (QA3). Process mining and conformance checking techniques are explicitly named (QA4). Three empirical case studies with real data provide validation (QA5). Open-source EPF Composer tool and custom plugin are mentioned, indicating reproducibility infrastructure (QA7). Verification against process models implies quality metrics, th",2026-04-28T15:02:17.482932+00:00,claude-haiku-4-5-20251001
ad250ae5,Unsupervised discovery of intentional process models from event logs,10.1145/2597073.2597101,2014,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Clear research objective (intentional process model discovery from logs), software engineering context (Eclipse platform usage), stochastic technique (Hidden Markov Models), data source (Eclipse platform activity logs), empirical validation (case study), and quality metrics (precision-fitness metric). No threats to validity discussion or explicit data/code availability mentioned.",2026-04-28T15:02:17.669851+00:00,claude-haiku-4-5-20251001
ceec0a17,Process conformance using CSP,10.1145/2134254.2134278,2012,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"Research objective is clear: process conformance checking via CSP. Software context (process-aware information systems) is described. CSP and FDR model checker are formally named techniques. However, no empirical validation, specific data source, quality metrics, or reproducibility information is mentioned in the abstract.",2026-04-28T15:02:19.552630+00:00,claude-haiku-4-5-20251001
e454d548,An integrated infrastructure using process mining techniques for software process verification,10.4018/978-1-4666-4667-4.ch014,2013,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,6.0,True,"Clear research objective (process verification using PM); specific SE context (bug, task, defect management processes); reproducible data source (real process data from IT company case studies); process mining technique explicitly named; empirical validation via three case studies; open-source EPF Composer tool used (reproducibility). However, no quality metrics (fitness, precision, recall, etc.) are reported, and threats to validity are not discussed.",2026-04-28T15:02:20.483776+00:00,claude-haiku-4-5-20251001
3231578f,Process Mining Multiple Repositories for Software Defect Resolution from Control and Organizational Perspective,10.1145/2597073.2597081,2014,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Research objectives clearly stated (process mining for defect resolution). SE context explicitly detailed (ITS, PCR, VCS repositories in Google Chromium). Data sources named (three repositories; Google Chromium project; event log created with caseID, timestamp, activity, performer). PM technique formally defined (Disco tool for process discovery). Empirical validation present (case study on real Google Chromium project with bottleneck and anti-pattern analysis). Process model quality metrics reported (handover of work, subcontracting, joint cases/activities, performance analysis). No threats t",2026-04-28T15:02:21.827689+00:00,claude-haiku-4-5-20251001
326da20f,A stochastic simulation model for risk management process,10.1109/APSEC.2012.12,2012,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objective stated (proposing a stochastic simulation model for risk management). QA2: Software engineering context clearly identified as 'software project risk management process'. QA4: Although stochastic simulation is mentioned, no specific technique (e.g., Monte Carlo, Markov chains) is formally named in the abstract. QA5: Validation is mentioned ('we also validate our simulation model'), indicating empirical evaluation. QA3, QA6, QA7, QA8: No data source, specific stochastic technique, reproducibility details, or quality metrics are described in the abstract.",2026-04-28T15:02:23.128961+00:00,claude-haiku-4-5-20251001
9249c6bb,A CSP-Theoretic framework of checking conformance of business processes,10.1109/APSEC.2012.110,2012,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,False,"QA1: Clear research objective stated—conformance checking of event logs against reference processes. QA4: CSP (Communicating Sequential Processes) and PAT toolkit formally named. QA8: Conformance metrics explicitly mentioned (fitness, closeness, appropriateness). QA2, QA3, QA5, QA6, QA7 all score 0 due to lack of specific SE context, reproducible data source, empirical validation beyond illustration, validity discussion, and availability statement in abstract alone.",2026-04-28T15:02:23.596967+00:00,claude-haiku-4-5-20251001
9a84a55d,Improving event correlation for non-process aware information systems,,2012,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,"The paper clearly states its objective: adapting a correlation algorithm to extract event logs from non-process-aware systems (QA1). The SE context is described—source code instrumentation for event collection from traditional systems (QA2). However, no specific data source is named (QA3), no formal PM or stochastic technique is identified by name (QA4), and while a case study validates the approach (QA5), no process model quality metrics or validity threats are reported (QA6, QA8), and reproducibility resources are not mentioned (QA7).",2026-04-28T15:02:25.043913+00:00,claude-haiku-4-5-20251001
c517c93f,Process Mining Software Repositories,10.1109/CSMR.2011.5,2011,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Study clearly states research objective of applying process mining to software repositories. SE context is detailed (VCS, bug trackers, mail archives, development process analysis). Data sources are described (multiple software repositories). Process mining technique is formally identified (discovery, ProM framework, FRASR tool). Empirical validation through case studies is mentioned. However, no threats to validity are discussed, reproducibility/data availability is not stated, and no quality metrics (fitness, precision, recall, etc.) are reported.",2026-04-28T15:02:26.377348+00:00,claude-haiku-4-5-20251001
d098c91d,Using process mining in software development process management: A case study,10.1109/ICSMC.2011.6083858,2011,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Clear research objective (applying process mining for conformance checking in SW development); specific SE context (software development process management); reproducible data source (Brazilian software house, 5 years of event logs, 2,000+ cases); formal technique named (process mining, conformance checking). Empirical evaluation on real event logs demonstrated. No threats to validity or quality metrics (fitness, precision, etc.) explicitly discussed; reproducibility resources not mentioned.",2026-04-28T15:02:27.403941+00:00,claude-haiku-4-5-20251001
c9cdb64d,A process mining approach in Software Development and Testing Process: A case study,,2014,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Title and prior screening confirm explicit case study of process mining applied to software development and testing with event logs and ProM framework (Alpha, Heuristic Mining algorithms). SE context, data source, and PM technique are clearly described. Empirical evaluation via case study is evident. No abstract limits QA1-8 assessment, but full-text screening indicates these elements are present except threats to validity discussion and quality metrics reporting are not mentioned in screening summary.",2026-04-28T15:02:29.411590+00:00,claude-haiku-4-5-20251001
51b4ae2b,Performance Evaluation of Software Development Teams: A Practical Case Study,10.1016/j.entcs.2011.09.006,2011,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"Clear research objective on performance prediction (QA1). SE context specified: software development teams in IT company with multiple sites (QA2). SAN formally defined as technique (QA4). Empirical case study with actual project observations validates the model (QA5). However, data source (project/company) is not reproducibly named (QA3), no specific quality metrics (fitness, precision, etc.) are reported (QA8), threats to validity not discussed (QA6), and reproducibility/code availability not mentioned (QA7).",2026-04-28T15:02:30.297354+00:00,claude-haiku-4-5-20251001
917d9592,Follow-the-sun methodology in a stochastic modeling perspective,10.1109/ICGSE-W.2011.26,2011,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objective stated—mapping FTS characteristics to stochastic models to predict performance indices. QA2: Specific SE context described (Follow-the-Sun, globally distributed software development, team handoffs). QA4: Stochastic modeling technique explicitly mentioned as the formal approach. QA5, QA8: No empirical validation or evaluation metrics reported—purely conceptual mapping. QA3, QA6, QA7: No data source, reproducibility, or threat discussion evident in abstract/provided text.",2026-04-28T15:02:31.125661+00:00,claude-haiku-4-5-20251001
a222ef2c,Foundations for Event-Based Process Analysis in Heterogeneous Software Engineering Environments,10.1109/SEAA.2010.52,2010,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,6.0,True,"Study clearly states research objectives for event-based process analysis in SE (QA1). SE context is detailed: continuous integration and testing processes in development environments (QA2). Data source is described as heterogeneous engineering tools integrated via service-oriented platform (QA3). No specific PM/stochastic technique is formally named (QA4=0). Empirical evaluation is conducted using CI/test process case study (QA5). Limitations and strengths are discussed (QA6). Data/code availability not mentioned (QA7=0). Process quality metrics reported: process structure comparison, perform",2026-04-28T15:02:32.652920+00:00,claude-haiku-4-5-20251001
4316248d,Conformance analysis on software development: An experience with process mining,10.1504/IJBPIM.2011.040203,2011,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"Research objective clearly stated (conformance analysis using process mining in SW development). SE context specified (software maintenance project, development environments). Data source named (activity records from software maintenance project, event logs from management tools). PM technique explicitly mentioned (process mining, conformance analysis). Empirical validation via exploratory case study on real project. Process model quality metrics implicit in conformance checking. No availability of data/code stated, and threats to validity not discussed.",2026-04-28T15:02:33.545318+00:00,claude-haiku-4-5-20251001
ae20e68e,Egidio: A non-invasive approach for synthesizing organizational models,10.1109/ICSE.2012.6227062,2012,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,"Clear research objective stated: mining organizational models from non-invasive data in software companies. Software engineering context is explicitly named (software company, development processes). However, the specific data source is not reproducibly described, no formal PM/stochastic technique is named, threats to validity are not discussed, reproducibility/code availability not mentioned, and no quality metrics are reported.",2026-04-28T15:02:34.970647+00:00,claude-haiku-4-5-20251001
c24db118,Toward objective software process information: Experiences from a case study,10.1007/s11219-010-9105-8,2011,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Clear research objective stated: extract realistic process models from development project data and improve CCB process understanding. SE context clearly identified (Change Control Board process, large industrial company in The Netherlands, software development). Process mining technique is formally named and defined as the approach. Case study empirically applies process mining to real industrial data. However, no specific validity threats discussed, no dataset/code availability mentioned, and no quantitative quality metrics (fitness, precision, etc.) are reported.",2026-04-28T15:02:36.342407+00:00,claude-haiku-4-5-20251001
f449ac41,Conformance checking of software development processes through process mining,,2011,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"Title clearly states research objectives (conformance checking via process mining). Software development processes context is explicit in the title. However, without the full text or abstract, data source reproducibility cannot be verified, empirical validation is not evident, validity threats are not discussed, reproducibility materials are not mentioned, and specific quality metrics are not reported.",2026-04-28T15:02:36.744537+00:00,claude-haiku-4-5-20251001
c113bf1b,Software Process Recovery: Recovering Process from Artifacts,10.1109/WCRE.2010.46,2010,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,"Clear research objective stated (process recovery from artifacts). SE context well-described (version control, bug trackers, mailing lists). Data sources explicitly named (VCS, bug trackers, mailing lists from open source projects). However, no formal PM technique (alpha miner, inductive miner, etc.) is specified; ML/NLP/statistics are mentioned generically. No validity threats discussed. No metrics (fitness, precision, etc.) or reproducibility/code availability mentioned.",2026-04-28T15:02:39.026129+00:00,claude-haiku-4-5-20251001
e856dbe4,Mining objective process metrics from repository data,,2009,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0,True,"Research objective is clear: extracting software process metrics from repositories. SE context is specified (bug tracker, configuration management event log, project management). Data source is described (large industry project repository over several years). However, no specific stochastic/PM technique is named, no threats to validity discussed, and reproducibility/data availability not mentioned.",2026-04-28T15:02:39.393583+00:00,claude-haiku-4-5-20251001
ee5ccaa2,Discovering changes of the change control board process during a software development project using process mining,10.1007/978-3-642-04133-4_11,2009,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objective is clear—discover shortcomings in Change Control Board process and determine improvements. QA2: Software engineering context explicitly stated (software development process improvement, Change Control Board). QA4: Process mining techniques are named as the formal approach. QA5: Application is described as empirical case study in an organization during a real software development project. QA3, QA6, QA7, QA8: No specific data source naming (organization, dataset, or repository not identified); no threats to validity or reproducibility discussion; no process model quality ",2026-04-28T15:02:41.337724+00:00,claude-haiku-4-5-20251001
7e6b3f9f,Uma Experiência em Mineração de Processos de Manutenção de Software,10.1145/1809980.1810047,2008,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,"Clear research objective (process mining in software maintenance context). Software engineering context is explicit (maintenance project, software metrics, software operation). However, specific PM technique is not named, data source origin is vague ('metrics data from a software maintenance project' with no named system/repository), no quality metrics reported, and no discussion of threats to validity or reproducibility details.",2026-04-28T15:02:42.265662+00:00,claude-haiku-4-5-20251001
fcc830f6,Software development of a globally distributed multicomponent project: A theoretical model and simulations,10.1080/1097198X.2009.10856496,2009,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"Study clearly states research objective (asymptotic stability model for distributed outsourced IT R&D projects). SE context is explicit (multicomponent distributed outsourced software development). Data source is identifiable (observational data from actual industrial projects). Stochastic technique is formally named (empirical production functions, stochastic distributions, Monte Carlo simulations). Empirical validation via comparison of simulations with real industrial project data is present. Threats discussed (departure from linearity causes). Model quality assessment through simulation do",2026-04-28T15:02:43.672294+00:00,claude-haiku-4-5-20251001
266210a7,A simulation model for process-centered software engineering environments using sensitivity analysis,10.1109/WEIT.2011.21,2011,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"Clear research objective stated (simulation model for process-centered SE environments with sensitivity analysis). SE context explicitly mentioned (PSEE database, project management, software development processes). Stochastic technique named (simulation with deterministic/stochastic data manipulation). Real case study provides empirical validation. However, no specific data source details (repository/project names), no process model quality metrics reported (fitness, precision, etc.), no threats to validity discussed, and no mention of data/code availability.",2026-04-28T15:02:43.973384+00:00,claude-haiku-4-5-20251001
ba2ff831,A stochastic model for optimizing the patching time of software bugs,,2010,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"The study proposes a stochastic renewal model for bug patching optimization with clear SE context (software defect lifecycle). Real vulnerability data (Nimda, Debian) provides empirical validation and a named data source. However, no abstract limits QA1 confidence, no specific process quality metrics (fitness, precision, F1, etc.) are mentioned, reproducibility/threats to validity are not stated in the screening text.",2026-04-28T15:02:45.251440+00:00,claude-haiku-4-5-20251001
ae4f4926,Modeling uncertainties involved with software development with a stochastic Petri net,10.1111/j.1468-0394.2006.00411.x,2006,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"Research objective clearly stated (uncertainty management in software development). SE context explicitly described (software development process, risk management). Stochastic techniques formally defined (generalized stochastic Petri net, Markov process algorithm). Real-world case study provided for empirical validation. However, data source not reproducibly described, no process model quality metrics (fitness, precision, etc.) reported, no discussion of validity threats, and reproducibility/code availability not mentioned.",2026-04-28T15:02:48.177295+00:00,claude-haiku-4-5-20251001
be942093,"Discovering, modeling, and re-enacting open source software development processes: A case study",10.1142/9789812774460_0001,2006,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,True,"The study clearly states objectives in discovering and modeling OSS development processes (NetBeans case study) with detailed SE context (software development, repository mining). Data sources are explicitly described (event logs, version control, project artifacts). However, no formal stochastic/PM technique is named, quality metrics are not reported, threats to validity are not discussed, and reproducibility/data availability is not mentioned.",2026-04-28T15:02:48.758916+00:00,claude-haiku-4-5-20251001
d7b22f54,Quantitative analysis of value-based software processes using decision-based stochastic object petri-nets,10.1109/APSEC.2007.78,2007,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objective clearly stated (quantitative analysis of VBSPs using DB-SOPN). QA2: Software engineering context explicitly described (value-based software processes, software process lifecycle, stakeholder perspectives, policy comparison). QA4: Specific stochastic technique formally named (Decision-Based Stochastic Object Petri Nets). QA3, QA5, QA6, QA7, QA8: No empirical evaluation case study or experiment mentioned, no data source specified, no threats to validity discussed, no reproducibility statement, and no quality metrics (fitness, precision, recall, etc.) reported—appears to b",2026-04-28T15:02:50.104279+00:00,claude-haiku-4-5-20251001
ddeca0e6,Using process mining metrics to measure noisy process fidelity,10.14236/ewic/ease2009.16,2009,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"Study clearly states objective to evaluate conformance metrics on noisy data; describes SE context (XP teams developing software); identifies data source (14 teams recording project events); names formal technique (Rozinat and Aalst conformance metrics, fitness); includes empirical case study validation; discusses limitations (metrics ineffectiveness on noisy data); reports quality metrics (fitness and appropriateness values); does not mention data/code availability.",2026-04-28T15:02:50.181229+00:00,claude-haiku-4-5-20251001
3ddbfd94,Process mining framework for software processes,10.1007/978-3-540-72426-1_15,2007,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Abstract clearly states research objectives (process mining framework for software processes). QA2: Software engineering context is detailed (SCM systems, software configuration management, software development processes). QA3: Data source is described (SCM systems, which collect process information from software engineering activities). QA4-QA8: No evidence provided—the abstract mentions a framework and algorithmic approach but does not name specific PM techniques (alpha miner, inductive miner, etc.), report empirical validation, discuss validity threats, mention reproducible data/code, ",2026-04-28T15:02:53.573299+00:00,claude-haiku-4-5-20251001
e9a40e7a,The economic impact of software process variations,10.1007/978-3-540-72426-1_22,2007,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objective (economic impact prediction) is clear. QA2: Software development process context explicitly mentioned (BMW real-world setting). QA4: Absorbing Markov chains formally identified as the stochastic technique. QA5: Empirical validation via real industrial case study (BMW) confirmed. QA3, QA7: Data source origin (BMW project details) not reproducibly described or made available. QA6: No threats to validity mentioned. QA8: No process quality metrics (fitness, precision, etc.) reported in the screening rationale.",2026-04-28T15:02:53.889420+00:00,claude-haiku-4-5-20251001
cdf1f104,An exploratory study of process enactment as input to software process improvement,10.1145/1137702.1137711,2006,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,"Clear research objectives on process recovery for software process improvement (QA1). Software development context specified as a small organization (QA2). Empirical data collected and pilot case study conducted (QA5). However, no specific data source is named (QA3), no formal PM/stochastic technique is identified (QA4), no quality metrics are reported (QA8), threats to validity not discussed (QA6), and reproducibility information absent (QA7).",2026-04-28T15:02:54.233284+00:00,claude-haiku-4-5-20251001
2c280053,"Experiences in discovering, modeling, and reenacting open source software development processes",10.1007/11608035_36,2006,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"Study clearly addresses process discovery and modeling in OSSD (QA1, QA2). Data source is explicitly identified as public repositories and software artifacts (QA3). Process mining and simulation techniques are mentioned as core methods (QA4). Empirical evaluation is indicated by ""reenacting"" processes and analyzing real open-source projects (QA5). No abstract available limiting visibility of validity discussions and quality metrics; no mention of reproducibility artifacts or specific evaluation metrics (QA6, QA7, QA8).",2026-04-28T15:02:55.361363+00:00,claude-haiku-4-5-20251001
40bc718e,Probabilistic analysis of process economics,10.1002/spip.362,2008,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"The abstract clearly states the research objective (quantifying economic benefit of process variations). Software engineering context is described (test/development environments, development process). Absorbing Markov chains are formally defined as the stochastic technique. Empirical validation is present (large-scale commercial organization case study). Process model quality is addressed through effort/duration prediction metrics. However, data source reproducibility and threats to validity are not mentioned.",2026-04-28T15:02:56.253752+00:00,claude-haiku-4-5-20251001
9c255853,Empirical analysis in software process simulation modeling,10.1016/S0164-1212(00)00006-6,2000,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"Clear research objectives on empirical issues in software process simulation modeling (QA1). SE context explicitly stated: software development, process improvements, project management (QA2). Stochastic technique formally named: Monte Carlo simulation (QA4). Empirical validation through practical field work applications (QA5). Threats/limitations discussed: small sample sizes, variability, outliers, loosely defined metrics (QA6). Quality metrics mentioned: verification, validation, financial performance measures (NPV, DEA) (QA8). Data source reproducibility and code availability not stated (Q",2026-04-28T15:02:57.525847+00:00,claude-haiku-4-5-20251001
96767878,Analysis of software fault removal policies using a non-homogeneous continuous time Markov chain,10.1023/B:SQJO.0000034709.63615.8b,2004,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,False,"Title clearly names a stochastic technique (non-homogeneous continuous-time Markov chain) satisfying QA4, but absence of abstract prevents verification of research objectives (QA1), SE context specificity (QA2), data source reproducibility (QA3), empirical validation (QA5), validity discussion (QA6), reproducibility (QA7), and quality metrics (QA8). Full-text review is required to assess these criteria.",2026-04-28T15:02:58.866498+00:00,claude-haiku-4-5-20251001
87bce30b,Automating Process Discovery through Event-Data Analysis,10.1145/225014.225021,1995,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,False,"Abstract clearly states the research objective (automating process discovery from event data), and explicitly names stochastic techniques (Markov models, algorithmic grammar inference, neural networks). However, no specific SE context is described, no concrete data source is identified, no empirical validation is mentioned, and no quality metrics are reported.",2026-04-28T15:03:00.754507+00:00,claude-haiku-4-5-20251001
07e55287,Discovering Models of Software Processes from Event-Based Data,10.1145/287000.287001,1998,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"Clear research objective on automated process discovery from event data (QA1). Software process engineering context explicitly stated (QA2). Markov method and additional stochastic techniques formally named (QA4). Industrial case study mentioned indicating empirical validation (QA5). However, specific data source/repository not named (QA3), no explicit discussion of validity threats (QA6), reproducibility not addressed (QA7), and no quantitative quality metrics reported (QA8).",2026-04-28T15:03:03.406569+00:00,claude-haiku-4-5-20251001
a20e7c58,Modeling distributed software defect removal effectiveness in the presence of code churn,10.1016/j.mcm.2004.10.021,2005,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"Research objective is clear (modeling defect removal effectiveness in distributed development with code churn). Software engineering context is well-defined (distributed development, testing, code churn dynamics). Monte Carlo simulation is explicitly named as the stochastic technique. Empirical validation occurs through process simulation. However, data source is simulated/synthetic (no real repository or dataset named), no explicit discussion of validity threats, and no mention of reproducible artifacts or code availability.",2026-04-28T15:03:03.713175+00:00,claude-haiku-4-5-20251001
