internal_id,title,doi,year,source_db,ta_decision,ft_decision,ft_rationale,ft_matched_ic,ft_matched_ec,raw
c366da7b,A Critical Examination of Multi-criteria Decision-Making in Software Engineering,10.1007/978-3-031-64957-8_2,2025,springer,maybe,pending,"Resumo ausente impede avaliação confiável dos critérios de inclusão. Título menciona 'Multi-criteria Decision-Making em Engenharia de Software', que é genericamente relacionado a SE, mas não fornece evidência clara de abordagem de process mining, modelagem estocástica, forecasting de métricas de processo, ou mineração de repositórios. MCDM genérico em SE pode estar fora do escopo PATHCAST. Texto c",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação confiável dos critérios de inclusão. Título menciona 'Multi-criteria Decision-Making em Engenharia de Software', que é genericamente relacionado a SE, mas não fornece evidência clara de abordagem de process mining, modelagem estocástica, forecasting de métricas de processo, ou mineração de repositórios. MCDM genérico em SE pode estar fora do escopo PATHCAST. Texto completo necessário para determinar se o trabalho "
a758c367,Deep Learning Fusion Model for Accurate Event and Timestamp Prediction in Process Monitoring,10.1007/978-981-95-3486-9_36,2026,springer,maybe,pending,"Título sugere relevância potencial a process monitoring e predição de eventos/timestamps, alinhado com IC3 (forecasting) e possibly IC1 (process mining). Contudo, o abstract está ausente e a fonte bibliográfica (springer, 2026) não permite verificação de conteúdo. Sem acesso ao texto completo ou abstract verificado, não há evidência suficiente para decisão segura na fase FT. O título marginaliza a",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere relevância potencial a process monitoring e predição de eventos/timestamps, alinhado com IC3 (forecasting) e possibly IC1 (process mining). Contudo, o abstract está ausente e a fonte bibliográfica (springer, 2026) não permite verificação de conteúdo. Sem acesso ao texto completo ou abstract verificado, não há evidência suficiente para decisão segura na fase FT. O título marginaliza a relevância a processos de software."",
  ""matched"
f0887d05,Constructing Decision Trees from Process Logs for Performer Recommendation,10.1007/978-3-319-06257-0_18,2014,springer,maybe,pending,"Título sugere fortemente process mining (construção de árvores de decisão de logs de processo) potencialmente alinhado com IC1, mas ausência completa de abstract impede avaliação confiável do domínio (SW vs. BPM genérico), objetivo específico (performer recommendation vs. forecasting) e aplicação real. Texto completo necessário para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere fortemente process mining (construção de árvores de decisão de logs de processo) potencialmente alinhado com IC1, mas ausência completa de abstract impede avaliação confiável do domínio (SW vs. BPM genérico), objetivo específico (performer recommendation vs. forecasting) e aplicação real. Texto completo necessário para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""process_mining"",
    ""even"
d260c85f,Evidence-Based Insights about Issue Management Processes: An Exploratory Study,10.1007/978-3-642-01680-6_12,2009,springer,maybe,pending,"Resumo ausente impede avaliação confiável dos métodos e escopo. Título sugere estudo exploratório sobre processos de gerenciamento de issues, potencialmente alinhado com IC1 (process mining em software) e IC4 (mineração de repositórios), mas ausência de informação sobre metodologia, aplicação de técnicas de mining ou modelagem estocástica exige acesso ao texto completo para decisão fundamentada.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação confiável dos métodos e escopo. Título sugere estudo exploratório sobre processos de gerenciamento de issues, potencialmente alinhado com IC1 (process mining em software) e IC4 (mineração de repositórios), mas ausência de informação sobre metodologia, aplicação de técnicas de mining ou modelagem estocástica exige acesso ao texto completo para decisão fundamentada."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evide"
0970f947,A systematic approach for performance assessment using process mining,10.1007/s10664-018-9606-9,2018,springer,maybe,pending,"Título sugere forte relevância para process mining (IC1 potencial), mas ausência de abstract impede confirmação definitiva de escopo, método e aplicação a processos de software. Fase de texto completo requer evidência inequívoca; sem resumo ou contexto adicional, não é possível confirmar se a avaliação de desempenho aplica-se especificamente a processos de desenvolvimento de software ou a domínios",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere forte relevância para process mining (IC1 potencial), mas ausência de abstract impede confirmação definitiva de escopo, método e aplicação a processos de software. Fase de texto completo requer evidência inequívoca; sem resumo ou contexto adicional, não é possível confirmar se a avaliação de desempenho aplica-se especificamente a processos de desenvolvimento de software ou a domínios alternativos (EC1)."",
  ""matched_ic"": [],
  ""mat"
c1908514,Time in Data Models,10.1007/978-3-030-91387-8_2,2021,springer,maybe,pending,"Resumo ausente impede avaliação de adequação aos critérios de inclusão da SLR PATHCAST. Título 'Time in Data Models' é genérico e não fornece evidência suficiente de aplicação a process mining, modelagem estocástica, forecasting ou processos de software. Texto completo é necessário para decisão fundamentada.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação de adequação aos critérios de inclusão da SLR PATHCAST. Título 'Time in Data Models' é genérico e não fornece evidência suficiente de aplicação a process mining, modelagem estocástica, forecasting ou processos de software. Texto completo é necessário para decisão fundamentada."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""software_conte"
fd1f6852,Improving Documentation by Repairing Event Logs,10.1007/978-3-642-41641-5_10,2013,springer,maybe,pending,"Título sugere process mining (reparo de event logs) potencialmente relevante ao escopo PATHCAST, mas resumo está ausente, impossibilitando confirmação se o trabalho aplica-se a processos de software ou a outro domínio. Sem abstract, não é possível avaliar rigorosamente IC1 (processo mining em SW) ou IC4 (mineração de repositórios). Dado que título menciona explicitamente 'event logs' (artefato cen",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere process mining (reparo de event logs) potencialmente relevante ao escopo PATHCAST, mas resumo está ausente, impossibilitando confirmação se o trabalho aplica-se a processos de software ou a outro domínio. Sem abstract, não é possível avaliar rigorosamente IC1 (processo mining em SW) ou IC4 (mineração de repositórios). Dado que título menciona explicitamente 'event logs' (artefato central em PM), merece revisão de texto completo ant"
76a4ac4d,Modelling Failures Occurrences of Open Source Software with Reliability Growth,10.1007/978-3-642-13244-5_21,2010,springer,maybe,pending,"Resumo completamente ausente. O título sugere modelagem estocástica (reliability growth models) aplicada a software de código aberto, potencialmente alinhado com IC2 (modelagem estocástica) ou IC3 (forecasting de métricas), mas é impossível determinar se o foco é em processos de desenvolvimento de SW ou apenas em confiabilidade/defeitos de produto final sem acesso ao texto completo ou resumo.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente. O título sugere modelagem estocástica (reliability growth models) aplicada a software de código aberto, potencialmente alinhado com IC2 (modelagem estocástica) ou IC3 (forecasting de métricas), mas é impossível determinar se o foco é em processos de desenvolvimento de SW ou apenas em confiabilidade/defeitos de produto final sem acesso ao texto completo ou resumo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence"
dcb56a11,Detection of Sequences with Anomalous Behavior in a Workflow Process,10.1007/978-3-319-22849-5_8,2015,springer,maybe,pending,"Resumo ausente impede avaliação confiável do escopo. Título menciona 'detecção de anomalias em workflow', que sugere process mining, mas não há evidência textual se aplica-se a processos de software, BPM genérico ou outro domínio. Requer acesso ao texto completo para confirmar inclusão/exclusão.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação confiável do escopo. Título menciona 'detecção de anomalias em workflow', que sugere process mining, mas não há evidência textual se aplica-se a processos de software, BPM genérico ou outro domínio. Requer acesso ao texto completo para confirmar inclusão/exclusão."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""u"
d8433381,Challenges of software process and product quality improvement: catalyzing defect root-cause investigation by process enactment data analysis,10.1007/s11219-016-9334-6,2016,springer,maybe,pending,"O título sugere alinhamento potencial com IC1 (process mining aplicado a análise de dados de processo de software para investigação de defeitos raiz), mas a ausência de abstract verificável impede confirmação robusta dos métodos específicos, escopo da aplicação, e enquadramento preciso nos critérios PATHCAST. Texto completo é necessário para validar se a abordagem utiliza process mining, modelagem",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O título sugere alinhamento potencial com IC1 (process mining aplicado a análise de dados de processo de software para investigação de defeitos raiz), mas a ausência de abstract verificável impede confirmação robusta dos métodos específicos, escopo da aplicação, e enquadramento preciso nos critérios PATHCAST. Texto completo é necessário para validar se a abordagem utiliza process mining, modelagem estocástica ou forecasting conforme definido."",
"
1d51fc24,Quo Vadis modeling?,10.1007/s10270-023-01128-y,2023,springer,maybe,pending,"Abstract ausente e título extremamente vago ('Quo Vadis modeling?'). Embora publicado em venue de modelagem de software (Springer, 2023), não há informação suficiente no resumo para determinar se o paper aborda process mining, modelagem estocástica ou forecasting em processos de SW. Texto completo necessário para decisão conclusiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente e título extremamente vago ('Quo Vadis modeling?'). Embora publicado em venue de modelagem de software (Springer, 2023), não há informação suficiente no resumo para determinar se o paper aborda process mining, modelagem estocástica ou forecasting em processos de SW. Texto completo necessário para decisão conclusiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_required""],
  ""s"
65141b09,Continuous Monitoring in Evolving Business Networks,10.1007/978-3-642-16934-2_14,2010,springer,maybe,pending,"Resumo ausente impede avaliação definitiva. Título refere-se a 'monitoramento contínuo em redes de negócios', que pode sugerir BPM ou process mining, mas sem acesso ao texto completo é impossível confirmar se o trabalho aplica-se a processos de SW, process mining, modelagem estocástica ou forecasting conforme critérios de inclusão da SLR PATHCAST.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impede avaliação definitiva. Título refere-se a 'monitoramento contínuo em redes de negócios', que pode sugerir BPM ou process mining, mas sem acesso ao texto completo é impossível confirmar se o trabalho aplica-se a processos de SW, process mining, modelagem estocástica ou forecasting conforme critérios de inclusão da SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract"", ""full_text_r"
7545bf40,Data Impact Analysis in Business Processes,10.1007/s12599-019-00611-5,2019,springer,maybe,pending,"Abstract ausente impede avaliação confiável de inclusão. Título 'Data Impact Analysis in Business Processes' sugere relevância marginal a process mining e modelagem de processos, mas sem resumo não é possível confirmar se há aplicação específica a processos de software ou atendimento aos critérios de inclusão da SLR PATHCAST. Requer acesso ao texto completo para decisão fundamentada.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação confiável de inclusão. Título 'Data Impact Analysis in Business Processes' sugere relevância marginal a process mining e modelagem de processos, mas sem resumo não é possível confirmar se há aplicação específica a processos de software ou atendimento aos critérios de inclusão da SLR PATHCAST. Requer acesso ao texto completo para decisão fundamentada."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": ["
3e2e2c8b,Evaluation of Technical Measures for Workflow Similarity Based on a Pilot Study,10.1007/11914853_16,2006,springer,maybe,pending,"O resumo está ausente e não pode ser verificado. O título sugere relevância marginal a workflow e medidas técnicas, mas sem acesso ao conteúdo completo é impossível confirmar se trata de processos de software, process mining, ou apenas BPM genérico. Requer acesso ao full text para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e não pode ser verificado. O título sugere relevância marginal a workflow e medidas técnicas, mas sem acesso ao conteúdo completo é impossível confirmar se trata de processos de software, process mining, ou apenas BPM genérico. Requer acesso ao full text para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"""
aaf65816,An Approach Based on the Multifaceted Ontology to Development of Event Series Processing Tools,10.1007/978-3-031-87569-4_11,2025,springer,maybe,pending,"Abstract ausente impede avaliação confiável dos critérios IC/EC. Título menciona 'event series processing' e 'ontology', sugerindo potencial relevância para process mining, mas sem resumo é impossível confirmar: (1) se aplica a processos de SW, (2) se utiliza técnicas de discovery/conformance/análise de event logs, ou (3) se é puramente teórico/ferramenta de implementação. Dado que a fase 1 já ide",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação confiável dos critérios IC/EC. Título menciona 'event series processing' e 'ontology', sugerindo potencial relevância para process mining, mas sem resumo é impossível confirmar: (1) se aplica a processos de SW, (2) se utiliza técnicas de discovery/conformance/análise de event logs, ou (3) se é puramente teórico/ferramenta de implementação. Dado que a fase 1 já identificou 'maybe', recomenda-se obtenção do texto "
9a1532ee,MaDe4IC: an abstract method for managing model dependencies in inter-organizational cooperations,10.1007/s11761-010-0062-7,2010,springer,maybe,pending,"Resumo completamente ausente e título é genérico demais (gestão de dependências em cooperações inter-organizacionais) sem indicação clara de processo de software, process mining ou modelagem estocástica. Impossível aplicar critérios de inclusão/exclusão com rigor na fase de texto completo. Título marginal não oferece evidência suficiente para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo completamente ausente e título é genérico demais (gestão de dependências em cooperações inter-organizacionais) sem indicação clara de processo de software, process mining ou modelagem estocástica. Impossível aplicar critérios de inclusão/exclusão com rigor na fase de texto completo. Título marginal não oferece evidência suficiente para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abs"
e972f615,Knowledge Extraction from Events Flows,10.1007/978-3-642-31739-2_11,2012,springer,maybe,pending,"Resumo ausente impossibilita avaliação rigorosa contra critérios IC/EC. Título 'Knowledge Extraction from Events Flows' sugere potencial relevância a process mining e análise de event logs, mas sem conteúdo completo não é possível confirmar aplicação a processos de software ou verificar ausência de exclusões decisivas. Texto completo é necessário para decisão fundamentada.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente impossibilita avaliação rigorosa contra critérios IC/EC. Título 'Knowledge Extraction from Events Flows' sugere potencial relevância a process mining e análise de event logs, mas sem conteúdo completo não é possível confirmar aplicação a processos de software ou verificar ausência de exclusões decisivas. Texto completo é necessário para decisão fundamentada."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mi"
b007002f,Evaluating a rapid simulation modelling process (RSMP) through controlled experiments,10.1109/ISESE.2005.1541841,2005,ieee,maybe,pending,"O resumo fornecido é insuficiente para decisão conclusiva em fase de texto completo. Embora o título e contexto de fase 1 indiquem que o paper trata de simulação de processos de SW, o abstract não contém evidência explícita sobre (a) se a RSMP utiliza modelos estocásticos específicos (Markov, Petri nets, Monte Carlo), (b) se há forecasting/predição de métricas de processo, ou (c) se há aplicação a",IC2,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo fornecido é insuficiente para decisão conclusiva em fase de texto completo. Embora o título e contexto de fase 1 indiquem que o paper trata de simulação de processos de SW, o abstract não contém evidência explícita sobre (a) se a RSMP utiliza modelos estocásticos específicos (Markov, Petri nets, Monte Carlo), (b) se há forecasting/predição de métricas de processo, ou (c) se há aplicação a dados reais de repositórios/logs de eventos. O t"
75e461f6,Design variability verification in Software Product Lines,10.1007/s12046-018-1009-5,2019,springer,maybe,pending,"O resumo está ausente e não é possível verificar se o paper aborda process mining, modelagem estocástica, forecasting ou mineração de repositórios em processos de desenvolvimento de software. Embora o título mencione 'Software Product Lines' (engenharia de software), 'Design variability verification' sugere foco em aspectos estruturais/arquiteturais em vez de processos de desenvolvimento. A ausênc",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O resumo está ausente e não é possível verificar se o paper aborda process mining, modelagem estocástica, forecasting ou mineração de repositórios em processos de desenvolvimento de software. Embora o título mencione 'Software Product Lines' (engenharia de software), 'Design variability verification' sugere foco em aspectos estruturais/arquiteturais em vez de processos de desenvolvimento. A ausência de abstract impede decisão conclusiva, mas a r"
a631a363,An Empirical Basis for Software Architecture Research,10.1007/978-3-031-36847-9_5,2023,springer,maybe,pending,"Abstract ausente e título genérico ('An Empirical Basis for Software Architecture Research') não permite determinar se o paper aborda process mining, modelagem estocástica, forecasting ou mineração de repositórios em processos de SW. O termo 'arquitetura de software' pode referir-se a design de sistema (fora do escopo) ou a processos de desenvolvimento. Full text é necessário para avaliação defini",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente e título genérico ('An Empirical Basis for Software Architecture Research') não permite determinar se o paper aborda process mining, modelagem estocástica, forecasting ou mineração de repositórios em processos de SW. O termo 'arquitetura de software' pode referir-se a design de sistema (fora do escopo) ou a processos de desenvolvimento. Full text é necessário para avaliação definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
 "
c2f3e2a3,Business Process Deviance Mining,10.1007/978-3-319-63962-8_100-1,2018,springer,maybe,pending,"Título indica process mining (IC1 potencial), mas abstract está ausente e não verificado. Impossível confirmar se 'business process deviance' aplica-se a processos de software ou a domínios genéricos (BPM, manufatura, etc.). Requer acesso ao texto completo para decisão fundamentada.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título indica process mining (IC1 potencial), mas abstract está ausente e não verificado. Impossível confirmar se 'business process deviance' aplica-se a processos de software ou a domínios genéricos (BPM, manufatura, etc.). Requer acesso ao texto completo para decisão fundamentada."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""process_mining"", ""insufficient_abstract"", ""full_text_required""],
  ""software_context"": ""unclear"",
  ""s"
afd6db6f,Discovering Simulation Models,,2007,control,maybe,pending,"Abstract ausente e título extremamente genérico ('Discovering Simulation Models'). Sem conteúdo verificável, impossível confirmar se trata de modelagem estocástica em processos de software (IC2), algoritmo teórico isolado (EC3), ou aplicação em domínio não-SW (EC1). Título sugere possível relevância marginal para IC2, justificando 'pending' em vez de exclusão imediata.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente e título extremamente genérico ('Discovering Simulation Models'). Sem conteúdo verificável, impossível confirmar se trata de modelagem estocástica em processos de software (IC2), algoritmo teórico isolado (EC3), ou aplicação em domínio não-SW (EC1). Título sugere possível relevância marginal para IC2, justificando 'pending' em vez de exclusão imediata."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_a"
ed47cf92,Cost-Effective Industrial Software Rejuvenation Using Domain-Specific Models,10.1007/978-3-319-21155-8_6,2015,springer,maybe,pending,"Abstract ausente e título refere-se a 'rejuvenation' (manutenção/modernização) de software industrial com 'domain-specific models', que não estabelece inequivocamente conexão com process mining, modelagem estocástica ou forecasting de processos de SW. Contexto de engenharia de software é plausível, mas requer full text para confirmar se o trabalho incide sobre descoberta/análise de processos, mode",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente e título refere-se a 'rejuvenation' (manutenção/modernização) de software industrial com 'domain-specific models', que não estabelece inequivocamente conexão com process mining, modelagem estocástica ou forecasting de processos de SW. Contexto de engenharia de software é plausível, mas requer full text para confirmar se o trabalho incide sobre descoberta/análise de processos, modelagem estocástica de processos ou predição de mét"
d1f80124,Hierarchical Conformance Checking of Process Models Based on Event Logs,10.1007/978-3-642-38697-8_16,2013,springer,maybe,pending,"O título indica claramente conformance checking de modelos de processos com event logs, técnica core de process mining (IC1). Porém, sem abstract disponível, não é possível determinar se a aplicação é específica a processos de software ou domínio genérico de BPM/processos empresariais, criando ambiguidade quanto à aplicação de EC1. Full text é necessário para decisão definitiva.",IC1,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""O título indica claramente conformance checking de modelos de processos com event logs, técnica core de process mining (IC1). Porém, sem abstract disponível, não é possível determinar se a aplicação é específica a processos de software ou domínio genérico de BPM/processos empresariais, criando ambiguidade quanto à aplicação de EC1. Full text é necessário para decisão definitiva."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [],
  ""evidence_tags"": ["
5d0d3ddd,Supporting Domain Experts to Select and Configure Precise Compliance Rules,10.1007/978-3-319-06257-0_39,2014,springer,maybe,pending,"Título menciona 'compliance rules' que poderia sugerir conformance checking (IC1 potencial), mas sem abstract e com data de 2014, é impossível confirmar se o foco é process mining em software, processos de negócio genéricos, ou outra aplicação. Requer acesso ao texto completo para decisão confiável.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título menciona 'compliance rules' que poderia sugerir conformance checking (IC1 potencial), mas sem abstract e com data de 2014, é impossível confirmar se o foco é process mining em software, processos de negócio genéricos, ou outra aplicação. Requer acesso ao texto completo para decisão confiável."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""software_context"": ""unc"
f0711dee,Applying Process Mining in Small and Medium Sized IT Enterprises – Challenges and Guidelines,10.1007/978-3-031-16103-2_11,2022,springer,maybe,pending,"Título fortemente sugere aplicação de process mining em contexto de TI/software, alinhado potencialmente com IC1. Porém, abstract está completamente ausente, impossibilitando verificação de: (1) se process mining é realmente aplicado a artefatos de SW; (2) se há componente estocástico ou forecasting; (3) se está dentro do escopo de processos de desenvolvimento de software ou apenas de gestão geral",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título fortemente sugere aplicação de process mining em contexto de TI/software, alinhado potencialmente com IC1. Porém, abstract está completamente ausente, impossibilitando verificação de: (1) se process mining é realmente aplicado a artefatos de SW; (2) se há componente estocástico ou forecasting; (3) se está dentro do escopo de processos de desenvolvimento de software ou apenas de gestão geral de TI. Fase 2 requer texto completo para decisão"
62f4434e,Empirical Assessment of Business Model Transformations Based on Model Simulation,10.1007/978-3-642-30476-7_9,2012,springer,maybe,pending,"Abstract ausente impede avaliação confiável do escopo real e aplicação a processos de software. O título menciona 'transformações de modelos de negócio' e 'simulação', sugerindo modelagem estocástica, mas sem acesso ao conteúdo não é possível confirmar se aplica-se especificamente a processos de desenvolvimento de software ou a outro domínio (ex: negócios, manufatura). Requer texto completo para d",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação confiável do escopo real e aplicação a processos de software. O título menciona 'transformações de modelos de negócio' e 'simulação', sugerindo modelagem estocástica, mas sem acesso ao conteúdo não é possível confirmar se aplica-se especificamente a processos de desenvolvimento de software ou a outro domínio (ex: negócios, manufatura). Requer texto completo para decisão fundamentada."",
  ""matched_ic"": [],
  ""mat"
e983cd0a,Pariket: Mining Business Process Logs for Root Cause Analysis of Anomalous Incidents,10.1007/978-3-319-16313-0_19,2015,springer,maybe,pending,"Título sugere claramente process mining aplicado a logs de processo de negócio e análise de causa raiz, alinhado com IC1. Porém, com resumo completamente ausente e sem acesso ao texto completo, não é possível confirmar: (1) se o domínio é software ou genérico (risco EC1); (2) se aplica a processos de desenvolvimento de SW ou processos de negócio genéricos; (3) a metodologia e dados específicos. A ",IC1,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere claramente process mining aplicado a logs de processo de negócio e análise de causa raiz, alinhado com IC1. Porém, com resumo completamente ausente e sem acesso ao texto completo, não é possível confirmar: (1) se o domínio é software ou genérico (risco EC1); (2) se aplica a processos de desenvolvimento de SW ou processos de negócio genéricos; (3) a metodologia e dados específicos. A relevância marginal do título justifica 'pending'"
07e07b2e,Advanced Process Discovery Techniques,10.1007/978-3-642-19345-3_6,2011,springer,maybe,pending,"Título sugere forte relevância para process mining (IC1), mas ausência total de abstract inviabiliza avaliação conclusiva sobre aplicação específica a processos de software, métodos estocásticos ou forecasting. Classificação 'pending' mantém possibilidade de inclusão após acesso ao texto completo.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título sugere forte relevância para process mining (IC1), mas ausência total de abstract inviabiliza avaliação conclusiva sobre aplicação específica a processos de software, métodos estocásticos ou forecasting. Classificação 'pending' mantém possibilidade de inclusão após acesso ao texto completo."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""process_mining"",
    ""insufficient_abstract"",
    ""full_text_required""
  ],
  ""sof"
1723e7aa,Computational modelling and data-driven techniques for systems analysis,10.1007/s10844-019-00554-z,2019,springer,maybe,pending,"Resumo ausente e título genérico ('Computational modelling and data-driven techniques for systems analysis') não fornece evidência suficiente para confirmar aplicação a processos de software, process mining ou modelagem estocástica. Texto completo necessário para avaliação rigorosa.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente e título genérico ('Computational modelling and data-driven techniques for systems analysis') não fornece evidência suficiente para confirmar aplicação a processos de software, process mining ou modelagem estocástica. Texto completo necessário para avaliação rigorosa."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""full_text_required""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""unclear"",
  ""forecast_t"
ddcedac3,A Framework for Safety-Critical Process Management in Engineering Projects,10.1007/978-3-319-53435-0_1,2017,springer,maybe,pending,"Resumo ausente e fonte não verificada. Título sugere gestão de processos em projetos de engenharia, o que poderia incluir software, mas sem conteúdo não é possível confirmar se aplica process mining, modelagem estocástica ou forecasting em processos de SW, ou se trata de domínio genérico (manufatura, engenharia civil). Requer consulta ao texto completo para decisão definitiva.",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Resumo ausente e fonte não verificada. Título sugere gestão de processos em projetos de engenharia, o que poderia incluir software, mas sem conteúdo não é possível confirmar se aplica process mining, modelagem estocástica ou forecasting em processos de SW, ou se trata de domínio genérico (manufatura, engenharia civil). Requer consulta ao texto completo para decisão definitiva."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [
    ""i"
d0c1b5d3,"Process Cubes: Slicing, Dicing, Rolling Up and&#xa0;Drilling&#xa0;Down&#xa0;Event&#xa0;Data&#xa0;for&#xa0;Process&#xa0;Mining",10.1007/978-3-319-02922-1_1,2013,springer,maybe,pending,"Título é fortemente sugestivo de process mining (Process Cubes, slicing, dicing, event data), alinhado potencialmente com IC1. Contudo, o abstract está ausente e não há conteúdo verificável para confirmar se a abordagem é aplicada especificamente a processos de software (IC1) ou a BPM genérico sem escopo SW. A ausência de resumo impede avaliação conclusiva do escopo; requer acesso ao texto complet",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Título é fortemente sugestivo de process mining (Process Cubes, slicing, dicing, event data), alinhado potencialmente com IC1. Contudo, o abstract está ausente e não há conteúdo verificável para confirmar se a abordagem é aplicada especificamente a processos de software (IC1) ou a BPM genérico sem escopo SW. A ausência de resumo impede avaliação conclusiva do escopo; requer acesso ao texto completo para validação."",
  ""matched_ic"": [],
  ""matche"
cd042ad8,Publication IV: Evaluating Early Predictive Performance of Machine Learning Approaches for Engineering Change Schedule—A Case Study Using Predictive Process Monitoring Techniques,10.1007/978-3-658-51074-9_6,2026,springer,maybe,pending,"Abstract ausente impede avaliação conclusiva. Título indica forte potencial de relevância (predictive process monitoring, engineering change schedule prediction), alinhado com IC3 (forecasting de métricas de processo). Contudo, sem acesso ao texto completo, não é possível confirmar: (1) se o 'engineering change' refere-se especificamente a processos de software ou é domínio genérico de engenharia;",,,"```json
{
  ""decision"": ""pending"",
  ""rationale"": ""Abstract ausente impede avaliação conclusiva. Título indica forte potencial de relevância (predictive process monitoring, engineering change schedule prediction), alinhado com IC3 (forecasting de métricas de processo). Contudo, sem acesso ao texto completo, não é possível confirmar: (1) se o 'engineering change' refere-se especificamente a processos de software ou é domínio genérico de engenharia; (2) se utiliza técnicas de process mining ou ape"
