internal_id,title,doi,year,source_db,abstract,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,raw
2950b271,On the application of process management and process mining to Industry 4.0,10.1007/s10270-024-01175-z,2024,snowball,"Abstract The continuous evolution of digital technologies applied to the more traditional world of industrial automation led to Industry 4.0, which envisions production processes subject to continuous monitoring and able to dynamically respond to changes that can affect the production at any stage (resilient factory). The concept of agility , which is a core element of Industry 4.0, is defined as the ability to quickly react to breaks and quickly adapt to changes. Accurate approaches should be implemented aiming at managing, optimizing and improving production processes. In this vision paper, we show how process management (BPM) can benefit from the availability of raw data from the industrial internet of things to obtain agile processes by using a top-down approach based on automated synthesis and a bottom-up approach based on mining.",exclude,"O artigo foca em Industry 4.0 e processos de manufatura/produção industrial, não em processos de desenvolvimento de software. Embora mencione process mining e BPM, não há evidência de aplicação a artefatos ou processos de SW (commits, issues, PR, CI/CD, repositórios).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo foca em Industry 4.0 e processos de manufatura/produção industrial, não em processos de desenvolvimento de software. Embora mencione process mining e BPM, não há evidência de aplicação a artefatos ou processos de SW (commits, issues, PR, CI/CD, repositórios)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""process_mining""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_targe"
76613ffc,Simulation and Prediction of Urban Land Use Change Considering Multiple Classes and Transitions by Means of Random Change Allocation Algorithms,10.3390/rs15010090,2022,snowball,"The great majority of the world population resides nowadays in urban areas. Understanding their physical and social structure, and especially their urban land use pattern dynamics throughout time, becomes crucial for successful, effective management of such areas. This study is committed to simulate and predict urban land use change in a pilot city belonging to the São Paulo Metropolitan Region, southeast of Brazil, by means of a cellular automata model associated with the Markov chain. This model is driven by data derived from orbital and airborne remotely sensed images and is parameterized by the Bayesian weights of evidence method. Several layers related to infrastructure and biophysical aspects of the pilot city, São Caetano do Sul, were used as evidence in the simulation process. Alternative non-stationary scenarios were generated for the short-run, and the results obtained from past simulations were statistically validated using a multiresolution “goodness-of-fit” metric relying on fuzzy logic. The best simulations reached fuzzy similarity indices around 0.25–0.58 for small neighborhood windows when an exponential decay approach was employed for the analysis, and approximately 0.65–0.95 when a constant decay and larger windows were considered. The adopted Bayesian inference method proved to be a good parameterization approach for simulating processes of urban land use change involving multiple classes and transitions.",exclude,"O artigo trata de simulação de mudança de uso do solo urbano usando cadeias de Markov e autômatos celulares em contexto geográfico/ambiental (sensoriamento remoto). Claramente fora do domínio de engenharia de software, atende EC1 (domínio fora de SW: Geografia/Planejamento Urbano).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de simulação de mudança de uso do solo urbano usando cadeias de Markov e autômatos celulares em contexto geográfico/ambiental (sensoriamento remoto). Claramente fora do domínio de engenharia de software, atende EC1 (domínio fora de SW: Geografia/Planejamento Urbano)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""markov_chain"",
  ""forecast"
a96007c8,Using Process Mining to Reduce Fraud in Digital Onboarding,10.3390/fintech2010009,2023,snowball,"In the context of online banking, new users have to register their information to become clients through mobile applications; this process is called digital onboarding. Fraudsters often commit identity fraud by impersonating other people to obtain access to banking services by using personal data obtained illegally and causing damage to the organisation’s reputation and resources. Detecting fraudulent users by their onboarding process is not a trivial task, as it is difficult to identify possible vulnerabilities in the process to be exploited. Furthermore, the modus operandi for differentiating the behaviour of fraudulent actors and legitimate users is unclear. In this work, we propose the usage of a process mining (PM) approach to detect identity fraud in digital onboarding using a real fintech event log. The proposed PM approach is capable of modelling the behaviour of users as they go through a digital onboarding process, while also providing insight into the process itself. The results of PM techniques and the machine learning classifiers showed a promising 80% accuracy rate in classifying users as fraudulent or legitimate. Furthermore, the application of process discovery in the event log dataset produced an insightful visual model of the onboarding process.",exclude,"Embora o artigo aplique process mining a um event log real, o domínio é fintech/banking (digital onboarding e detecção de fraude), não engenharia de software ou processos de desenvolvimento de software. EC1 (domínio fora de SW) é claramente aplicável.",IC1,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Embora o artigo aplique process mining a um event log real, o domínio é fintech/banking (digital onboarding e detecção de fraude), não engenharia de software ou processos de desenvolvimento de software. EC1 (domínio fora de SW) é claramente aplicável."",
  ""matched_ic"": [""IC1""],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [
    ""process_mining"",
    ""event_log""
  ],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""f"
f219456e,Mapping Study on Traceability Between BPMN Models and Source Code,10.18517/ijaseit.12.1.16170,2022,snowball,"Considering the importance of traceability in software development and the fact that new development approaches have emerged in order to adapt to the dynamic and innovative market environment, we identified the need to examine traceability in business process-driven software development. Specifically, we are interested in traceability when using the BPMN language for modelling the business processes, which are then executed by integrating different software artifacts deployed from a source code. The purpose of this research is to review traceability from BPMN models to source code literature to describe the progress of this area, by identifying four research questions regarding approaches, technologies, techniques, traced artifacts, and tools. Through a systematic mapping study, 286 primary studies were obtained in the search stage. After two screenings and applying inclusion/exclusion criteria, we obtained 24 relevant papers. Strictly within the framework of these works, we answered our four research questions: we found MDE as the main approach, SOA as the main technology, graphs use as an emerging technique for managing versioning and change impact analysis, and extension of existing tools for providing traceability management. As for traced artifacts, variety is commonplace, therefore, we consider it prudent to classify traced artifacts as high-level, low-level, and BPMN-level models. Additionally, by classifying the papers with the SwEBoK, we found that issues, such as cost estimation and traceability in testing, are topics with little research and almost no development.",exclude,"O trabalho é uma mapping study sobre rastreabilidade entre modelos BPMN e código-fonte. Embora trate de processos de negócios e desenvolvimento de software, não aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios com event logs. É uma revisão secundária focada em traceability e MDE, fora do escopo da SLR PATHCAST.",,EC4,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O trabalho é uma mapping study sobre rastreabilidade entre modelos BPMN e código-fonte. Embora trate de processos de negócios e desenvolvimento de software, não aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios com event logs. É uma revisão secundária focada em traceability e MDE, fora do escopo da SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC4""],
  ""evidence_tags"": [],
  ""s"
2c9a1bc4,Dynamic inference of cell developmental complex energy landscape from time series single-cell transcriptomic data,10.1371/journal.pcbi.1009821,2022,snowball,"Time series single-cell RNA sequencing (scRNA-seq) data are emerging. However, dynamic inference of an evolving cell population from time series scRNA-seq data is challenging owing to the stochasticity and nonlinearity of the underlying biological processes. This calls for the development of mathematical models and methods capable of reconstructing cellular dynamic transition processes and uncovering the nonlinear cell-cell interactions. In this study, we present GraphFP, a nonlinear Fokker-Planck equation on graph based model and dynamic inference framework, with the aim of reconstructing the cell state-transition complex potential energy landscape from time series single-cell transcriptomic data. The free energy of our model explicitly takes into account of the cell-cell interactions in a nonlinear quadratic term. We then recast the model inference problem in the form of a dynamic optimal transport framework and solve it efficiently with the adjoint method of optimal control. We evaluated GraphFP on the time series scRNA-seq data set of embryonic murine cerebral cortex development. We illustrated that it 1) reconstructs cell state potential energy, which is a measure of cellular differentiation potency, 2) faithfully charts the probability flows between paired cell states over the dynamic processes of cell differentiation, and 3) accurately quantifies the stochastic dynamics of cell type frequencies on probability simplex in continuous time. We also illustrated that GraphFP is robust in terms of cluster labelling with different resolutions, as well as parameter choices. Meanwhile, GraphFP provides a model-based approach to delineate the cell-cell interactions that drive cell differentiation. GraphFP software is available at https://github.com/QiJiang-QJ/GraphFP .",exclude,"O artigo trata de biologia computacional e inferência de dinâmica celular em dados de transcriptômica de célula única. Não há qualquer conexão com processos de desenvolvimento de software, engenharia de software, ou mineração de repositórios. Domínio claramente fora do escopo (EC1).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de biologia computacional e inferência de dinâmica celular em dados de transcriptômica de célula única. Não há qualquer conexão com processos de desenvolvimento de software, engenharia de software, ou mineração de repositórios. Domínio claramente fora do escopo (EC1)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""stochastic_modeling"", ""simulation""],
  ""software_context"": ""not_software_process"",
  ""stochastic_"
c95d836d,"ARTEMIS integrates autoencoders and Schrödinger Bridges to predict continuous dynamics of gene expression, cell population and perturbation from time-series single-cell data",10.1101/2025.01.23.634618,2025,snowball,"Cellular processes like development, differentiation, and disease progression are highly complex and dynamic (e.g., gene expression). These processes often un-dergo cell population changes driven by cell birth, proliferation, and death. Single-cell sequencing enables gene expression measurement at the cellular resolution, allowing us to decipher cellular and molecular dynamics underlying these pro-cesses. However, the high costs and destructive nature of sequencing restrict observations to snapshots of unaligned cells at discrete timepoints, limiting our understanding of these processes and complicating the reconstruction of cellular trajectories. To address this challenge, we propose ARTEMIS, a generative model integrating a variational autoencoder (VAE) with unbalanced Diffusion Schrödinger Bridge (uDSB) to model cellular processes by reconstructing cellular trajectories, reveal gene expression dynamics, and recover cell population changes. The VAE maps input time-series single-cell data to a continuous latent space, where trajectories are reconstructed by solving the Schrödinger bridge problem using forward-backward stochastic differential equations (SDEs). A drift function in the SDEs captures deterministic gene expression trends. An additional neural network estimates time-varying kill rates for single cells along trajectories, enabling recovery of cell population changes. Using three scRNA-seq datasets-pancreatic <i>β</i> -cell differentiation, zebrafish embryogenesis, and epithelial-mesenchymal transition (EMT) in cancer cells-we demonstrate that ARTEMIS: (i) outperforms state-of-art methods to predict held-out timepoints, (ii) recovers relative cell population changes over time, and (iii) identifies ""drift"" genes driving deterministic expression trends in cell trajectories. Furthermore, <i>in silico</i> perturbations show that these genes influence processes like EMT. The code for ARTEMIS: https://github.com/daifengwanglab/ARTEMIS .",exclude,"O artigo trata de dinâmica de expressão gênica e processos celulares em biologia computacional (bioinformática), não de processos de desenvolvimento de software. Embora use modelagem estocástica (SDEs, Schrödinger Bridge), não há aplicação a artefatos ou processos de engenharia de software (repositórios, logs de eventos de SW, CI/CD, etc.). Claramente atende EC1 (domínio fora de SW).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de dinâmica de expressão gênica e processos celulares em biologia computacional (bioinformática), não de processos de desenvolvimento de software. Embora use modelagem estocástica (SDEs, Schrödinger Bridge), não há aplicação a artefatos ou processos de engenharia de software (repositórios, logs de eventos de SW, CI/CD, etc.). Claramente atende EC1 (domínio fora de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tag"
fe06277e,An automated convergence diagnostic for phylogenetic MCMC analyses,10.1101/2023.08.10.552869,2023,snowball,"Abstract Assessing convergence of Markov chain Monte Carlo (MCMC) based analyses is crucial but challenging, especially so in high dimensional and complex spaces such as the space of phylogenetic trees (treespace). In practice, it is assumed that the target distribution is the unique stationary distribution of the MCMC and convergence is achieved when samples appear to be stationary. Here we leverage recent advances in computational geometry of the treespace and introduce a method that combines classical statistical techniques and algorithms with geometric properties of the treespace to automatically evaluate and assess practical convergence of phylogenetic MCMC analyses. Our method monitors convergence across multiple MCMC chains and achieves high accuracy in detecting both practical convergence and convergence issues within treespace. Furthermore, our approach is developed to allow for real-time evaluation during the MCMC algorithm run, eliminating any of the chain post-processing steps that are currently required. Our tool therefore improves reliability and efficiency of MCMC based phylogenetic inference methods and makes analyses easier to reproduce and compare. We demonstrate the efficacy of our diagnostic via a well-calibrated simulation study and provide examples of its performance on real data sets. Although our method performs well in practice, a significant part of the underlying treespace probability theory is still missing, which creates an excellent opportunity for future mathematical research in this area. The open source package for the phylogenetic inference framework BEAST2, called ASM, that implements these methods, making them accessible through a user-friendly GUI, is available from https://github.com/rbouckaert/asm/ . The open source Python package, called tetres, that provides an interface for these methods enabling their applications beyond BEAST2 can be accessed at https://github.com/bioDS/tetres/ .",exclude,"O artigo trata de diagnóstico de convergência para inferência filogenética usando MCMC em bioinformática, não sobre processos de desenvolvimento de software ou process mining em engenharia de software. Apesar de usar modelagem estocástica (MCMC), está claramente fora do escopo de processos de SW.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de diagnóstico de convergência para inferência filogenética usando MCMC em bioinformática, não sobre processos de desenvolvimento de software ou process mining em engenharia de software. Apesar de usar modelagem estocástica (MCMC), está claramente fora do escopo de processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""monte_carlo""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"":"
b941ce69,Using biometric data to improve our understanding and support of business process model comprehension,10.1007/s10270-025-01329-7,2025,snowball,"Abstract Much research has been done on the comprehension and development of visual business process models. In related areas such as linguistics and software engineering, researchers have used techniques from neuroscience to study the physiological and neurological processes when working with text in tasks such as program code debugging and natural language understanding. Such techniques have only to a limited degree been used to improve our understanding of visual conceptual models. In this paper, we will present ongoing research on using techniques for collecting biometric data to investigate how we work with visual conceptual models. We will provide results from an experiment collecting biometric data from 57 people as they respond to comprehension questions in connection with process models. The approach, based on techniques used in multi-modal learning analytics (MMLA), investigates how performance on modelling tasks is correlated with biometric data, collecting data in parallel from EEG, eye-tracking, wristbands, and facial expression (through cameras). We find that improved understanding of the performance of modelling tasks can be achieved by using biometric data in a close-to-natural usage situation. Results from the experiment can also be the basis for providing a neuro-adaptive modelling tool. We have just started initial work on this topic, and we present the start of a larger research program in this area in the concluding remarks.",exclude,"O artigo foca em compreensão de modelos de processo (processo cognitivo) usando dados biométricos, não em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. O domínio é cognição e usabilidade de ferramentas de modelagem, não análise ou predição de processos de desenvolvimento de software.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo foca em compreensão de modelos de processo (processo cognitivo) usando dados biométricos, não em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. O domínio é cognição e usabilidade de ferramentas de modelagem, não análise ou predição de processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  ],
  ""evidence_tags"": [
    ""insuf"
cbf24a5f,Advanced hardware prefetching in virtual memory systems,10.5821/dissertation-2117-403959,2023,snowball,"(English) Despite groundbreaking technological innovations, the disparity between processor and memory speeds (known as Memory Wall) is still a major performance obstacle for modern systems. Hardware prefetching is a latency-tolerance technique that has proven successful at shrinking this bottleneck. Nearly all real-world µarchitectural designs employ various prefetchers. Consequently, hardware prefetching attracts a lot of research attention. Virtual memory has been vital for the success of computing due to its programmability and security benefits. However, virtual memory does not come for free since each memory access requires a translation from the virtual to the physical address space that incurs high latency and energy overheads. To alleviate these overheads, a hardware cache, named Translation Lookaside Buffer(TLB), is typically employed to store the most recently used translations. However, TLBs are limited in capacity, thus there are not adequate for assuring high performance. Processor vendors address the need for fast address translation by providing dedicated support for virtual memory (e.g., multi-level TLBs, multiple page sizes). Despite the existence of such support, the advent of applications with large data and code footprints aggravates the pressure placed on the virtual memory subsystem, resulting in frequent page walks that deteriorate system's performance. This dissertation argues that hardware prefetching can attenuate the Memory Wall bottleneck in virtual memory systems. To support our claim, we design and propose fully-legacy preserving TLB prefetching schemes and exploit address translation metadata that are available at the µarchitecture to improve the effectiveness of the prefetchers operating in the physical address space. To reduce the overheads of frequent TLB misses due to data accesses, we propose a solution that consists of the Sampling-Based Free TLB Prefetching (SBFP) scheme and the Agile TLB Prefetcher(ATP). SBFP exploits the locality in the last-level of the page table to enhance the performance of TLB prefetching. ATP combines three prefetch engines while disabling TLB prefetching during phases that does not provide benefits. Across different benchmark suites, we show that ATP combined with SBFP improves performance over the best performing prior TLB prefetcher while reducing the page walk references to the memory hierarchy. Next, we argue that instruction address translation is an emerging bottleneck in servers. To support our claim, we characterize the TLB behavior of server workloads and provide evidence that instruction address translation is a bottleneck in servers. To attenuate this bottleneck, we propose Morrigan, the first instruction TLB prefetcher. Morrigan combines a sequential prefetcher with an ensemble of hardware Markov prefetchers that build variable length Markov chains out of the instruction TLB miss stream while using a new frequency-based replacement policy. Across a set of industrial server workloads, Morrigan provides great performance gains while eliminating the majority of the demand page walks for instruction accesses. Our last contribution improves the efficacy of cache prefetchers operating in the physical address space by exploiting modern support for large pages. We propose the Page-size Propagation Module(PPM), a µarchitectural scheme that transmits the page size information to the lower-level cache prefetchers and enables safe prefetching beyond 4KB physical page boundaries. We further design a module comprised of two prefetchers that both exploit PPM but drive prefetching decisions assuming different page sizes. Our experiments reveal that the proposed page size exploitation techniques provide great performance enhancements on various state-of-the-art cache prefetchers. ¿he proposals of this dissertation are fully legacy-preserving, do not call for disruptive changes, do not require any OS involvement, and constitute practical solutions to real-world bottlenecks. (Español) La diferencia de velocidad entre los procesadores y las memorias (conocido como Memory Wall) es uno de los mayores cuellos de botella en los sistemas actuales. Los prefetchers hardware son una técnica para tolerar la latencia de memoria que ha demostrado ser efectiva para aliviar este cuello de botella. Prácticamente todas las microarquitecturas actuales incluyen varios prefetchers. La memoria virtual ha sido vital para el éxito de los sistemas de computación debido a los beneficios que ofrece en términos de programabilidad y seguridad. Sin embargo, la memoria virtual tiene un coste alto en latencia y en energía, ya que cada acceso a memoria requiere una traducción del espacio de direcciones físico al virtual. Para aliviar estos costes, una caché hardware llamada Translation Lookahead Buffer (TLB) guarda las traducciones más recientes. Uno de los problemas de las TLBs es que tienen una capacidad limitada, lo que hace que no puedan garantizar un alto rendimiento. Los procesadores comerciales se aseguran de que la traducción de direcciones sea rápida al incluir soporte hardware dedicado a la memoria virtual (como TLBs multinivel o varios tamaños de página). Incluso con este soporte hardware, la creciente popularidad de aplicaciones con grandes cantidades de datos e instrucciones ha aumentado la presión sobre el subsistema de memoria virtual, resultando en accesos frecuentes a la tabla de páginas que deterioran el rendimiento del sistema. Esta tesis pretende atenuar el cuello de botella del Memory Wall utilizando hardware prefetchers en sistemas de memoria virtual. Para reducir las penalizaciones de los fallos frecuentes de TLB para accesos de datos, proponemos una solución llamada Sampling Based Free TLB Prefetching (SBFP) combinada con un Agile TLB Prefetcher (ATP). SBFP se beneficia de la localidad en el último nivel de la tabla de páginas para mejorar el prefetching en TLBs. ATP combina tres motores de prefetching y deshabilita el prefetching de TLB en fases donde no aporta ningún beneficio. Para varios juegos de prueba, demostramos que la combinación de ATP con SBFP mejora el rendimiento respecto al mejor prefetcher de TLB propuesto anteriormente, a la vez que reduce la cantidad de accesos a la tabla de páginas. También identificamos que la traducción de direcciones en instrucciones es un cuello de botella emergente en servidores, y lo demostramos caracterizando el comportamiento de las TLBs en estos sistemas. Para aliviar este cuello de botella proponemos Morrigan, el primer prefetcher de instrucciones para TLBs. Morrigan combina un prefetcher secuencial con un conjunto de Markov prefetchers que construyen cadenas de Markov de diferente longitud de la secuencia de fallos de instrucciones en la TLB, y también utiliza una nueva política de reemplazo basada en la frecuencia. En tareas de servidores industriales, Morrigan consigue amplios beneficios en rendimiento y elimina la mayoría de accesos a la tabla de páginas para accesos a instrucciones. La última contribución mejora la eficacia de los prefetchers de cachés que operan en el espacio de direcciones físico utilizando el soporte hardware para páginas grandes. Para ello proponemos el Page-size Propagation Module (PPM), una técnica microarchitectural que transmite el tamaño de página a los prefetchers de las cachés de último nivel para poder hacer prefetching de forma segura sobrepasando los límites de las páginas físicas de 4KB. También diseñamos otro módulo que consiste en dos prefetchers conectados al PPM y que controla las decisiones de los prefetchers asumiendo diferentes tamaños de páginas. Nuestros experimentos muestran que las técnicas propuestas para sacar beneficio del tamaño de las páginas en varios prefetchers de cachés de último nivel propuestas en el estado del arte consiguen grandes mejoras de rendimiento.",exclude,"O artigo trata de otimizações de hardware em sistemas de memória virtual (TLB prefetching, cache prefetching), sem qualquer relação com processos de desenvolvimento de software, process mining, modelagem estocástica de processos de SW ou forecasting de métricas de processo de desenvolvimento. Apesar de mencionar Markov chains, estas são aplicadas a padrões de acesso à memória, não a eventos de pro",,EC1|EC2,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de otimizações de hardware em sistemas de memória virtual (TLB prefetching, cache prefetching), sem qualquer relação com processos de desenvolvimento de software, process mining, modelagem estocástica de processos de SW ou forecasting de métricas de processo de desenvolvimento. Apesar de mencionar Markov chains, estas são aplicadas a padrões de acesso à memória, não a eventos de processos de software."",
  ""matched_ic"": [],
  ""matc"
75037571,Evaluating Strategic Workforce Decisions in Aggregate Production Planning under Demand Uncertainty: A Two-Stage Stochastic MILP with Out-of-Sample Assessment,10.19072/ijet.1879062,2026,snowball,"Aggregate production planning (APP) requires balancing workforce and operational decisions over a medium-term horizon. This study formulates and applies a two-stage stochastic mixed integer linear program (MILP) for APP with the primary objective of evaluating strategic workforce planning decisions under demand uncertainty. Workforce decisions are modeled as here-and-now commitments, while operational decisions are optimized as recourse actions in response to realized demand. The framework is demonstrated in an illustrative furniture manufacturing setting over a 12-month horizon with seasonally varying cost parameters. Demand scenarios are generated by combining Holt–Winters point forecasts with forecast-error scenarios obtained through a rolling-origin procedure and a moment-matching approach, yielding demand trajectories that reflect the statistical properties and temporal dependence of forecast uncertainty. Using these scenarios, the model quantifies cost–service trade-offs under alternative backorder penalty severities. To assess the robustness of the resulting workforce plans, this study conducts an out-of-sample evaluation based on observed demand from a holdout year and a wait-and-see benchmark, a validation perspective that has received limited attention in the APP literature. The out-of-sample results indicate that the stochastic model produces feasible and cost-effective workforce decisions that remain near-optimal under observed demand. Overall, the proposed framework serves as an effective decision-support tool for APP under demand uncertainty, supporting the evaluation of workforce and operational decisions within a unified stochastic framework.",exclude,"O artigo trata de planejamento agregado de produção (APP) em manufatura de móveis, não de processos de desenvolvimento de software. Aplica modelagem estocástica (MILP de dois estágios), mas em contexto de cadeia de suprimentos/operações, não em SE. Claramente EC1 (domínio fora de SW) se aplica.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de planejamento agregado de produção (APP) em manufatura de móveis, não de processos de desenvolvimento de software. Aplica modelagem estocástica (MILP de dois estágios), mas em contexto de cadeia de suprimentos/operações, não em SE. Claramente EC1 (domínio fora de SW) se aplica."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""stochastic_modeling"", ""forecasting"", ""monte_carlo""],
  ""software_context"": ""not_softw"
39ed192a,Convergence Assessment for Bayesian Phylogenetic Analysis using MCMC simulation,10.1101/2021.05.04.442586,2021,snowball,"Summary Posterior distributions are commonly approximated by samples produced from a Markov chain Monte Carlo (MCMC) simulation. Every MCMC simulation has to be checked for convergence, i.e., that sufficiently many samples have been obtained and that these samples indeed represent the true posterior distribution. Here we develop and test different approaches for convergence assessment in phylogenetics. We analytically derive a threshold for a minimum effective sample size (ESS) of 625. We observe that only the initial sequence estimator provides robust ESS estimates for common types of MCMC simulations (autocorrelated samples, adaptive MCMC, Metropolis-Coupled MCMC). We show that standard ESS computation can be applied to phylogenetic trees if the tree samples are converted into traces of absence/presence of splits. Convergence in distribution between replicated MCMC runs can be assessed with the Kolmogorov-Smirnov test. The commonly used potential scale reduction factor (PSRF) is biased when applied to skewed posterior distribution. Additionally, we analytically derive the expected difference between split frequencies (EDSF) and show that it depends on the true frequency of a split. Hence, the average standard deviation of split frequencies is too simplistic and the EDSF should be used instead to check for convergence in split frequencies. We implemented the methods described here in the open-source R package Convenience ( https://github.com/lfabreti/convenience ), which allows users to easily test for convergence using output from standard phylogenetic inference software.",exclude,"O paper trata de convergência de análise filogenética bayesiana (phylogenetics) usando MCMC, domínio biológico/evolutivo sem qualquer conexão a processos de desenvolvimento de software ou engenharia de software. EC1 (domínio fora de SW) é aplicável.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de convergência de análise filogenética bayesiana (phylogenetics) usando MCMC, domínio biológico/evolutivo sem qualquer conexão a processos de desenvolvimento de software ou engenharia de software. EC1 (domínio fora de SW) é aplicável."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""monte_carlo""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte_carlo"",
  ""forecast_target"": ""none"",
  """
9062eb5d,CoLaML: Inferring latent evolutionary modes from heterogeneous gene content,10.1101/2024.12.02.626417,2024,snowball,"ABSTRACT Motivation Estimating the history of gene content evolution provides insights into genome evolution on a macroevolutionary timescale. Previous models did not consider heterogeneity in evolutionary patterns among gene families across different periods and/or clades. Results We introduce CoLaML (joint inference of gene COntent evolution and its LA-tent modes using Maximum Likelihood), which considers heterogeneity using a Markov-modulated Markov chain. This model assumes that internal states determine evolutionary patterns (i.e., latent evolutionary modes) and attributes heterogeneity to their switchover during the evolutionary timeline. We developed a practical algorithm for model inference and validated its performance through simulations. CoLaML outperformed previous models in fitting empirical datasets and estimated plausible evolutionary histories, capturing heterogeneity among clades and gene families without prior knowledge. Availability CoLaML is freely available at https://github.com/mtnouchi/colaml . Contact yamanouchi@bs.s.u-tokyo.ac.jp",exclude,"O artigo trata de evolução genômica e história evolutiva de famílias gênicas usando cadeias de Markov moduladas, domínio claramente fora de engenharia de software (EC1). Não há conexão com processos de desenvolvimento de software, event logs de SW, repositórios de código ou qualquer artefato de engenharia de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de evolução genômica e história evolutiva de famílias gênicas usando cadeias de Markov moduladas, domínio claramente fora de engenharia de software (EC1). Não há conexão com processos de desenvolvimento de software, event logs de SW, repositórios de código ou qualquer artefato de engenharia de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic"
28cb4abe,Agile Innovation Through Business Process Management: Realizing the Potential of Digital Transformation,10.1007/978-3-031-11510-3_2,2022,snowball,,maybe,"Título sugere BPM e transformação digital, potencialmente relevante para processos de SW, mas abstract ausente impossibilita avaliação confiável de aderência aos critérios IC. Classificado como 'maybe' por falta de evidência textual suficiente.",,,"```json
{
  ""decision"": ""maybe"",
  ""rationale"": ""Título sugere BPM e transformação digital, potencialmente relevante para processos de SW, mas abstract ausente impossibilita avaliação confiável de aderência aos critérios IC. Classificado como 'maybe' por falta de evidência textual suficiente."",
  ""matched_ic"": [],
  ""matched_ec"": [],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""unclear"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": "
cd8e9925,Comparison of wireless sensor network and radio frequency identification for the process control of distributed industrial systems,10.1177/0959651813517499,2014,snowball,"In today’s demanding market, flexibility and reconfigurability play an important role in manufacturing industries. This can be achieved by employing distributed control system such as International Electrotechnical Committee 61499 function block, which is a new standard adopted for industrial-process measurement and control system. On the other hand, wireless systems have been adopted recently in manufacturing systems as a replacement for conventional wired systems. This includes the wireless sensor network and radio frequency identification, which are emerging technologies adopted recently in a wide range of applications, especially in industry sectors. This article presents and compares the application of wireless sensor network and radio frequency identification in the process control of industrial system on the basis of International Electrotechnical Committee 61499 standard. Two process control architectures are considered for a case of an assembly line in order to compare and measure performance by employing Petri net as a mathematical modelling tool.",exclude,"O artigo trata de sistemas de controle industrial (manufacturing, assembly line) utilizando wireless sensor networks e RFID. Embora mencione Petri nets como ferramenta de modelagem, não há evidência de aplicação a processos de desenvolvimento de software. O domínio é manufatura/controle industrial, não engenharia de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de sistemas de controle industrial (manufacturing, assembly line) utilizando wireless sensor networks e RFID. Embora mencione Petri nets como ferramenta de modelagem, não há evidência de aplicação a processos de desenvolvimento de software. O domínio é manufatura/controle industrial, não engenharia de software."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""st"
