internal_id,title,doi,year,QA1,QA2,QA3,QA4,QA5,QA6,QA7,QA8,qa_total,qa_include,qa_rationale,qa_scored_at,qa_model
24624e32,"Architecting software monitors for control-flow anomaly detection
through large language models and conformance checking",10.1016/j.infsof.2026.108133,2026.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Research objectives are clearly stated in abstract ('detect control-flow anomalies through software monitoring'). QA2: SE context is clearly described (software monitoring, source-code instrumentation, runtime behavior verification in control-flow systems). QA3: Data source is named and specific: ERTMS/ETCS (European Railway Traffic Management System/European Train Control System) case study. QA4: Formal techniques explicitly named: Large Language Models, conformance checking (core process mining technique). QA5: Empirical validation present via case-study evaluation on ERTMS/ETCS with re",2026-04-29T12:36:42.930060+00:00,claude-haiku-4-5-20251001
2f713568,Partially observable Markov Decision Process to prioritize software defects,10.32920/ryerson.14638470.v1,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"QA1: Research aim is clearly stated in the Aim section: to prioritize bug reports with respect to consequence of not fixing bugs. QA2: Software engineering context is well described - bug tracking systems, issue tracking, bug prioritization in release management. QA3: Data sources are named: Firefox (open source) and a commercial project, with seven years of data analyzed. QA4: Specific techniques are formally named: POMDP (Partially Observable Markov Decision Process) and POMCP (Partially Observable Monte Carlo Planning). QA5: Empirical validation is present - analysis of real data from Firef",2026-04-29T12:36:45.780741+00:00,claude-haiku-4-5-20251001
ce1c9294,"``Bottleneck Analysis in Software Development: A Case Study Using
Process Mining″",10.1007/978-3-032-03708-4_22,2026.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,5.0,True,"QA1: Research objective is clearly stated—identifying and addressing bottlenecks in software development workflows using process mining. QA2: Software engineering context is well-described (IDEs, task management systems, development workflows). QA3: Data source is NOT reproducibly described—no specific projects, companies, repositories, or datasets are named. QA4: Process mining techniques are formally named (process discovery, conformance checking, predictive modeling). QA5: Empirical validation is present—case study with real workflow data and measurable results (38% efficiency improvement).",2026-04-29T12:36:46.867875+00:00,claude-haiku-4-5-20251001
c8ea828e,Applied process mining in software development Case Study,,2014.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Research objective is clearly stated—extracting hidden information about software development process and improving it. QA2: Software engineering context is well-described: custom software development process in IT department of automotive company, incident tracking during product release. QA3: Data source is reproducibly described: event process logs from internal software development process at a named automotive company, covering one release cycle. QA4: Process mining technique is formally named: ProM Framework from Eindhoven Technical University; process model extraction, organization",2026-04-29T12:36:49.895729+00:00,claude-haiku-4-5-20251001
c077d9a4,"Automated Business Process Discovery from Unstructured Natural-Language
Documents",10.1007/978-3-030-66498-5_18,2020.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Clear research objective stated—automated extraction of processes from unstructured natural-language documents. QA2: Software engineering context clearly described—software development processes in Apache Camel project, involving emails, chat, documents. QA3: Data source reproducibly described—Apache Camel email dataset is named, a publicly known project. QA4: PM technique formally identified—'standard techniques' for process mining mentioned after event log generation; action and topic analysis methodology described. QA5: Empirical validation present—algorithm tested on Apache Camel emai",2026-04-29T12:36:50.994383+00:00,claude-haiku-4-5-20251001
a756ae65,"Continuous software monitoring backed by process mining: a systematic
literature review",10.1007/s41060-025-01000-w,2026.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objectives stated—focus on process mining for continuous software monitoring and identification of relevant PM research fields. QA2: Software engineering context clearly described—software monitoring, debugging, profiling, logging infrastructure, distributed systems. QA3: No specific data source named; this is a SLR methodology paper, not a primary study with a named dataset or repository. QA4: Process mining techniques mentioned generically (process mining, discovery) but no specific formal technique named (e.g., alpha miner, inductive miner); identified as a SLR rather th",2026-04-29T12:36:52.847497+00:00,claude-haiku-4-5-20251001
6394fe12,"Predicting the Unpredictable: Using Monte Carlo Simulation to Predict
Project Completion Date",10.1007/978-3-319-55907-0_11,2017.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: The abstract clearly states the research objective—predicting project completion dates using Monte Carlo simulation. QA2: Software engineering context is described (software development, project management, team throughput, scope/delivery cadence). QA3: No specific data source is reproducibly named; while Plataformatec is mentioned as the organization where work occurred, no concrete dataset, repository, or public data is identified. QA4: Monte Carlo Simulation is formally named as the stochastic technique. QA5: Empirical validation is indicated ('working with different projects at Plataf",2026-04-29T12:36:57.080502+00:00,claude-haiku-4-5-20251001
697eb5d3,"Mapping Process Mining Techniques to Agile Software Development
Perspectives",10.5220/0011850500003464,2023.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objectives stated—mapping PM techniques to ASD perspectives and analyzing process discovery, conformance, and enhancement in agile contexts. QA2: SE context described—explicitly discusses Agile Software Development, Scrum, eXtreme Programming, software project management, and event logs from software projects. QA3: No specific data source named; described generically as 'event logs' and 'software projects' without naming GitHub, Jira, specific projects, or datasets. QA4: PM techniques formally named—discovery, conformance checking, and enhancement are explicitly mentioned a",2026-04-29T12:36:58.997337+00:00,claude-haiku-4-5-20251001
1f427503,"Nirikshan: Mining Bug Report History for Discovering Process Maps,
Inefficiencies and Inconsistencies",10.1145/2590748.2590749,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: The abstract clearly states research objectives - discovering runtime process maps, inefficiencies and inconsistencies from bug report history. QA2: Software engineering context is detailed - issue tracking systems (Bugzilla, Mantis, JIRA), bug reporting/resolution process, software maintenance activities. QA3: Data source is explicitly named - Bugzilla issue tracking system of Firefox browser project (open-source). QA4: Process mining techniques are formally named - process discovery, conformance checking, performance analysis, and a conformance computation algorithm and metrics. QA5: Em",2026-04-29T12:37:00.508492+00:00,claude-haiku-4-5-20251001
d49eb731,Process mining for agile software process assessment and improvement,10.1016/j.infsof.2025.107680,2025.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Clear research objective stated—evaluating whether process mining techniques can uncover reliable insights from agile software development processes. QA2: Specific SE context described—agile software development processes, project categorization by size, event logs from real teams. QA3: Data source reproducibly described—event log from 3,418 agile software development projects at a company with over 1,500 employees, providing sufficient detail on origin. QA4: PM technique formally defined—declarative business process techniques and algorithms for analyzing procedural flows explicitly name",2026-04-29T12:37:01.371074+00:00,claude-haiku-4-5-20251001
82fd1b28,"Identifying Possible Improvements of Software Development Life Cycle
(SDLC) Process of a Bank by Using Process Mining",10.1142/S0218194022400010,2022.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: The abstract clearly states the research aim—to identify improvement points in the SDLC process of Kuveyt Turk Participation Bank using process mining. QA2: The software engineering context is well described; the study explicitly focuses on Software Development Life Cycle (SDLC) processes in a banking organization. QA3: The data source is described with sufficient reproducibility—the study applies process mining to event logs from Kuveyt Turk Participation Bank (a named industry partner in Turkey), making the origin clear. QA4: The process mining technique is formally named—bupaR (a speci",2026-04-29T12:37:02.888451+00:00,claude-haiku-4-5-20251001
340c0c24,"Research on Software Project Schedule Management Method based on Monte
Carlo Simulation",,2020.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: The abstract clearly states the research objective—to use Monte Carlo method for software project schedule modeling to improve prediction reliability. QA2: Software engineering context is described: software project schedule management in a human resource management system project. QA3: No specific data source is identified (no repository, dataset name, company identifier, or reproducible reference). QA4: Monte Carlo is explicitly named as the stochastic technique used. QA5: The paper reports empirical application to 'a company's human resource management system project,' indicating real-",2026-04-29T12:37:03.234228+00:00,claude-haiku-4-5-20251001
eea29299,"Supporting Rule-Based Process Mining by User-Guided Discovery of
Resource-Aware Frequent Patterns",10.1007/978-3-319-22885-3_10,2015.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objective stated—proposing an approach to automatically suggest resource-aware rule templates using frequent pattern mining on event logs. QA2: Software engineering context described (agile processes, event logs, process mining for rule-based models). QA3: No specific data source named (no GitHub, Jira, specific projects, or public dataset mentioned). QA4: Techniques formally named (frequent pattern mining, rule-based process models, process mining methods). QA5: No empirical validation reported in abstract—described as a proposed approach without case study, experiment, or",2026-04-29T12:37:05.091502+00:00,claude-haiku-4-5-20251001
ab39dd98,Kanban and process mining in the task management,10.1145/3275245.3275286,2015.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objectives are clearly stated (improving activity management in ERP development using Kanban and process mining). QA2: Software engineering context is described (ERP development, Issue Tracking System, activity management). QA3: Data source is not reproducibly described—no specific repository, project names, or dataset details are provided. QA4: Process mining technique is mentioned ('process mining technique was used') but not formally defined or named (e.g., no specific algorithm like alpha miner, inductive miner, etc. is identified). QA5: Empirical validation exists (case stud",2026-04-29T12:37:09.910028+00:00,claude-haiku-4-5-20251001
1852bb61,"Exploring Collaboration Patterns in GitHub using Discrete Time Markov
Chain",10.1109/APSEC60848.2023.00090,2023.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,True,"QA1: Abstract clearly states research aim (analyzing GitHub collaboration patterns using DTMC). QA2: Software engineering context is clearly described (GitHub repositories, collaborative development, commits, pull requests). QA3: Data source is reproducibly described (GitHub repositories named as the data source). QA4: Stochastic technique is formally defined (Discrete Time Markov Chain explicitly named, with mention of probabilistic temporal logic and model checking). QA5: No empirical evaluation is mentioned in the abstract; no case study, experiment, or real-data application results are rep",2026-04-29T12:37:11.186434+00:00,claude-haiku-4-5-20251001
2349bd7b,"Process mining software engineering practices: A case study for
deployment pipelines",10.1016/j.infsof.2023.107392,2024.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,True,"QA1: Abstract clearly states research objectives - assessing Process Mining potential for deployment pipeline visibility and identifying improvements. QA2: Detailed SE context provided - CI/CD deployment pipelines in mature software development organizations, DevOps processes, engineering teams. QA3: Data source reproducibly described - raw event data extracted from continuous practices toolchain, mentions GitLab and PM4Py tools, application to e-commerce platform. QA4: PM technique formally defined - Process Mining explicitly named, PM4Py mentioned as standard tool for analysis. QA5: Empirica",2026-04-29T12:37:12.991367+00:00,claude-haiku-4-5-20251001
264a3d07,Applying process mining techniques in software process appraisals,10.1016/j.infsof.2017.01.004,2017.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,True,"QA1: Clear research objective stated—develop and apply a method combining process mining with SCAMPI for process appraisals. QA2: Software engineering context explicitly described—process assessments, SCAMPI method, software process maturity, development processes. QA3: Data source not reproducibly described—no specific projects, repositories, or datasets named; only generic reference to 'event logs, transaction logs'. QA4: Process mining technique formally identified—process mining explicitly named as the technique; SCAMPI is the assessment framework; alpha miner or specific algorithm not nam",2026-04-29T12:37:14.695253+00:00,claude-haiku-4-5-20251001
4e79ecd7,"Application of Constructive Modeling and Process Mining Approaches to
the Study of Source Code Development in Software Engineering Courses",10.24138/jcomss-2021-0046,2021.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objective clearly stated—identifying software engineering skills and understanding students' coding processes through process mining. QA2: SE context described—programming training in educational setting, code review, source code development in software engineering courses. QA3: No reproducible data source named; mentions event log construction from source code history but no specific repository, dataset, or project is identified. QA4: Process mining techniques formally identified (Process Mining applied to construct event logs from fine-grained code changes; constructive-synthes",2026-04-29T12:37:16.262777+00:00,claude-haiku-4-5-20251001
3665efbb,Applying Process Mining: The Reality of a Software Development SME,10.3390/app14041402,2024.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,True,"QA1: Clear research objectives stated - applying process mining in an SME software development context to improve efficiency and understand processes. QA2: Specific SE context described - software development SME using L* life cycle model methodology with two projects analyzed. QA3: Data source not reproducibly described - no specific repository, system name, or dataset identifier provided; only mentions 'two projects' without details on data origin. QA4: Process mining technique formally identified - mentions process mining perspectives (control flow, case, organization, time) and discusses p",2026-04-29T12:37:16.720759+00:00,claude-haiku-4-5-20251001
26582491,Software safety assessment based on a subordinated Markov chain,10.1007/s13198-011-0034-0,2010.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Research objective is clear—proposing a software safety assessment model based on subordinated Markov chain. QA2: Software engineering context is described (testing phase, software development project). QA3: Data source is specified (actual software development project with three types of software errors: critical, major, minor). QA4: Formal stochastic techniques are named and defined (subordinated Markov chain consisting of NHPP and DTMC). QA5: Empirical validation is present (experiment with actual dataset comparing against two existing models). QA6: No discussion of limitations, threat",2026-04-29T12:37:19.114424+00:00,claude-haiku-4-5-20251001
f512f749,"On Preparing and Assessing Data for Process Simulation Modeling: An
Industrial Report",10.1109/ICSSP59042.2023.00016,2023.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Research objectives clearly stated in abstract ('objective of the work...is to provide insights into data issues...and coping strategies'). QA2: Software engineering context well described ('software development process', 'Software Process Simulation Modeling', 'data preparation', 'data governance'). QA3: Data source described as 'industrial case from one global ICT enterprise' with real-world settings mentioned; specific project names not provided but industrial partner context is clear. QA4: Process simulation modeling (SPSM) and traceability recovery are named as techniques; stochastic",2026-04-29T12:37:23.499073+00:00,claude-haiku-4-5-20251001
b5eb7e3b,Empirical analysis in software process simulation modeling,10.1016/S0164-1212(00)00006-6,2000.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: Clear research objectives stated—addressing empirical issues in software process simulation modeling. QA2: Software engineering context clearly described—software development process simulation, project management, process improvements. QA3: No specific data source named (GitHub, Jira, industry partner, or public dataset)—discusses real-world data challenges but does not reference reproducible data sources. QA4: Specific stochastic technique formally named—Monte Carlo simulation explicitly mentioned in abstract and as focus of paper. QA5: Empirical evaluation present—grounded in practical",2026-04-29T12:37:24.788469+00:00,claude-haiku-4-5-20251001
7898ddcb,"Process mining support for Capability Maturity Model Integration-based
software process assessment, in principle and in practice",10.1002/smr.1645,2014.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,5.0,True,"QA1: Abstract clearly states research aim—investigating process mining potential to support CMMI software process assessment and improvement. QA2: Software engineering context is well described—specifically addresses CMMI-based process assessment, change control processes, and process improvement in industrial settings. QA3: Data source is NOT reproducibly described—the change control board process case study is mentioned but no specific project name, organization, repository, or dataset details are provided. QA4: Process mining technique is formally named—process mining and discovery techniqu",2026-04-29T12:37:27.502448+00:00,claude-haiku-4-5-20251001
fab243cc,Monitoring the Software Development Process with Process Mining,10.1007/978-3-319-94214-8_34,2018.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,True,"QA1: Research objectives are clearly stated in the abstract—extending process mining applicability to software development processes. QA2: Software engineering context is described (software projects, issue trackers, version control systems, development methodologies). QA3: Data sources are mentioned by name (issue trackers, version control systems) though not specific projects, meeting the reproducibility threshold. QA4: Process mining techniques are referenced as applicable, though this is a position paper presenting work in progress; the intent to apply process mining is clear. QA5: The abs",2026-04-29T12:37:27.555311+00:00,claude-haiku-4-5-20251001
e54a7dad,"Process Mining Software Repositories from Student Projects in an
Undergraduate Software Engineering Course",10.1145/2591062.2591152,2014.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Clear research objective stated - applying process mining to software repositories in an educational SE course context. QA2: SE context clearly described - undergraduate team-based semester-long project, requirement engineering, development, maintenance phases. QA3: Data source reproducibly described - three software repositories named (wiki, version control system, issue tracking system) with specific dataset details (19 teams, 5 members each). QA4: PM technique formally defined - process mining, event log analysis, and discovery explicitly mentioned; specific metrics and algorithms refe",2026-04-29T12:37:28.511388+00:00,claude-haiku-4-5-20251001
03fb6812,"Analyzing Side-Tracking of Developers Using Object-Centric Process
Mining",10.1007/978-3-031-96841-9_2,2026.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Abstract clearly states research objective: analyzing side-tracking of developers using OCPM to provide actionable insights on development process. QA2: Software engineering context well described—mentions software development process, software repositories, event logs of information systems, and development tasks. QA3: Data source described as software repositories/event logs from information systems; specific repository not named but source type is identified. QA4: Specific PM technique named: object-centric process mining (OCPM); also mentions traditional process mining and case identi",2026-04-29T12:37:30.317845+00:00,claude-haiku-4-5-20251001
65ef350b,"Nirikshan: Process Mining Software Repositories to Identify
Inefficiencies, Imperfections, and Enhance Existing Process Capabilities",10.1145/2591062.2591080,2014.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objectives stated in abstract (discover runtime process, identify inefficiencies, perform conformance verification). QA2: Software engineering context described in detail (issue tracking, peer code review, software repositories, development and maintenance). QA3: No specific data source named; mentions 'software repositories' generically but no named projects, GitHub, Jira, or reproducible dataset identified. QA4: Specific PM techniques named (ProM, Disco tools; process mining framework with multiple perspectives). QA5: No empirical evaluation reported; abstract describes p",2026-04-29T12:37:35.105353+00:00,claude-haiku-4-5-20251001
38694b4e,Code Change Sniffer: Predicting Future Code Changes with Markov Chain,10.1109/COMPSAC51774.2021.00137,2021.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,6.0,True,"QA1: Research objective is clearly stated—predicting future code changes using Markov chain to prevent ripple effects. QA2: Software engineering context is well-described: code evolution, bug fixes, change impact analysis, static call information, forward slicing. QA3: Data source is reproducibly described—five open-source projects from GitHub with specified code sizes (5K-26K LOC). QA4: Stochastic technique is formally named and defined—Markov chain based on call graphs and effect graphs. QA5: Empirical evaluation performed on five real GitHub projects with measured results. QA6: No explicit ",2026-04-29T12:37:36.097623+00:00,claude-haiku-4-5-20251001
50144afd,Software-Engineering Process Simulation model (SEPS),10.1016/S0164-1212(96)00156-2,1997.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: The abstract clearly states research objectives—developing a dynamic simulation model for software project development and planning. QA2: The SE context is clearly described as software project development process, life-cycle activities, and management decision-making. QA4: A specific technique is named: system dynamics, which is a stochastic/simulation modeling approach. QA3: No data source is described—no reference to actual projects, repositories, datasets, or JPL internal data repositories. QA5: No empirical validation is described; the abstract only discusses the model's design and i",2026-04-29T12:37:37.916573+00:00,claude-haiku-4-5-20251001
66d00b19,Software process simulation modeling: Why? What? How?,10.1016/S0164-1212(99)00003-5,1999.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objectives stated - the abstract explicitly identifies 'why', 'what', and 'how' questions for software process simulation modeling. QA2: Software engineering context clearly described - specifically mentions software development, process improvements, project management, and product evolutionary models. QA4: Specific technique mentioned - 'simulation modeling' is explicitly named as the approach. QA3: No specific data source identified (no repository, dataset, or industry partner named). QA5: This is an overview/position paper summarizing other work from a workshop; while i",2026-04-29T12:37:39.009713+00:00,claude-haiku-4-5-20251001
dde62dae,"Using process mining for Git log analysis of projects in a software
development course",10.1007/s10639-021-10564-6,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,7.0,True,"QA1: Abstract clearly states research objective—using process mining for student behavior analysis in software development courses. QA2: Software engineering context is well-described (software development course, web development, Git logs, student projects). QA3: Data source is clearly identified (Git logs from student projects in a software development course; paper mentions data is made publicly available). QA4: Process mining technique is formally named (process mining is the core method; discovering process models from Git logs). QA5: Empirical validation is present (case study of actual ",2026-04-29T12:37:40.507269+00:00,claude-haiku-4-5-20251001
7ecd535e,"Microflows: Leveraging Process Mining and an Automated Constraint
Recommender for Microflow Modeling",10.1007/978-3-319-78428-1_2,2018.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objectives are clearly stated—automatic modeling of Microflows, constraint extraction from BPMN, and process mining of execution logs for BPMN discovery. QA2: SE context is well-described (microservices orchestration, business process modeling, workflow automation, software development processes). QA3: No specific data source is named—no mention of GitHub, Jira, real event logs, named datasets, or industry partners; only generic reference to 'Microflow execution logs' and 'existing BPMN process files' without reproducible identifiers. QA4: Formal techniques are named: process min",2026-04-29T12:37:42.818406+00:00,claude-haiku-4-5-20251001
d044ef55,Experience with software process simulation and modeling,10.1016/S0164-1212(99)00011-4,1999.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,False,"QA1: Research objectives are clearly stated—the paper describes an approach to simulation and modeling of software processes across three topics. QA2: Software engineering context is described in detail—the paper explicitly addresses software development and use processes, and mentions applying these concepts in 'a variety of organizational settings.' QA3: No specific data source is named (no repository, dataset, or project identifiers are mentioned in the abstract). QA4: While simulation and modeling are mentioned, no formal PM or stochastic technique is specifically named (e.g., no alpha min",2026-04-29T12:37:44.644976+00:00,claude-haiku-4-5-20251001
3ac74336,The research on software project schedule prediction and controlling,,2015.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objective is clearly stated—quantitative prediction and control of software project schedule. QA2: Software engineering context is described (software project management, schedule control, phases). QA3: No specific data source named (no GitHub, Jira, SVN, real project, or public dataset mentioned). QA4: Specific stochastic techniques are named (Monte Carlo simulation, AHP method, Process Performance Model). QA5: No empirical validation reported—the abstract describes a proposed approach without case study, experiment, or real-data application results. QA6: No threats to validity ",2026-04-29T12:37:46.901727+00:00,claude-haiku-4-5-20251001
8188ab12,"On the potential of process simulation in software project schedule
optimization",,2005.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Research objective is clearly stated—applying process simulation for software project schedule optimization through Markov decision processes. QA2: Software engineering context is described as software development process modeling and scheduling policy optimization in software projects. QA4: Specific stochastic technique is formally named: discrete-time Markov decision process model and dynamic programming algorithms for optimization. QA3, QA5, QA6, QA7, QA8: No data source is reproducibly described (no specific dataset, repository, or project named); no empirical validation is presented ",2026-04-29T12:37:47.050022+00:00,claude-haiku-4-5-20251001
4f61e947,An Analysis of Monte Carlo Simulations for Forecasting Software Projects,10.1145/3412841.3442030,2021.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,7.0,True,"QA1: Research objectives are clearly stated in the abstract—comparing Monte Carlo forecasts against actual outcomes and developer estimates for software projects. QA2: Software engineering context is described in detail—agile projects with user stories, sprints, and effort estimation. QA3: Data sources are described reproducibly—takt time (time between consecutive story completions) and FTE allocation from project historical data; multiple projects referenced ('set of 10 runs' and '5 runs'). QA4: Stochastic technique formally defined—Monte Carlo simulations are explicitly named and their appli",2026-04-29T12:37:49.722905+00:00,claude-haiku-4-5-20251001
9f8b9dba,"Analysis of software-intensive system acquisition using hybrid software
process simulation",,2006.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: The abstract clearly states research objectives—to analyze effects of SISA practices on acquirer and developer using hybrid simulation modeling (1). QA2: The SE context is described in detail: software-intensive system acquisition (SISA), interactions between acquisition and development organizations, discrete and dynamic process phases (1). QA3: No specific data source is named; no repository, dataset, or industry partner is identified (0). QA4: A specific stochastic technique is named: hybrid software process simulation modeling, which captures both dynamic and discrete characteristics ",2026-04-29T12:37:52.167932+00:00,claude-haiku-4-5-20251001
eb05417e,Software process simulation to achieve higher CMM levels,10.1016/S0164-1212(99)00009-6,1999.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: The abstract clearly states research objectives—analyzing process change decisions and assessing risk through simulation models. QA2: Software engineering context is well-defined: software development process at Northrop Grumman's SBMS Melbourne site, CMM levels 4-5 improvement context. QA3: Data source is identified with sufficient detail: Northrop Grumman's SBMS Melbourne site, a named industry partner organization. QA4: Stochastic simulation technique is explicitly named and described as the core approach; models are stochastic/analytic in nature. QA5: Empirical validation is present t",2026-04-29T12:37:52.389878+00:00,claude-haiku-4-5-20251001
542728fe,"A Risk Emergency Management Model for Software Project Based on
Stochastic Petri Nets",,2014.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objective stated—modeling emergency management of software project risks using Petri nets. QA2: Software engineering context described (software project risk management, emergency disposal process). QA3: No specific data source named (no GitHub, Jira, SVN, named projects, or public dataset mentioned). QA4: Formal techniques explicitly named—Stochastic Petri Nets and Markov chains are clearly identified. QA5: No empirical validation described; the paper presents a conceptual model and theoretical analysis without case study, experiment, or real-data application. QA6: No thre",2026-04-29T12:37:57.432393+00:00,claude-haiku-4-5-20251001
c72f823c,"Software Development Process Simulation: Multi Agent-Based Simulation
versus System Dynamics",,2010.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Clear research objective stated—comparing MABS vs System Dynamics for software process simulation. QA2: SE context described—software development process simulation modelling (SPSM) is a specific SE field. QA3: No data source named; no specific repository, dataset, or project mentioned. QA4: Specific techniques named—Multi Agent-Based Simulation (MABS) and System Dynamics (SD) are formally identified stochastic approaches. QA5: Empirical validation indicated by 'actual applications' and comparisons showing MABS reflects the problem domain more realistically than SD, suggesting empirical e",2026-04-29T12:37:58.271444+00:00,claude-haiku-4-5-20251001
a0b87a64,"Constructing a Hybrid Software Process Simulation Model in Practice: An
Exemplar from Industry",10.1145/3379177.3388906,2020.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,True,"QA1: Clearly stated objective to present an industrial process modeling project as an exemplar and discuss technical issues/challenges in hybrid process simulation. QA2: Detailed SE context: software development process, project duration/release date prediction, hybrid simulation combining SD and DES. QA3: Data source clearly described: collaboration with a global software enterprise, actual enactment of process in industry for validation. QA4: Two specific stochastic/PM techniques formally identified: System Dynamics (SD) and Discrete Event Simulation (DES). QA5: Empirical validation through ",2026-04-29T12:37:58.708304+00:00,claude-haiku-4-5-20251001
ab16b112,"Generating transition probabilities to support model-based software
testing",10.1002/1097-024X(200008)30:10<1095::AID-SPE328>3.0.CO;2-H,2000.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,False,"QA1: Clear research objective stated in abstract - improving approach for generating transition probabilities in Markov chain usage models for testing. QA2: Software engineering context explicitly described - test planning, test automation, model-based testing, usage models in software development. QA4: Markov chain usage models and mathematical programming explicitly named as techniques. QA3: No specific data source, repository, or dataset mentioned (only references to PhD thesis and published work). QA5: No empirical validation reported - the abstract describes an approach but does not repor",2026-04-29T12:38:00.275316+00:00,claude-haiku-4-5-20251001
63eacbed,"Toward objective software process information: experiences from a case
study",10.1007/s11219-010-9105-8,2011.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,True,"QA1: Research objectives clearly stated - the abstract explicitly states the goal to extract underlying software development processes, construct realistic process models, and improve the CCB process through process mining. QA2: Software engineering context described - specifically mentions software development projects, change control board (CCB) process, quality manuals, and development processes in an industrial setting. QA3: Data source not reproducibly described - mentions 'a large industrial company in The Netherlands' and 'particular data from software development projects' but does not",2026-04-29T12:38:01.214155+00:00,claude-haiku-4-5-20251001
b48dde83,"Behavioral characterization: finding and using the influential factors
in software process simulation models",10.1016/S0164-1212(01)00067-X,2001.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,6.0,True,"QA1: The abstract clearly states the research objective—to use sensitivity analysis for behavioral characterization of software process simulators. QA2: The software engineering context is well-defined: software process simulation, specifically examining published software process simulators and their model behaviors. QA3: No specific data source is named; the study analyzes four published simulators but does not specify dataset origins, repositories, or reproducible data sources. QA4: Specific techniques are named: sensitivity analysis and experimental design (designed experiments) are formal",2026-04-29T12:38:07.516842+00:00,claude-haiku-4-5-20251001
afd1b7aa,Software process simulation for reliability management,10.1016/S0164-1212(99)00010-2,1999.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,True,"QA1: Research objectives are clearly stated—developing a process simulator for software project planning with focus on reliability management. QA2: Software engineering context is well described—software development project planning, project management, reliability engineering, and a real army project (Crusader). QA3: Data source is named explicitly—'a real software development project, the Crusader' (an army project), providing reproducible context. QA4: Stochastic/PM techniques formally defined—system dynamics approach and discrete event modeling are both named and described as specific mode",2026-04-29T12:38:07.613735+00:00,claude-haiku-4-5-20251001
