internal_id,title,doi,source_db,year,abstract_source,abstract_match_type,ta_decision_original,ta_rationale_original,ta_decision_rescreened,ta_rationale_rescreened,ta_matched_ic_rescreened,ta_matched_ec_rescreened,ta_confidence_rescreened,ta_evidence_status_rescreened,ta_screened_at_rescreened,ta_batch_id_rescreened,changed,transition
75fb7099,Coverage-directed differential testing of JVM implementations,10.1145/2908080.2908095,scopus,2016,openalex,doi_exact,exclude,"O título indica um estudo sobre teste diferencial de implementações de JVM, focando em cobertura de testes. Não há evidência de process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. Trata-se de teste de software (EC2: SW como ferramenta/implementação, não o processo de desenvolvimento sendo estudado).",exclude,"[RECUPERADO DE JSON TRUNCADO] O artigo trata de fuzzing e teste diferencial de implementações JVM, não de process mining, modelagem estocástica de processos de software, ou forecasting de",,,low,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
b28755a4,The Automatic Generation of Load Test Suites and the Assessment of the Resulting Software,10.1109/32.464549,scopus,1995,openalex,doi_exact,exclude,"O título refere-se à geração automática de suites de testes de carga e avaliação de software, focando em testing e quality assurance. Não há evidência de process mining, modelagem estocástica de processos de desenvolvimento, forecasting de métricas de processo ou mineração de repositórios para descoberta de processos de SW. O escopo é testing de performance, não análise ou previsão de processos de desenvolvimento.",exclude,"O artigo trata de geração automática de testes de carga usando Markov chains para sistemas de software de telecomunicações, focando em teste de alocação de recursos e confiabilidade. Embora use modelagem estocástica (Markov), não aborda descoberta de processos, análise de event logs de processos de desenvolvimento, forecasting de métricas de processo de SW, ou mineração de repositórios—elementos centrais do escopo PATHCAST. O contexto é teste de software e confiabilidade, não processos de desenv",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
cf8e6211,Non-gaussian statistical interconnect timing analysis,10.1109/date.2006.243891,scopus,2006,openalex,doi_exact,exclude,"O título aborda análise estatística de timing em interconexões, claramente no domínio de design eletrônico/hardware. Não há indicação de relação com processos de software, process mining ou forecasting em engenharia de software. Sem abstract disponível, não é possível estabelecer conexão com a SLR PATHCAST.",exclude,"O paper trata de análise estatística de timing em interconexões de circuitos integrados (RLC networks), não de processos de software. Domínio claramente fora do escopo (design de hardware/eletrônica), sem qualquer relação com software engineering ou process mining.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
df3bd95f,Process mining based modeling and analysis of workflows in clinical care - A case study in a chicago outpatient clinic,10.1109/ICNSC.2014.6819692,scopus,2014,openalex,doi_exact,exclude,"O paper aplica process mining a workflows em clínica médica (domínio healthcare), não a processos de desenvolvimento de software. Atende EC1 (domínio fora de SW) claramente.",exclude,"O artigo aplica process mining e simulação discreta a processos clínicos de saúde (outpatient clinic), não a processos de desenvolvimento de software. Atende EC1 (domínio fora de SW: healthcare), desqualificando-o para a SLR PATHCAST independentemente da metodologia.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
6fc9d4f4,Towards a stochastic occurrence-based modeling approach for stochastic CPSs,10.1109/TASE.2014.35,scopus,2014,openalex,doi_exact,maybe,"O título menciona modelagem estocástica (potencial IC2), mas a ausência de abstract impede avaliação clara do escopo. CPS (Cyber-Physical Systems) sugere domínio fora de SW (EC1), embora haja possibilidade marginal de aplicação a processos de software se interpretar 'CPS' em contexto de sistemas de SW. Necessária análise do texto completo para decisão definitiva.",exclude,"O paper trata de modelagem estocástica de sistemas ciber-físicos (CPSs) genéricos, não de processos de desenvolvimento de software. Não há evidência de aplicação a artefatos de SW (commits, issues, logs de CI/CD) nem a processos de desenvolvimento. Atende EC1 (domínio fora de SW) e não atende nenhum IC de forma clara.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
b925df3f,A multi-criteria approach for team recommendation,10.1007/978-3-319-58457-7_28,scopus,2017,crossref,title_fuzzy,exclude,"Título refere-se a recomendação de equipes, que é um problema de alocação/RH, não de process mining, modelagem estocástica de processos de SW, ou forecasting de métricas de processo. Sem abstract, não há evidência de que aborda event logs, descoberta de processo, ou predição de características de processos de desenvolvimento de software.",exclude,"O artigo trata de um sistema de recomendação colaborativa multi-critério aplicado ao dataset Yelp (domínio de resenhas/avaliações). Não aborda process mining, modelagem estocástica de processos de software, forecasting de métricas de processo, ou mineração de repositórios de SW. O 'software' aqui é a ferramenta implementada, não o processo de desenvolvimento sendo estudado.",,EC1|EC2|EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
6fd30d7e,Process Mining Software Repositories from Student Projects in an Undergraduate Software Engineering Course,10.1145/2591062.2591152,acm,2014,openalex,doi_exact,maybe,"Título fortemente indica Process Mining aplicado a repositórios de SW (IC1 e IC4), mas ausência de resumo impede confirmação de escopo, metodologia e profundidade. Necessária consulta ao artigo completo para validação.",include,"Paper aplica process mining a repositórios de software (wiki, VCS, issue tracking) em contexto de desenvolvimento de SW, extraindo insights de event logs. Atende claramente IC1 (Process Mining em Software) e IC4 (Mineração de Repositórios para Processo).",IC1|IC4,,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→include
ab65199f,Process calculi for biological processes,10.1007/s11047-018-9673-2,scopus,2018,core,title_exact,exclude,"O artigo trata de process calculi aplicados a processos biológicos, não a processos de desenvolvimento de software. Não há evidência de conexão com engenharia de software, process mining ou modelagem estocástica de processos de SW.",exclude,"O artigo trata de process calculi aplicados a sistemas biológicos (Systems Biology), não a processos de software. Embora mencione formalismos para sistemas concorrentes, o domínio de aplicação é claramente biologia computacional, não engenharia de software ou desenvolvimento de software.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
dc49dd58,Alpha-EM gives fast hidden Markov model estimation: Derivation and evaluation of alpha-HMM,10.1109/IJCNN.2010.5596959,scopus,2010,openalex,doi_exact,exclude,"O paper trata de um método de estimação de Hidden Markov Models (algoritmo Alpha-EM), mas não há evidência no título ou contexto (Neural Networks conference) de aplicação a processos de software ou event logs. Sem abstract, não é possível confirmar relevância ao escopo PATHCAST; trata-se possivelmente de contribuição puramente algoritmica em ML/NN.",exclude,"O artigo apresenta um algoritmo teórico para acelerar a estimação de Hidden Markov Models (HMM), mas não tem aplicação a processos de software. O trabalho é puramente metodológico em machine learning, sem avaliação em artefatos de SW, repositórios ou processos de desenvolvimento (EC3).",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
bd9cb976,Analytical test effort estimation for multisensor driver assistance systems,10.1109/SEAA.2017.49,scopus,2017,openalex,doi_exact,exclude,"O título indica foco em estimativa de esforço de teste para sistemas de assistência ao motorista (domínio automotivo), sem evidência de process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. Ausência de resumo impede confirmação, mas o escopo aparenta ser engenharia de testes em sistemas embarcados, não processos de desenvolvimento de software.",exclude,"O artigo aplica Markov Chains para estimativa de esforço de teste em sistemas de assistência ao motorista (domínio automotivo/embedded systems), não em processos de desenvolvimento de software. Não há evidência de process mining, forecasting de métricas de processo de SW, ou mineração de repositórios de software.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
8e09bd55,Prioritizing Test Cases with Markov Chains: A Preliminary Investigation,10.1007/978-3-031-43240-8_14,scopus,2023,openalex,title_exact,maybe,"Título sugere aplicação de Markov chains (IC2 potencial) a test case prioritization em SW, mas sem resumo é impossível confirmar se o foco está realmente em modelagem estocástica de processos de SW ou apenas em otimização de testes. Necessária análise do texto completo.",maybe,"O título menciona Markov Chains e test case prioritization (relevante a processos de SW), mas o resumo é uma descrição genérica de pacote de replicação sem detalhar o método, dados ou resultados. Sem acesso ao full text, é impossível confirmar se o estudo efetivamente aplica process mining ou modelagem estocástica a processos de desenvolvimento de SW (IC2 potencial, mas não explícito). Abstract insuficiente para decisão firme.",,,low,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,maybe→maybe
77fd80b7,A reliability assessment method of urban mass transport software based on markov model,10.1109/CICN.2012.33,scopus,2012,openalex,doi_exact,exclude,"O paper aplica modelo de Markov, mas o domínio é transporte urbano (sistema embarcado/crítico), não processos de desenvolvimento de software. Não há indicação de que esteja modelando ou analisando processos de SW (versionamento, CI/CD, issues, commits, etc.). Atende EC1 (domínio fora de SW).",exclude,"Embora use Markov model (IC2 potencial), o foco é em confiabilidade de software de transporte urbano como sistema técnico, não em análise de processos de desenvolvimento de SW. Não há evidência de mining de repositórios, event logs de desenvolvimento, ou modelagem de processos de SW. O domínio é engenharia de confiabilidade de software, não process mining de SW.",,EC1|EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
a0d85954,Stochastic simulation of clinical pathways from raw health databases,10.1109/COASE.2017.8256167,scopus,2017,openalex,doi_exact,exclude,"O artigo trata de simulação estocástica de pathways clínicos em bases de dados de saúde, domínio claramente fora de software. Não há evidência de aplicação a processos de desenvolvimento de software ou artefatos de SW.",exclude,"O artigo aplica process mining e modelagem estocástica, mas o domínio é exclusivamente healthcare (clinical pathways), não processos de software. Atende EC1 (domínio fora de SW) de forma decisiva.",IC1|IC2,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
ae4f4926,Modeling uncertainties involved with software development with a stochastic Petri net,10.1111/j.1468-0394.2006.00411.x,scopus,2006,openalex,doi_exact,maybe,"Título fortemente sugestivo de IC2 (modelagem estocástica em processos de SW com Petri nets), mas ausência de resumo impede confirmação de escopo, domínio específico e aplicação concreta a desenvolvimento de software.",include,O paper propõe uma abordagem de modelagem de processos de desenvolvimento de software usando Petri nets estocásticas e algoritmos de Markov para gerenciar incertezas. Atende IC2 (modelagem estocástica em processos de SW) com aplicação direta a processos de desenvolvimento real.,IC2,,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→include
6fd331c1,Establish controllable process performance model for software cost prediction and management in software development,10.3233/978-1-61499-484-8-1772,scopus,2015,openalex,doi_exact,maybe,"Título sugere modelagem de desempenho de processo e predição de custo em desenvolvimento de SW, potencialmente alinhado com IC2 e IC3. Porém, ausência de resumo impede confirmação clara da metodologia (estocástica? process mining?) e escopo exato.",maybe,"O paper aborda modelagem de desempenho de processo (PPM) e predição de custo em desenvolvimento de software usando regressão estatística. Embora trate de processos de SW, não há evidência clara de process mining (descoberta em event logs), modelagem estocástica (Markov, Monte Carlo) ou forecasting de métricas de processo específicas (lead time, cycle time). A natureza estatística e de gestão sugere relevância marginal ao escopo PATHCAST.",,,low,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,maybe→maybe
989891c5,An improved approach to adaptive testing,10.1142/S0218194009004349,scopus,2009,openalex,doi_exact,maybe,"Título sugere foco em testing adaptativo, potencialmente relevante a processos de SW, mas sem abstract não é possível confirmar se aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Pode ser sobre técnicas de teste algorítmicas sem conexão com descoberta/análise de processos.",include,"O paper atende IC2 (modelagem estocástica em processos de SW) ao propor um modelo Controlled Markov Chain (CMC) geral para adaptar estratégias de teste de software on-line baseado em dados coletados. Não há indicação de exclusão: o domínio é explicitamente software testing, não outro domínio, e o modelo estocástico é aplicado ao processo de teste de software, não como ferramenta genérica.",IC2,,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→include
76cfd8ab,Dependability evaluation of afdx real-time avionic communication networks,10.1109/PRDC.2017.44,scopus,2017,openalex,doi_exact,exclude,"O artigo trata de avaliação de dependabilidade em redes de comunicação aviônicas (AFDX), um domínio de sistemas embarcados/aviação, não processos de desenvolvimento de software. Não há indicação de que process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de SW sejam aplicados.",exclude,"O artigo trata de redes aviônicas AFDX e avaliação de confiabilidade de sistemas de comunicação em tempo real. Embora use Petri nets estocásticas, não está no domínio de processos de desenvolvimento de software, nem minera repositórios ou event logs de SW, nem prevê métricas de processos de SW.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
8bdc52ec,Report on ProSim'04: the 5th international workshop on software process simulation and modeling,10.1145/1022494.1022505,acm,2004,openalex,doi_exact,maybe,"O título sugere forte relevância para modelagem de processos de software (IC2), mas sem abstract disponível não é possível confirmar se o workshop aborda process mining, forecasting ou repositórios. Como é um relatório de workshop de 2004, pode conter trabalhos variados dentro ou fora do escopo.",exclude,"Este é um relatório de workshop (proceedings report) que descreve a organização e temas do ProSim 2004, não um estudo primário que aplique process mining, modelagem estocástica ou forecasting em processos de software. Atende ao critério EC4 (revisão secundária fora do escopo).",,EC4,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
a022ae9e,Software process simulation modeling: preliminary results from an updated systematic review,10.1145/2600821.2600844,acm,2014,openalex,doi_exact,maybe,"Título altamente relevante sugere foco em modelagem de simulação de processos de software, potencialmente alinhado com IC2 (modelagem estocástica). Porém, sem resumo disponível, não é possível confirmar se a revisão sistemática aborda realmente process mining, forecasting ou modelagem estocástica conforme escopo PATHCAST, ou se trata de revisão genérica de BPM.",exclude,"Este é um artigo de SLR secundária (survey sobre SPSM) que não aplica process mining, forecasting ou modelagem estocástica a artefatos reais de software. Atende EC4: revisão secundária fora do escopo direto de PM/estocástico em SE com dados empíricos.",,EC4,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
b715cd25,IceProd 2: A next generation data analysis framework for the ice cube neutrino observatory,10.1088/1742-6596/664/6/062056,scopus,2015,semanticscholar,doi_exact,exclude,"O artigo trata de um framework de análise de dados para o observatório de neutrinos IceCube, domínio de física de partículas/astronomia. Não há indicação de qualquer relação com processos de desenvolvimento de software, process mining ou modelagem estocástica de processos de SW.",exclude,"IceProd é um framework de processamento de dados para o observatório IceCube (física de altas energias), não relacionado a processos de desenvolvimento de software. Embora mencione 'workflow' e 'Monte Carlo', o contexto é exclusivamente de simulações de física de partículas e processamento de dados científicos, não SE. Atende EC1 (domínio fora de SW) e EC2 (software é a ferramenta, não o processo estudado).",,EC1|EC2,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
87c6cb14,Learning the human longitudinal control behavior with a modular hierarchical Bayesian mixture-of-behaviors model,10.1109/IVS.2011.5940530,scopus,2011,openalex,doi_exact,exclude,"O artigo trata de aprendizado de comportamento humano em controle veicular (domínio automotivo/veículos inteligentes), não relacionado a processos de desenvolvimento de software ou process mining em engenharia de software. Claramente fora do escopo da SLR PATHCAST.",exclude,"O artigo aborda modelagem de comportamento de motoristas em cenários de tráfego usando modelos Bayesianos, não processos de desenvolvimento de software. Domínio claramente fora do escopo (transportes/veículos autônomos), sem qualquer ligação a processos de SW, event logs de software ou engenharia de software.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
960a09dc,SHARPE: a modeler's toolkit,,scopus,1996,crossref,title_fuzzy,exclude,"SHARPE é um toolkit para modelagem de desempenho e dependabilidade em sistemas (ferramentas de software), não um estudo sobre process mining ou modelagem estocástica aplicada a processos de desenvolvimento de software. Sem abstract disponível, mas o título e venue indicam foco em dependability engineering genérico, não em processos de SW.",exclude,"O artigo descreve MODeLeR, um ambiente de aprendizado para ensino de design orientado a objetos e modelagem UML. Não trata de process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo, ou mineração de repositórios. Software é aqui uma ferramenta educacional, não o processo sendo estudado.",,EC2|EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
d252afe8,"A Resource Optimization Algorithm of Cloud Data Center Based on Correlated Model of Reliability, Performance and Energy",10.1109/QRS-C.2016.69,scopus,2016,openalex,doi_exact,exclude,"O título aborda otimização de recursos em data centers de nuvem com foco em confiabilidade, desempenho e energia. Sem abstract disponível, mas o tema não demonstra relação com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento. Atende EC1 (domínio fora de SW - infraestrutura de cloud) e EC2 (software como ferramenta/sistema, não como processo sendo estudado).",exclude,"O paper trata de otimização de recursos em data centers de nuvem (infraestrutura de cloud) usando modelos Semi-Markov para confiabilidade e energia. Embora use modelagem estocástica, não aborda processos de desenvolvimento de software nem minera artefatos de SW (commits, issues, logs de eventos de desenvolvimento). O domínio é infraestrutura de cloud, não processos de SW.",,EC1|EC2,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
c24db118,Toward objective software process information: Experiences from a case study,10.1007/s11219-010-9105-8,scopus,2011,semanticscholar,doi_exact,maybe,"Título sugere foco em informação objetiva de processo de software, potencialmente relevante para IC1 ou IC4, mas sem resumo disponível é impossível confirmar se aborda process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST.",include,"O artigo relata estudos de case de process mining aplicados explicitamente a processos de desenvolvimento de software (CCB process), atendendo IC1. Extrai modelos de processo a partir de dados reais de projetos de software, alinhado com o escopo de descoberta e análise de processos de SW.",IC1,,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→include
d03b9533,Reliability analysis of digital protection's software based on architecture,10.1109/TDC.2005.1547134,scopus,2005,openalex,doi_exact,exclude,"O artigo trata de análise de confiabilidade de software em sistemas de proteção digital para engenharia de potência (power engineering), domínio fora de desenvolvimento de software. Sem abstract disponível, não há evidência de process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento.",exclude,"O artigo trata de confiabilidade de software de proteção digital em sistemas de energia elétrica, utilizando cadeias de Markov semi-contínuas. Embora use modelagem estocástica, não aplica process mining, não modela processos de desenvolvimento de SW, não faz forecasting de métricas de processo e não minera repositórios. O domínio é engenharia de proteção digital em sistemas de potência, não processos de desenvolvimento de software.",,EC1|EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
b19e1206,Efficient Derivation of Optimal Signal Schedules for Multimodal Intersections,10.1007/978-3-032-10762-6_18,scopus,2026,core,title_fuzzy,exclude,"O título refere-se a otimização de sinais de trânsito em interseções multimodais, claramente fora do domínio de engenharia de software e process mining. Não há indicação de relação com processos de desenvolvimento de software, event logs ou modelagem estocástica em contexto de SE.",exclude,"O artigo aborda otimização de semáforos em intersecções urbanas usando simulação de tráfego (SUMO), domínio claramente fora de engenharia de software. Não há qualquer relação com process mining, modelagem estocástica de processos de SW, forecasting de métricas de desenvolvimento ou mineração de repositórios de software.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
993f3cdc,A synergistic model for interpreting human activities and events from video: A case study,10.1109/TAI.2000.889858,scopus,2000,openalex,doi_exact,exclude,"O título indica um estudo sobre interpretação de atividades humanas e eventos em vídeo, sem qualquer evidência de relação com processos de software, process mining ou modelagem estocástica de desenvolvimento de SW. Não atende nenhum critério de inclusão.",exclude,"O paper trata de reconhecimento de atividades humanas em vídeo usando modelos de redes neurais e Petri nets estocásticas, mas não aborda processos de software, mineração de repositórios ou previsão em desenvolvimento de SW. A menção de SPN é apenas técnica (modelo computacional), não aplicada a processos de desenvolvimento de software.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
a8fc62a6,Timing model extraction for sequential circuits considering process variations,10.1145/1687399.1687463,scopus,2009,semanticscholar,doi_exact,exclude,"O artigo trata de modelagem de timing em circuitos sequenciais (domain: hardware/EDA), não de processos de software ou process mining. Não há evidência de aplicação a engenharia de software, event logs ou processos de desenvolvimento.",exclude,"O artigo trata de análise de timing em circuitos semicondutores (semiconductor devices), não de processos de desenvolvimento de software. Embora use modelagem estocástica (Monte Carlo), o domínio é engenharia de hardware/circuitos, fora do escopo de processos de SW definido na SLR PATHCAST.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
9dd20c76,A model-based testing for AADL model of embedded software,10.1109/QSIC.2009.33,scopus,2009,openalex,doi_exact,exclude,"O artigo trata de model-based testing para modelos AADL de software embarcado, focando em verificação/validação de artefatos, não em mining de processos de desenvolvimento de SW, modelagem estocástica de processos, ou forecasting de métricas de processo. Não atende nenhum dos critérios de inclusão (IC1-IC4) da SLR PATHCAST.",exclude,"O artigo aborda model-based testing (MBT) de modelos AADL usando Markov chains, mas foca em teste de software (qualidade e validação de modelos) e não em modelagem, descoberta ou previsão de processos de desenvolvimento de software. Não atende aos critérios de inclusão da SLR PATHCAST, que requerem análise/previsão de processos de SW (ciclos de desenvolvimento, fluxos de trabalho, lead time, etc.), não teste de artefatos.",,EC2,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
ce2435dc,Construction method of a high-order Markov chain usage model,10.1109/APSEC.2007.36,scopus,2007,openalex,doi_exact,maybe,"Título indica modelagem estocástica (Markov chain) potencialmente relevante a IC2, mas sem resumo é impossível confirmar se aplica-se a processos de desenvolvimento de software ou a outro domínio (ex: user behavior modeling em sistemas). Contexto APSEC sugere SW, mas 'usage model' pode referir-se a padrões de uso de software como ferramenta (EC2).",exclude,"O paper trata de modelagem de uso de software (usage models) com Markov chains de alta ordem para teste estatístico e confiabilidade, mas não aborda process mining, descoberta de processos, forecasting de métricas de processo de desenvolvimento, ou mineração de repositórios. O foco é em confiabilidade de software via teste, não em processos de desenvolvimento de SW.",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,True,maybe→exclude
c6dd7fb7,"An integrative approach to simulation model discovery: Combining system theory, process mining and fuzzy logic",10.3233/JIFS-17403,scopus,2018,openalex,doi_exact,maybe,"O título sugere combinação de process mining com simulação e lógica fuzzy, potencialmente relevante para IC2 (modelagem estocástica) ou IC4 (mineração para processo). Porém, sem resumo disponível, não é possível confirmar se o foco é em processos de software ou em domínios genéricos de BPM. A ausência de abstract impede avaliação conclusiva do escopo e aplicação específica.",maybe,"O artigo aborda process mining e modelagem estocástica (Fuzzy-DEVS), atendendo potencialmente IC1 e IC2, mas o domínio de aplicação não é explicitamente processos de software. O caso de estudo não está descrito no resumo, deixando incerto se envolve SW ou é domínio genérico (EC1 potencial).",IC1|IC2,,low,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,maybe→maybe
adb81554,Probabilistic mu-calculus: Decidability and complete axiomatization,10.4230/LIPIcs.FSTTCS.2016.25,scopus,2016,openalex,doi_exact,exclude,"O artigo trata de decidibilidade e axiomatização de mu-calculus probabilístico, um tópico puramente teórico de lógica modal sem evidência de aplicação a processos de desenvolvimento de software. Sem abstract disponível e com título exclusivamente focado em fundamentação matemática, não há indicação de conexão com process mining, modelagem de processos de SW ou forecasting em engenharia de software.",exclude,"O artigo é um trabalho teórico em lógica modal probabilística e mu-calculus, sem aplicação demonstrada a processos de software ou event logs. Não atende nenhum dos critérios de inclusão (IC1-IC4) e se enquadra em EC3 (algoritmo sem aplicação a processos de SW).",,EC3,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
6ff6fa95,An adaptive backoff protocol with Markovian contention window control,10.1080/03610918.2012.625817,scopus,2012,openalex,doi_exact,exclude,"O título refere-se a um protocolo de backoff em comunicações (redes/telecomunicações), não a processos de desenvolvimento de software. Sem abstract disponível e com venue em estatística/simulação, não há evidência de aplicação a SW engineering ou process mining. Claramente fora do escopo de processos de SW.",exclude,"O paper trata de protocolos de backoff em redes de comunicação (Ethernet e wireless), não de processos de desenvolvimento de software. Embora use Cadeias de Markov (método estocástico relevante), não há evidência de aplicação a processos de SW, repositórios, event logs de desenvolvimento ou métricas de processo de software.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
98823844,Software RAMS: The opportunity,10.2495/CR080141,scopus,2008,openalex,doi_exact,exclude,"O título 'Software RAMS: The opportunity' não indica foco em process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios. RAMS (Reliability, Availability, Maintainability, Safety) é tipicamente um domínio de engenharia de sistemas/confiabilidade, não de análise de processos de desenvolvimento. Sem resumo disponível e com venue em 'Built Environment', forte indicativo de EC1 (domínio fora de SW) e falta de IC aplicável.",exclude,"O artigo trata de avaliação de RAMS (confiabilidade, disponibilidade, manutenibilidade e segurança) em sistemas ferroviários críticos com componentes de software, mas não aborda process mining, modelagem estocástica de processos de desenvolvimento de SW, forecasting de métricas de processo ou mineração de repositórios. O foco é em propriedades de confiabilidade de software como produto, não em análise de processos de desenvolvimento.",,EC1|EC2,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
af205f38,An approximative method of simulating a duel,10.1109/WSC.2012.6465044,scopus,2012,openalex,doi_exact,exclude,"O título 'An approximative method of simulating a duel' refere-se a simulação de duelos (cenário militar/jogos), não a processos de software. Sem abstract disponível, não há evidência de relação com process mining, modelagem estocástica de processos de SW, forecasting em SW ou mineração de repositórios de software. Enquadra-se em EC1 (domínio fora de SW).",exclude,"O artigo trata de simulação de batalhas entre unidades militares usando cadeias de Markov, claramente fora do domínio de engenharia de software. Não há qualquer menção a processos de desenvolvimento de software, event logs de sistemas, repositórios de código ou artefatos de SW.",,EC1,high,verified_abstract,2026-07-09T10:36:14.356661+00:00,msgbatch_01NCJJ1Z1iqGMswhm172ZhKd,False,exclude→exclude
