internal_id,source_db,source_query_id,source_query_label,doi,title,authors,year,abstract,venue,doc_type,keywords,url,publisher,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,ta_screened_at,ta_batch_id
09221339,scopus,scopus_principal,Principal,10.1007/978-981-99-6241-9_1,"Introduction, Objectives",Ababou R.,2023,,Springerbriefs in Applied Sciences and Technology,chapter,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85180664138,,maybe,"Título genérico ('Introduction, Objectives') sem resumo disponível impede avaliação conclusiva. Não é possível determinar se o capítulo aborda process mining, modelagem estocástica ou forecasting em processos de software.",,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
9259ae58,scopus,scopus_principal,Principal,,CAiSE-RPE 2023 - Proceedings of the Research Projects Exhibition Papers Presented at the 35th International Conference on Advanced Information Systems Engineering,,2023,,Ceur Workshop Proceedings,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85163425519,,maybe,"Trata-se de proceedings de uma conferência de pesquisa (CAiSE-RPE 2023), não um artigo individual. Sem resumo disponível e sem lista de papers inclusos, não é possível determinar se contém estudos relevantes ao escopo PATHCAST. Requer acesso ao índice/conteúdo completo para triagem adequada.",,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
c7ed600d,scopus,scopus_principal,Principal,,"17th International Conference on Broadband Wireless Computing, Communication and Applications, BWCCA 2022, held in conjunction with the 17th International Conference on P2P, Parallel, Grid, Cloud and Internet Computing, 3PGCIC 2022",,2023,,Lecture Notes in Networks and Systems,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85141682039,,exclude,"O registro apresenta apenas metadados de conferência (título, venue, tipo) sem resumo e sem indicação clara de conteúdo. Não é possível avaliar se o paper atende aos critérios de inclusão (IC1-IC4) para process mining, modelagem estocástica ou forecasting em processos de software.",,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
0f048ef9,scopus,scopus_principal,Principal,10.1007/978-3-031-25049-1_13,Using the ORIS Tool and the SIRIO Library for Model-Driven Engineering of Quantitative Analytics,Carnevali L.,2023,,Lecture Notes in Computer Science Including Subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85147989685,,maybe,"Título menciona 'Model-Driven Engineering' e 'Quantitative Analytics' com ferramentas (ORIS/SIRIO) que podem estar relacionadas a modelagem estocástica, mas sem abstract não é possível confirmar se aplicam-se a processos de software ou apenas a sistemas/domínios genéricos. Requer análise do full-text.",,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
db9f8f53,scopus,scopus_principal,Principal,10.1007/978-3-031-36096-1_2,Using Statistical Model Checking for Cybersecurity Analysis,Budde C.E.,2023,,Communications in Computer and Information Science,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85184841170,,exclude,"O título menciona 'cybersecurity analysis' com 'statistical model checking', domínio fora do escopo de processos de software. Sem abstract disponível, não é possível confirmar aplicação a process mining, modelagem estocástica de processos de SW ou forecasting de métricas de desenvolvimento. Aplica-se EC1 (domínio fora de SW) e falta clara evidência de atendimento a qualquer IC.",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
ba891e31,scopus,scopus_principal,Principal,10.1109/ACCESS.2023.3261139,A Two-Stage Algorithm Based on 12 Priority Rules for the Stochastic Distributed Resource-Constrained Multi-Project Scheduling Problem with Multi-Skilled Staff,Yu Y.,2023,"In practical multi-skilled resource-constrained multi-project management, the activity duration is often affected by some factors (e.g., rework, increased workload), leading to uncertainty. Moreover, multiple projects are often managed under a distributed decision-making environment. To deal with uncertain activity durations in distributed multi-project management with multi-skilled staff, this paper studies a stochastic distributed resource-constrained multi-project scheduling problem with multi-skilled staff (MS-SDRCMPSP). In a distributed decision-making environment, a two-stage model with local scheduling and global coordination stages is established to describe MS-SDRCMPSP. A two-stage algorithm with 12 priority rules (TSA-12PRs) is proposed, these 12 priority rules are composed of 4 activity priority rules and 3 resource priority rules. In the local schedule stage, 4 activity priority rules (PRs) are applied to obtain the local schedule plan. In the global coordination phase, we develop 3 resource PRs based on variable neighborhood search (VNS), of which VNS is used to solve the execution order of conflicting projects, and 3 resource PRs are developed to formulate multi-skilled resource assignment strategies. Based on the multi-skilled instances adapted from benchmark instances, we evaluate the performance of the 12 PRs on different instances. The experiment results show that two PRs among 12 PRs perform better than other PRs in all-size instances. Comparing the two-stage algorithm with better two PRs with other approaches in literatures, we find that our method performs better than other approaches, especially in large-size instances. In addition, further experiments show that our method is more conducive to shortening the CPU runtime on distributed problems than centralized methods.",IEEE Access,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85151507373,,exclude,"O artigo aborda agendamento estocástico de recursos em ambientes distribuídos, mas não trata de process mining, descoberta de processos, análise de event logs ou modelagem de processos de desenvolvimento de software. O domínio é genérico de gerenciamento de projetos multi-projeto com incerteza, sem aplicação específica a artefatos ou processos de SW (commits, issues, CI/CD, repositórios).",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
61048559,scopus,scopus_principal,Principal,10.1145/3558489.3559070,Predicting build outcomes in continuous integration using textual analysis of source code commits,Al-Sabbagh K.,2022,,Promise 2022 Proceedings of the 18th International Conference on Predictive Models and Data Analytics in Software Engineering Co Located with Esec Fse 2022,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85143202074,,maybe,"O título sugere predição de build outcomes em CI usando análise textual de commits (IC3 potencial), alinhado com forecasting em processos de SW. Contudo, sem abstract disponível, não é possível confirmar se a análise se baseia em event logs/process mining (IC1/IC3) ou se é apenas análise de texto de commits sem componente de modelagem de processo.",IC3,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
a38ccddd,scopus,scopus_principal,Principal,10.1016/j.asoc.2022.109710,Fuzzy multi-perspective conformance checking for business processes,Zhang S.,2022,,Applied Soft Computing,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85140326478,,maybe,"O título indica conformance checking em processos de negócio, que é técnica central em process mining. Porém, sem abstract não é possível confirmar se a aplicação é específica a processos de software ou a domínios genéricos (manufatura, saúde, finanças). A ausência de resumo impede avaliação clara contra IC1-IC4 e EC1.",,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
b8de31e7,scopus,scopus_principal,Principal,10.3389/fninf.2022.883742,STEPS 4.0: Fast and memory-efficient molecular simulations of neurons at the nanoscale,Chen W.,2022,"Recent advances in computational neuroscience have demonstrated the usefulness and importance of stochastic, spatial reaction-diffusion simulations. However, ever increasing model complexity renders traditional serial solvers, as well as naive parallel implementations, inadequate. This paper introduces a new generation of the STochastic Engine for Pathway Simulation (STEPS) project, denominated STEPS 4.0, and its core components which have been designed for improved scalability, performance, and memory efficiency. STEPS 4.0 aims to enable novel scientific studies of macroscopic systems such as whole cells while capturing their nanoscale details. This class of models is out of reach for serial solvers due to the vast quantity of computation in such detailed models, and also out of reach for naive parallel solvers due to the large memory footprint. Based on a distributed mesh solution, we introduce a new parallel stochastic reaction-diffusion solver and a deterministic membrane potential solver in STEPS 4.0. The distributed mesh, together with improved data layout and algorithm designs, significantly reduces the memory footprint of parallel simulations in STEPS 4.0. This enables massively parallel simulations on modern HPC clusters and overcomes the limitations of the previous parallel STEPS implementation. Current and future improvements to the solver are not sustainable without proper software engineering practices. For this reason, we also give an overview of how the STEPS codebase and the development environment have been updated to follow modern software development practices. We benchmark performance improvement and memory footprint on three published models with different complexities, from a simple spatial stochastic reaction-diffusion model, to a more complex one that is coupled to a deterministic membrane potential solver to simulate the calcium burst activity of a Purkinje neuron. Simulation results of these models suggest that the new solution dramatically reduces the per-core memory consumption by more than a factor of 30, while maintaining similar or better performance and scalability.",Frontiers in Neuroinformatics,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85141582986,,exclude,"O artigo trata de simulações estocásticas em neurociência computacional (reações moleculares em neurônios), não de processos de desenvolvimento de software. Embora mencione práticas de engenharia de software, o domínio de aplicação é biologia/neurociência, não processos de SE.",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
e3cd6d6c,scopus,scopus_principal,Principal,10.1145/3550356.3559086,Digital twincity: A holistic approach towards comparative analysis of business processes,Saito S.,2022,,Proceedings ACM IEEE 25th International Conference on Model Driven Engineering Languages and Systems Models 2022 Companion Proceedings,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85142928507,,maybe,"Título sugere análise comparativa de processos de negócio via digital twin, potencialmente relevante a modelagem de processos. Porém, sem abstract disponível não é possível confirmar se foca em processos de SW, process mining, modelagem estocástica ou forecasting conforme escopo PATHCAST. Contexto de MODELS 2022 (MDE) aumenta probabilidade de relevância, mas falta clareza sobre aplicação específica.",,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
17e5cff2,scopus,scopus_principal,Principal,10.1134/S1547477122050090,Software Development for Tracking Detectors in the BM@N Experiment,Baranov D.,2022,,Physics of Particles and Nuclei Letters,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85139445236,,exclude,"O título indica desenvolvimento de software para detectores de partículas em um experimento de física (BM@N). Trata-se de software como ferramenta/implementação em domínio de física de partículas, não de análise de processos de desenvolvimento de software. Não há evidência de process mining, modelagem estocástica de processos de SW ou forecasting de métricas de desenvolvimento.",,EC1|EC2,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
b8fc130d,scopus,scopus_principal,Principal,10.1002/spe.3128,Unearthing open source decision-making processes: A case study of python enhancement proposals,Nand Sharma P.,2022,"Good governance practices are pivotal to the success of Open Source Software (OSS) projects. However, the decision‐making processes that are made available to stakeholders are at times incomplete and may remain buried and hidden in large amounts of software repository data. This work bridges this gap by unearthing enacted decision‐making processes available for Python Enhancement Proposals (PEPs) from 1.54 million email messages that embody decisions made during the evolution of the Python language. This work employs a design science approach in operationalizing a framework called DeMaP miner that is used to discover hidden processes using information retrieval and information extraction techniques. It also uses process mining techniques to visualize the processes, and comparative structural analysis techniques to compare different decision processes. The work identifies a richer set of decision‐making activities than those reported on the Python website and in prior research work (48 new decision activities, 199 new pathways and 6 new stages). The extracted decision process has been positively evaluated by a prominent member of the Python steering council. The extracted process can be used for process compliance checking and process improvement in OSS communities. Additionally, the DeMaP Miner framework can be extended and customized to suit other OSS projects, such as the OpenJDK project.",Software Practice and Experience,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85135903278,,include,"O artigo aplica process mining para descobrir e visualizar processos de tomada de decisão em um projeto OSS (Python), extraindo eventos de 1.54 milhões de mensagens de email. Atende IC1 (process mining em artefatos de software) e IC4 (mineração de repositórios para descoberta de processos de desenvolvimento de software).",IC1|IC4,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
6556e00e,scopus,scopus_principal,Principal,10.1016/j.infsof.2022.106972,Taxonomy of bug tracking process smells: Perceptions of practitioners and an empirical analysis,Qamar K.A.,2022,Anti-patterns,Information and Software Technology,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85132752878,,maybe,"Título sugere análise de processos de bug tracking em SW, potencialmente alinhado com IC1 (process mining em artefatos de SW) ou IC4 (mineração de repositórios). Porém, resumo insuficiente ('Anti-patterns' apenas) impede confirmação de método, escopo e aplicação concreta de process mining ou modelagem estocástica. Necessário acesso ao artigo completo para triagem definitiva.",,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
e0584b05,scopus,scopus_principal,Principal,10.1088/1361-6560/ac8c83,The OpenGATE ecosystem for Monte Carlo simulation in medical physics,Sarrut D.,2022,"This paper reviews the ecosystem of GATE, an open-source Monte Carlo toolkit for medical physics. Based on the shoulders of Geant4, the principal modules (geometry, physics, scorers) are described with brief descriptions of some key concepts (Volume, Actors, Digitizer). The main source code repositories are detailed together with the automated compilation and tests processes (Continuous Integration). We then described how the OpenGATE collaboration managed the collaborative development of about one hundred developers during almost 20 years. The impact of GATE on medical physics and cancer research is then summarized, and examples of a few key applications are given. Finally, future development perspectives are indicated.",Physics in Medicine and Biology,review,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85138178902,,exclude,"O artigo trata de simulação Monte Carlo em física médica (domínio de saúde), não de processos de desenvolvimento de software. Embora mencione CI (Continuous Integration) e gestão colaborativa, o foco principal é ferramental para simulação médica, não análise de processos de SW.",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
33e3bf00,scopus,scopus_principal,Principal,10.1145/3551349.3560426,Detecting Semantic Code Clones by Building AST-based Markov Chains Model,Wu Y.,2022,"Code clone detection aims to find functionally similar code fragments, which is becoming more and more important in the field of software engineering. Many code clone detection methods have been proposed, among which tree-based methods are able to handle semantic code clones. However, these methods are difficult to scale to big code due to the complexity of tree structures. In this paper, we design Amain, a scalable tree-based semantic code clone detector by building Markov chains models. Specifically, we propose a novel method to transform the original complex tree into simple Markov chains and measure the distance of all states in these chains. After obtaining all distance values, we feed them into a machine learning classifier to train a code clone detector. To examine the effectiveness of Amain, we evaluate it on two widely used datasets namely Google Code Jam and BigCloneBench. Experimental results show that Amain is superior to nine state-of-the-art code clone detection tools (i.e., SourcererCC, RtvNN, Deckard, ASTNN, TBCNN, CDLH, FCCA, DeepSim, and SCDetector).",ACM International Conference Proceeding Series,conference paper,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85146939913,,exclude,"O artigo trata de detecção de clones de código usando cadeias de Markov, mas foca em análise de código estático (AST), não em processos de desenvolvimento de software. Embora use modelagem estocástica (Markov), não analisa event logs, repositórios ou características temporais de processos de SW (IC2 não se aplica); é uma técnica de análise de artefatos de código, não de processo de desenvolvimento.",,EC2,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
707f1c93,scopus,scopus_principal,Principal,10.1002/9781394165544.ch9,Predicting event counts in event-driven clinical trials accounting for cure and ongoing recruitment,Anisimov V.,2022,,Data Analysis and Related Applications Volume 2 Multivariate Health and Demographic Data Analysis,chapter,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85152706114,,exclude,"O paper trata de análise de dados em ensaios clínicos (domínio saúde/clínico), sem relação com processos de desenvolvimento de software. Mesmo que mencione 'event counts' e 'event-driven', não há evidência de aplicação a processos de SW, processo mining ou modelagem estocástica de desenvolvimento de software.",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
b3a80f41,scopus,scopus_principal,Principal,10.1007/s10009-021-00618-y,The Log Skeleton Visualizer in ProM 6.9: The winning contribution to the process discovery contest 2019,Verbeek H.M.W.,2022,"Process discovery is an important area in the field of process mining. To help advance this area, a process discovery contest (PDC) has been set up, which allows us to compare different approaches. At the moment of writing, there have been three instances of the PDC: in 2016, in 2017, and in 2019. This paper introduces the winning contribution to the PDC 2019, called the Log Skeleton Visualizer. This visualizer uses a novel type of process models called log skeletons. In contrast with many workflow net-based discovery techniques, these log skeletons do not rely on the directly follows relation. As a result, log skeletons offer circumstantial information on the event log at hand rather than only sequential information. Using this visualizer, we were able to classify 898 out of 900 traces correctly for the PDC 2019 and to win this contest.",International Journal on Software Tools for Technology Transfer,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85106212150,,exclude,"O artigo trata de descoberta de processos e visualização de modelos (log skeletons) como ferramenta de process mining, mas não aborda aplicação específica a processos de software (SW), modelagem estocástica, ou forecasting. É um trabalho sobre técnica de PM genérica, não aplicada ao domínio de engenharia de software.",,EC3,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
dc38cbe2,scopus,scopus_principal,Principal,10.1016/j.ins.2022.04.056,Computing alignments with maximum synchronous moves via replay in coordinate planes,Yan H.,2022,,Information Sciences,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85130402937,,maybe,"O título sugere conformance checking (alignments, replay) que é técnica central em process mining (IC1), mas sem abstract não é possível confirmar se aplica a processos de software ou domínio genérico de BPM. A ausência de abstract impossibilita descartar EC1 (domínio fora de SW).",,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
786548ba,scopus,scopus_principal,Principal,10.1109/TVCG.2021.3050071,Visual Drift Detection for Event Sequence Data of Business Processes,Yeshchenko A.,2022,"Event sequence data is increasingly available in various application domains, such as business process management, software engineering, or medical pathways. Processes in these domains are typically represented as process diagrams or flow charts. So far, various techniques have been developed for automatically generating such diagrams from event sequence data. An open challenge is the visual analysis of drift phenomena when processes change over time. In this article, we address this research gap. Our contribution is a system for fine-granular process drift detection and corresponding visualizations for event logs of executed business processes. We evaluated our system both on synthetic and real-world data. On synthetic logs, we achieved an average F-score of 0.96 and outperformed all the state-of-the-art methods. On real-world logs, we identified all types of process drifts in a comprehensive manner. Finally, we conducted a user study highlighting that our visualizations are easy to use and useful as perceived by process mining experts. In this way, our work contributes to research on process mining, event sequence analysis, and visualization of temporal data.",IEEE Transactions on Visualization and Computer Graphics,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85099570271,,maybe,"O artigo aborda process mining e drift detection em event logs, satisfazendo potencialmente IC1. Contudo, o resumo não deixa claro se a avaliação em 'software engineering' refere-se a processos de desenvolvimento de SW ou apenas menciona SW como domínio de aplicação genérico. A ênfase em 'business process management' e a falta de detalhes sobre artefatos de SW (commits, issues, CI/CD) ou contexto de engenharia de software específico criam ambiguidade sobre o escopo.",IC1,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
83db51fc,scopus,scopus_principal,Principal,10.1117/1.JBO.27.8.083006,Scalable and accessible personalized photodynamic therapy optimization with FullMonte and PDT-SPACE,Wang S.,2022,"Abstract. Significance: Open-source software packages have been extensively used in the past three decades in medical imaging and diagnostics, aiming to study the feasibility of the application ex vivo. Unfortunately, most of the existing open-source tools require some software engineering background to install the prerequisite libraries, choose a suitable computational platform, and combine several software tools to address different applications. Aim: To facilitate the use of open-source software in medical applications, enabling computational studies of treatment outcomes prior to the complex in-vivo setting. Approach: FullMonteWeb, an open-source, user-friendly web-based software with a graphical user interface for interstitial photodynamic therapy (iPDT) modeling, visualization, and optimization, is introduced. The software can perform Monte Carlo simulations of light propagation in biological tissues, along with iPDT plan optimization. FullMonteWeb installs and runs the required software and libraries on Amazon Web Services (AWS), allowing scalable computing without complex set up. Results: FullMonteWeb allows simulation of large and small problems on the most appropriate compute hardware, enabling cost improvements of 10  ×   versus always running on a single platform. Case studies in optical property estimation and diffuser placement optimization highlight FullMonteWeb’s versatility. Conclusion: The FullMonte open source suite enables easier and more cost-effective in-silico studies for iPDT.",Journal of Biomedical Optics,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85127461448,,exclude,"O artigo trata de otimização de terapia fotodinâmica em contexto médico (domínio de engenharia biomédica/saúde), sem relação com processos de desenvolvimento de software. 'Software' mencionado refere-se à ferramenta de simulação (FullMonteWeb), não ao processo sendo estudado. Não atende nenhum critério de inclusão da SLR PATHCAST.",,EC1|EC2,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
af60872b,scopus,scopus_principal,Principal,10.1051/0004-6361/202141958,"Large Interferometer For Exoplanets (LIFE): II. Signal simulation, signal extraction, and fundamental exoplanet parameters from single-epoch observations",Dannert F.A.,2022,"The Large Interferometer For Exoplanets (LIFE) initiative is developing the science and a technology roadmap for an ambitious space mission featuring a space-based mid-infrared (MIR) nulling interferometer in order to detect the thermal emission of hundreds of exoplanets and characterize their atmospheres. In order to quantify the science potential of such a mission, in particular in the context of technical trade-offs, an instrument simulator is required. In addition, signal extraction algorithms are needed to verify that exoplanet properties (e.g., angular separation, spectral flux) contained in simulated exoplanet datasets can be accurately retrieved. We present LIFEsim, a software tool developed for simulating observations of exoplanetary systems with an MIR space-based nulling interferometer. It includes astrophysical noise sources (i.e., stellar leakage and thermal emission from local zodiacal and exo-zodiacal dust) and offers the flexibility to include instrumental noise terms in the future. LIFEsim provides an accessible way for predicting the expected SNR of future observations as a function of various key instrument and target parameters. The SNRs of the extracted spectra are photon-noise dominated, as expected from our current simulations. From single epoch observations in our mock survey of small ($R<1.5 R_\mathrm{Earth}$) planets orbiting within the habitable zones of their stars, we find that typical uncertainties in the estimated effective temperature of the exoplanets are $\lesssim$10%, for the exoplanet radius $\lesssim$20%, and for the separation from the host star $\lesssim$2%. SNR values obtained in the signal extraction process deviate less than 10% from purely photon-counting statistics based SNRs. (abridged)",Astronomy and Astrophysics,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85137026788,,exclude,"O artigo trata exclusivamente de astronomia e detecção de exoplanetas, sem qualquer relação com processos de desenvolvimento de software, process mining, ou engenharia de software. Não atende a nenhum critério de inclusão da SLR PATHCAST.",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
d67122a2,scopus,scopus_principal,Principal,10.1109/TCAD.2021.3110190,Formal Synthesis of Adaptive Droplet Routing for MEDA Biochips,Elfar M.,2022,,IEEE Transactions on Computer Aided Design of Integrated Circuits and Systems,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85114751388,,exclude,"O artigo trata de síntese formal e roteamento de droplets em biochips (MEDA - Micro-Electrode-Dot-Array), domínio de engenharia de sistemas bioquímicos/microfluidic, não relacionado a processos de desenvolvimento de software. Não atende nenhum dos critérios de inclusão (IC1-IC4) e se enquadra claramente em EC1 (domínio fora de SW).",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
f70b2295,scopus,scopus_principal,Principal,10.1109/TITS.2021.3083598,"Simultaneous Allocation and Scheduling of Quay Cranes, Yard Cranes, and Trucks in Dynamical Integrated Container Terminal Operations",Cahyono R.T.,2022,"We present a dynamical modeling of integrated (end-to-end) container terminal operations using finite state machine (FSM) framework where each state machine is represented by a discrete-event system (DES) formulation. The hybrid model incorporates the operations of quay cranes (QC), internal trucks (IT), and yard cranes (YC) and also the selection of storage positions in container yard (CY) and vessel bays. The QC and YC are connected by the IT in our models. As opposed to the commonly adapted modeling in container terminal operations, in which the entire information/inputs to the systems are known for a defined planning horizon, in this research we use real-time trucks, crane, and container storage operations information, which are always updated as the time evolves. The dynamical model shows that the predicted state variables closely follow the actual field data from a container terminal in Tanjung Priuk, Jakarta, Indonesia. Subsequently, using the integrated container terminal hybrid model, we proposed a model predictive algorithm (MPA) to obtain the near-optimal solution of the integrated terminal operations problem, namely the simultaneous allocation and scheduling of QC, IT, and YC, as well as selecting the storage location for the inbound and outbound containers in the CY and vessel. The numerical experiment based on the extensive Monte Carlo simulation and real dataset show that the MPA outperforms by 3-6% both of the policies currently implemented by the terminal operator and the state-of-the-art method from the current literature.",IEEE Transactions on Intelligent Transportation Systems,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85111053370,,exclude,"O artigo trata de otimização e scheduling de operações em terminal de contêineres (domínio logístico/portuário), não de processos de desenvolvimento de software. Embora use discrete-event systems e modelagem, nenhum dos critérios de inclusão (IC1-IC4) é atendido, pois não há aplicação a artefatos, repositórios ou processos de SW.",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
8049be81,scopus,scopus_principal,Principal,10.1016/j.cola.2022.101121,Process-aware digital twin cockpit synthesis from event logs,Bano D.,2022,"—The engineering of digital twins and their user interaction parts with explicated processes, namely process-aware digital twin cockpits (PADTCs), is challenging due to the complexity of the systems and the need for information from different disciplines within the engineering process. Therefore, it is interesting to investigate how to facilitate their engineering by using already existing data, namely event logs, and reducing the number of manual steps for their engineering. Current research lacks systematic, automated approaches to derive process-aware digital twin cockpits even though some helpful techniques already exist in the areas of process mining and software engineering. Within this paper, we present a low-code development approach that reduces the amount of hand-written code needed and uses process mining techniques to derive PADTCs. We describe what models could be derived from event log data, which generative steps are needed for the engineering of PADTCs, and how process mining could be incorporated into the resulting application. This process is evaluated using the MIMIC III dataset for the creation of a PADTC prototype for an automated hospital transportation system. This approach can be used for early prototyping of PADTCs as it needs no hand-written code in the ﬁrst place, but it still allows for the iterative evolvement of the application. This empowers domain experts to create their PADTC prototypes.",Journal of Computer Languages,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85131671533,,exclude,"Embora o paper use process mining e event logs, a aplicação é em um sistema de transporte hospitalar (domínio de saúde/IoT), não em processos de desenvolvimento de software. A síntese de digital twins, embora tecnicamente sofisticada, não se enquadra no escopo de processos de SW (IC1-IC4 focam em desenvolvimento, commits, CI/CD, lead time em SW).",,EC1,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
83421d8c,scopus,scopus_principal,Principal,10.1007/s10515-021-00319-5,Improving the prediction of continuous integration build failures using deep learning,Saidani I.,2022,,Automated Software Engineering,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85123344189,,maybe,"O título sugere fortemente forecasting de falhas em CI (IC3), domínio claramente de SW. Porém, sem resumo disponível, não é possível confirmar se usa event logs/process mining ou modelagem estocástica conforme escopo PATHCAST, ou se é apenas previsão com deep learning sem foco em processo.",IC3,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
eeee1fa8,scopus,scopus_principal,Principal,10.1142/S0218194022400010,Identifying Possible Improvements of Software Development Life Cycle (SDLC) Process of a Bank by Using Process Mining,Taskesenlioglu S.,2022,"Software development with its unique characteristics having knowledge-intensive and human-oriented aspects and complex domains, challenges organizations. The timely outcomes with high quality and desired cost that directly affect customer satisfaction have an important place in many organizations, including banks. In the last decade, as an emerging technique for business processes management, process mining has been applied in many domains, including manufacturing, supply chain, government, healthcare, and software engineering. There are limited number of studies on process mining techniques carried out for the software process, especially in the banking sector. A lack of tool infrastructure enabling to run the entire software development process and the challenges in integrating processed data from separated varying tools and assets complicate the use of process mining for software processes. This paper aims to identify the improvement points in the software development process of the Kuveyt Turk Participation Bank in Turkey through the surfacing actions. The findings and results are gathered by the application of process mining techniques of bupaR, and evaluation is provided by experts in the bank. After that, the relevant process improvements are identified. The results of this paper show that using process mining provides the organization with beneficial results, in particular, and a comprehensive view of the end-to-end Software Development Life Cycle (SDLC) processes.",International Journal of Software Engineering and Knowledge Engineering,article,,https://www.scopus.com/record/display.uri?eid=2-s2.0-85129844829,,include,"O artigo aplica process mining (bupaR) diretamente a artefatos e processos de software development (SDLC), atendendo claramente IC1. A análise de um processo real de desenvolvimento de software em banco, com descoberta de melhorias através de event logs, está dentro do escopo da SLR PATHCAST.",IC1,,2026-04-12T20:03:59.736124+00:00,msgbatch_01Bi2vvN8phka4m2zJ3y8JSf
