internal_id,title,doi,year,source_db,abstract,ta_decision,ta_rationale,ta_matched_ic,ta_matched_ec,raw
c0d7dfef,A Bi-Virus Competing Spreading Model with Generic Infection Rates,10.1109/TNSE.2017.2734075,2018,ieee,"Due to widespread applications, the multi-virus competing spreading dynamics has recently aroused considerable interests. To our knowledge, all previous competing spreading models assume infection rates that are each linear in the virus occupancy probabilities of the individuals in a population. As linear infection rates are overestimation of real infection rates, in some situations these models cannot accurately predict the spreading process of multiple competing viruses. This work takes the first step toward enhancing the accuracy of multi-virus competing spreading models. A continuous-time bilayer-network-based bi-virus competing spreading model with generic infection rates is proposed. Criteria for the extinction of both viruses and for the survival of only one virus are presented, respectively. Numerical examples show that (1) if the generic bi-virus spreading model with linear infection rates predicts that the fraction of nodes infected with some virus would approach zero, the prediction of the fraction is accurate, and (2) if the scenario-relevant generic infection rates could be estimated accurately, the resulting model would be able to accurately forecast the evolutionary process of a pair of competing viruses.",exclude,"O artigo trata de modelagem estocástica de propagação de vírus (biologia/epidemiologia) em redes genéricas, sem qualquer conexão a processos de desenvolvimento de software ou engenharia de software. Aplica-se EC1 (domínio fora de SW).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de modelagem estocástica de propagação de vírus (biologia/epidemiologia) em redes genéricas, sem qualquer conexão a processos de desenvolvimento de software ou engenharia de software. Aplica-se EC1 (domínio fora de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""probabilistic_model"",
  ""forecast_target"": ""none"",
  ""process_data_source"""
01ebc0c0,Process-Oriented Knowledge Management For Learning Software Organizations,,1999,snowball,"This paper discusses how a process-centered knowledge management and coordination support approach can be used to create learning software organizations. We discuss how process models can be used in project planning and how project plans can be enacted. Then we illustrate how a feedback loop can be created to update the process model stored in an experience factory. The result is a knowledge management approach that is process-oriented and supports continuous process improvement. 1. INTRODUCTION Creating effective knowledge management structures is one of the key factors in software process improvement initiatives (like the Capability Maturity Model, Spice, Trillium, etc.). Most often the knowledge management needs are only mentioned implicitly. Specific organizational structures (e. g. a software process group) are developed for the purpose of managing and distributing knowledge about software development. These structures are costly to maintain and improving the efficiency of their...",exclude,"O paper trata de gestão de conhecimento organizacional e melhoria de processos de software em nível estratégico (Experience Factory, CMM), não de mineração de processos, modelagem estocástica, forecasting de métricas ou análise de logs de eventos. Não atende nenhum dos critérios de inclusão (IC1-IC4).",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de gestão de conhecimento organizacional e melhoria de processos de software em nível estratégico (Experience Factory, CMM), não de mineração de processos, modelagem estocástica, forecasting de métricas ou análise de logs de eventos. Não atende nenhum dos critérios de inclusão (IC1-IC4)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [],
  ""software_context"": ""software_project_management"",
  ""stochastic_method"": "
b5c61ad2,Towards the development of numerical procedure for control of connected Markov chains,,2015,ieee,"The system of controlled time-inhomogeneous Markov chains (MCs) is considered. The principal problem related to this kind of systems and could be called as the ""curse of dimension"" appears as a necessity of solving a system of ordinary differential equations of high dimension. Moreover, even the software development for such systems is a serious issue since these equations are linked and the standard parallelization approaches in existing software packages are not very effective. Meanwhile, we noticed that the minimization procedure needed for the right-hand side (RHS) of this system may be easily parallelized by independent minimization in each equation. As an example we consider the management of linked dams under non-stationary seasonally changing random inflows/outflows and customers' demands. The current state of each dam is described by the state of continuous-time MC corresponding to the water level. So the state of the dams system is represented in tensor form. The connection of MCs is a result of the controlled flow between dams. The aim of the control is to maintain the required water levels on the weather conditions and to satisfy the customers' demands. The general approach is based on the solution of Bellman type equation in tensor form. This equation may be reduced to the system of ordinary differential equations. We suggest here the automatic procedure for the generation of this system and also the approach to the minimization of the RHS which may be realized for each state of MC independently.",exclude,"O artigo trata de cadeias de Markov controladas em contexto de gerenciamento de barragens (sistema físico de recursos hídricos), sem qualquer conexão a processos de desenvolvimento de software ou engenharia de software. Enquanto menciona ""software development"" como um desafio computacional paralelo, este é apenas um problema técnico secundário, não o foco principal. Não atende nenhum dos critérios",,EC1|EC2,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de cadeias de Markov controladas em contexto de gerenciamento de barragens (sistema físico de recursos hídricos), sem qualquer conexão a processos de desenvolvimento de software ou engenharia de software. Enquanto menciona \""software development\"" como um desafio computacional paralelo, este é apenas um problema técnico secundário, não o foco principal. Não atende nenhum dos critérios de inclusão IC1-IC4."",
  ""matched_ic"": [],
  """
9d5f8cab,Software Architecture Modeling and Reliability Evaluation Based on Petri Net,10.1109/DSA.2017.17,2017,ieee,"Software reliability is one of the most important quality indices in software quality evaluation, with the development of software engineering and component reusing, reliability analysis based on software architecture has become a researching hotspot. This paper makes a review on existed architecture-based reliability evaluation models at first, proposes existed architecture based reliability evaluation types and typical models, putting forward the shortage of these models as well. As petri net has a good ability of description for concurrency and asynchrony. This paper focuses on the research of petri net model, divides transitions into time transitions and instantaneous transitions, and adds time-related reliability-time-delay reliability and temporal reliability, by these means we establish the software architecture modeling. Then by the study of the relationship between component state and system reachable state, we set up the reachable state transition matrix and proceeded system reliability evaluation. At last, we use the method above into a avionics embedded software, accomplish the architecture modeling, reliability evaluation and error analysis, proving the effectiveness and accuracy of this method.",exclude,"O artigo trata de modelagem de arquitetura de software e avaliação de confiabilidade usando Petri nets, mas não aborda process mining, forecasting de métricas de processo de desenvolvimento de SW, ou mineração de repositórios. O foco é em confiabilidade estática de componentes/sistemas embarcados, não em descoberta ou predição de processos de desenvolvimento de software.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de modelagem de arquitetura de software e avaliação de confiabilidade usando Petri nets, mas não aborda process mining, forecasting de métricas de processo de desenvolvimento de SW, ou mineração de repositórios. O foco é em confiabilidade estática de componentes/sistemas embarcados, não em descoberta ou predição de processos de desenvolvimento de software."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  ],
  ""evidence_tags"": ["
daccc337,Related Work,10.1007/978-3-030-32412-4_2,2019,springer,,exclude,"O título 'Related Work' sugere uma seção de revisão secundária sem conteúdo substantivo próprio. Sem abstract disponível e com evidência de que se trata de um capítulo de introdução/contexto em um livro, não há base confiável para avaliar atendimento aos critérios de inclusão. Além disso, EC4 (revisão secundária fora do escopo) é altamente provável.",,EC4,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título 'Related Work' sugere uma seção de revisão secundária sem conteúdo substantivo próprio. Sem abstract disponível e com evidência de que se trata de um capítulo de introdução/contexto em um livro, não há base confiável para avaliar atendimento aos critérios de inclusão. Além disso, EC4 (revisão secundária fora do escopo) é altamente provável."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC4""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""s"
ac481065,Online MCMC Thinning with Kernelized Stein Discrepancy,10.1137/22m1510108,2024,snowball,".A fundamental challenge in Bayesian inference is efficient representation of a target distribution. Many nonparametric approaches do so by sampling a large number of points using variants of Markov chain Monte Carlo (MCMC). We propose an MCMC variant that retains only those posterior samples which exceed a kernelized Stein discrepancy (KSD) threshold, which we call KSD thinning. We establish the convergence and complexity trade-offs for several settings of KSD thinning as a function of the KSD threshold parameter, sample size, and other problem parameters. We provide experimental comparisons against other online nonparametric Bayesian methods that generate low-complexity posterior representations. We observe superior consistency/complexity trade-offs across a range of settings including MCMC sampling on two Bayesian inference problems from the biological sciences, and \(10\times\) inference speedup and storage reduction for Bayesian neural networks with no loss of accuracy and no increase in training time. Our code is available at https://github.com/colehawkins/KSD-Thinning.KeywordsBayesian inferenceonline thinningStein discrepancyBayesian neural networkMSC codes68T3762F1560E05",exclude,"O artigo trata de métodos Bayesianos e MCMC para inferência estatística e redes neurais Bayesianas, sem qualquer conexão com processos de desenvolvimento de software, process mining ou modelagem de processos de SW. Não atende nenhum dos critérios de inclusão (IC1-IC4).",,EC1|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de métodos Bayesianos e MCMC para inferência estatística e redes neurais Bayesianas, sem qualquer conexão com processos de desenvolvimento de software, process mining ou modelagem de processos de SW. Não atende nenhum dos critérios de inclusão (IC1-IC4)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1"", ""EC3""],
  ""evidence_tags"": [""monte_carlo""],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""monte_carlo"",
  ""fo"
49c90f9b,Performance Analysis of an Opportunistic Relaying Power Line Communication Systems,10.1109/JSYST.2017.2723905,2018,ieee,"Powerline communication (PLC) is an attractive approach to providing information transfer services for future smart grids. However, due to high attenuation and interference, it is a great challenge to achieve reliable transmissions over PLC channels. In this letter, we propose an opportunistic decode-and-forward-based multiple-relaying (ODFR) scheme to enhance the performance of PLC networks, where the optimal relay is selected dynamically for data forwarding. Specifically, we first formulate the cumulative distribution functions (CDFs) of the received signal-to-noise ratio by exploiting statistical properties of the PLC channels. Then, drawing upon this derived CDF, we further develop the closed-form expressions of outage probability and approximate capacity for the proposed ODFR scheme. Simulations validate the consistency of our analytical results with Monte Carlo simulations.",exclude,"O artigo trata de sistemas de comunicação em redes de energia elétrica (power line communication para smart grids), não de processos de desenvolvimento de software. A menção a 'Monte Carlo' refere-se a simulações em engenharia de telecomunicações, não a modelagem estocástica de processos de SW. Nenhum critério de inclusão é atendido.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de sistemas de comunicação em redes de energia elétrica (power line communication para smart grids), não de processos de desenvolvimento de software. A menção a 'Monte Carlo' refere-se a simulações em engenharia de telecomunicações, não a modelagem estocástica de processos de SW. Nenhum critério de inclusão é atendido."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [""monte_carlo"", ""simulation""],
  ""software_cont"
ea1417b3,"Business process management approach for improving agile software
process and agile maturity",10.1002/smr.2331,2021,wos,"Continuous improvement of agile software processes is inevitable in
order to reach sustainable and high-quality project outcomes. In this
sense, organizations need guidance on how to apply agile software
process improvement effectively; comprehensive approaches with in-depth
analysis and guidelines are required to keep software processes in
balance and to continuously improve them, as in a typical business
process, over time. This research aims to explore the implementation of
Business Process Management approach for improving an agile software
process and accordingly agile maturity level. Many organizations utilize
from Business Process Management approach in order to improve workflows
and to discover organization-specific weaknesses. For this purpose, the
study presents a practical, flexible model based on Business Process
Management approach for agile software process improvement, which also
incorporates maturity assessment for measuring the agile maturity level.
Furthermore, an exploratory case study with a triangulation methodology
of mixed methods was carried out for implementation of the model. The
research puts forward that Business Process Management approach can be
used for in-depth analysis of agile software process, discovery of
problems, and redesign of the process. The research roadmap introduces
worthwhile insights on agile software process improvement for
researchers and practitioners.",exclude,"O paper aborda Business Process Management (BPM) e melhoria de processos ágeis, mas não há evidência de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Trata-se de um estudo de caso de implementação de BPM genérico sem aplicação dos métodos específicos do escopo da SLR PATHCAST.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper aborda Business Process Management (BPM) e melhoria de processos ágeis, mas não há evidência de process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Trata-se de um estudo de caso de implementação de BPM genérico sem aplicação dos métodos específicos do escopo da SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
  ],
  ""evidence_tags"": [
    ""insufficient_abstract""
  ],
  """
68fb9a94,You can't tailor what you haven't modeled,10.1145/2600821.2600851,2014,snowball,"It is widely accepted that the one size fits all process does not exist. Software processes need to be tailored according to the respective context of companies and projects. However, tailoring a software process often remains a mystery. What is the actual context? What are the parameters to adjust a process? What are the implications of tailoring criteria? A systematic process tailoring requires the ability to anticipate needed flexibility early in the process design process, and to express this in a process modeling language. In this paper, we discuss the design of process tailoring models, which we consider crucial for the design and, eventually, the application of flexible software processes. We advocate for a constructive metamodel-based approach to improve process tailoring.",exclude,"O artigo trata de metamodelos e design de processos de software flexíveis, mas não aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Foca em aspectos teóricos de tailoring de processos sem aplicação a dados de processos reais ou predição.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de metamodelos e design de processos de software flexíveis, mas não aborda process mining, modelagem estocástica, forecasting de métricas de processo ou mineração de repositórios. Foca em aspectos teóricos de tailoring de processos sem aplicação a dados de processos reais ou predição."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [""insufficient_abstract""],
  ""software_context"": ""software_development_process"",
 "
9b5fd8e0,"Testing Apache OpenOffice Writer using statistical usage testing
technique",10.1007/s13198-014-0237-2,2015,wos,"Statistical usage testing (SUT) technique is the testing technique
defined it cleanroom software engineering. It based on developing the
usage models and then performing statistical tests on the usage models
(Runeson and Wohlin, IEEE Trans Softw Eng 20: 494-499, 1994). The
failure data from testing is then used in a software reliability model
to certify the reliability of the software. The main purpose of SUT is
to test a software product from a user's point of view. Hence, usage
models are designed and then test cases are developed from the models
(Prowell et al., Cleanroom software engineering technology and process,
1999). The paper tests Apache OpenOffice Writer using SUT Technique. The
paper makes use of two software RAM Commander and ITEM toolkit for
testing. In this paper, Markov chains are used to represent the usage
models. The development of Usage Markov Chain, the Testing Markov Chain
and incorporation of failure data is done using the same software. The
paper also discusses the analytical results of applying SUT and its
impact on software reliability.",exclude,"O artigo aplica Markov chains e modelagem estocástica, mas no contexto de testing e confiabilidade de software (Apache OpenOffice), não para descobrir, modelar ou prever características de PROCESSOS de desenvolvimento de SW. O foco está em validação/certificação de produto, não em process mining ou forecasting de métricas de processo (lead time, cycle time, throughput).",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo aplica Markov chains e modelagem estocástica, mas no contexto de testing e confiabilidade de software (Apache OpenOffice), não para descobrir, modelar ou prever características de PROCESSOS de desenvolvimento de SW. O foco está em validação/certificação de produto, não em process mining ou forecasting de métricas de processo (lead time, cycle time, throughput)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [""markov"","
f79f90ee,"Test automation maturity improves product quality-Quantitative study of
open source projects using continuous integration",10.1016/j.jss.2022.111259,2022,wos,"The popularity of continuous integration (CI) is increasing as a result
of market pressure to release product features or updates frequently.
The ability of CI to deliver quality at speed depends on reliable test
automation. In this paper, we present an empirical study to observe the
effect of test automation maturity (assessed by standard best practices
in the literature) on product quality, test automation effort, and
release cycle in the CI context of open source projects. We run our test
automation maturity survey and got responses from 37 open source java
projects. We also mined software repositories of the same projects. The
main results of regression analysis reveal that, higher levels of test
automation maturity are positively associated with higher product
quality (p-value=0.000624) and shorter release cycle (p-value=0.01891);
There is no statistically significant evidence of increased test
automation effort due to higher levels of test automation maturity and
product quality. Thus, we conclude that, a potential benefit of
improving test automation maturity (using standard best practices) is
product quality improvement and release cycle acceleration in the CI
context of open source projects. We encourage future research to extend
our findings by adding more datasets with different programming
languages and CI tools, closed source projects, and large-scale
industrial projects. Our recommendation to practitioners (in the similar
CI context) is to utilize standard best practices to improve test
automation maturity. (C)& nbsp;2022 The Author(s). Published by
Elsevier Inc.& nbsp;",exclude,"O artigo estuda o impacto da maturidade em automação de testes na qualidade e ciclo de release em projetos CI/CD, mas não aplica process mining, modelagem estocástica, ou forecasting de métricas de processo. A análise é baseada em survey e regressão simples, não em event logs ou modelos estocásticos.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo estuda o impacto da maturidade em automação de testes na qualidade e ciclo de release em projetos CI/CD, mas não aplica process mining, modelagem estocástica, ou forecasting de métricas de processo. A análise é baseada em survey e regressão simples, não em event logs ou modelos estocásticos."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC3""],
  ""evidence_tags"": [
    ""repository_mining"",
    ""ci_cd"",
    ""software_process"",
    ""cycle_time""
"
cc17b497,Introduction to Model Checking,10.1007/978-3-319-10575-8_1,2018,springer,,exclude,"Model checking é uma técnica de verificação formal de sistemas, não diretamente relacionada a process mining, modelagem estocástica de processos de SW, ou forecasting em processos de desenvolvimento. O título não evidencia aplicação aos critérios de inclusão (IC1-IC4) e o abstract ausente impede confirmação de qualquer vínculo com processos de software. Trata-se de um capítulo introdutório de hand",,EC3|EC4,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Model checking é uma técnica de verificação formal de sistemas, não diretamente relacionada a process mining, modelagem estocástica de processos de SW, ou forecasting em processos de desenvolvimento. O título não evidencia aplicação aos critérios de inclusão (IC1-IC4) e o abstract ausente impede confirmação de qualquer vínculo com processos de software. Trata-se de um capítulo introdutório de handbook sobre verificação formal, não sobre engenhar"
2af65d5e,Domain-Specific Modelling Languages for Participatory Agent-Based Modelling in Healthcare,10.1109/MODELS-C53483.2021.00105,2021,ieee,"Hospitals need to look into operational interventions to keep up with increasing patient numbers, and the threats of infectious diseases. Changes such as new ward layouts, staff allocations, testing schemes, admission pathways, etc., need to be considered to improve patient flow and safety. Agent-Based Modelling (ABM) has promising potential for simulating these types of interventions in hospital settings without interfering with real-world operations. While this approach to simulation has seen great academic support, the acceptance of these simulations in practice is still relatively low. Typical software development processes, and the use of general-purpose programming languages, make simulation implementations largely inaccessible to their intended users. Explaining model behaviour becomes challenging, and domain users are unable to modify or develop their own models without handing over to software developers. We propose that participatory modelling, aided by a suite of domain-specific modelling languages can help resolve these issues. We outline a set of DSMLs to involve users directly in model development with the aim of improving implementation comprehensibility, improving model development times, and improving overall simulation acceptance in a healthcare setting.",exclude,"O paper trata de Agent-Based Modelling (ABM) em configurações hospitalares, não de process mining ou modelagem estocástica de processos de software. Embora mencione 'software development processes', o contexto é sobre desenvolvimento de ferramentas de simulação, não sobre análise ou previsão de processos de SW reais.",,EC1|EC2,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de Agent-Based Modelling (ABM) em configurações hospitalares, não de process mining ou modelagem estocástica de processos de software. Embora mencione 'software development processes', o contexto é sobre desenvolvimento de ferramentas de simulação, não sobre análise ou previsão de processos de SW reais."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC1"",
    ""EC2""
  ],
  ""evidence_tags"": [
    ""simulation""
  ],
  ""software_context"":"
b9c63662,A model simulating above- and below-ground tree architecture with agroforestry applications,10.1007/BF00708920,1995,springer,,exclude,"O artigo trata de modelagem de arquitetura de árvores em sistemas agroflorestais. Não há qualquer conexão com processos de software, process mining, ou engenharia de software. Claramente fora do escopo da SLR PATHCAST.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de modelagem de arquitetura de árvores em sistemas agroflorestais. Não há qualquer conexão com processos de software, process mining, ou engenharia de software. Claramente fora do escopo da SLR PATHCAST."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": ""none"",
  ""forecast_target"": ""none"",
  ""process_data_source"": ""none"",
  ""confidence"": ""high"
31e884b2,A Greedy Algorithm for Faster Feasibility Evaluation of All-Terminal-Reliable Networks,10.1109/TSMCB.2011.2157911,2011,ieee,"Although calculating the all-terminal reliability (ATR) of a stochastic network is a computationally expensive task, deciding whether the ATR is greater than a preset value could be done with less effort. This study proposes a new method that generates the sequential lower and upper bounds of the ATR, based on greedy network factoring. The proposed method begins by finding the most reliable spanning tree and most unreliable cut set in the given network. Their operative and failing probabilities are used to update the lower and upper bounds of the ATR. Subnetworks are then produced, corresponding to each state of the spanning tree or cut set. This procedure is applied to the subnetworks in a recursive manner to update the ATR bounds further, until either the lower or upper bound reaches the preset ATR requirement. Due to the rapid convergence of the ATR bounds, the feasibility of a given network is likely to be decided at an early stage of the network factoring process. This study proposes several different implementations of the greedy algorithm and introduces the results of the computer experiments comparing them. Based on the experimental results, this study suggests a relationship between the performance of each implementation and the characteristics of the given network, such as layout and edge operating probabilities.",exclude,"O paper trata de confiabilidade de redes estocásticas (all-terminal reliability) em contexto genérico de engenharia de sistemas, sem qualquer conexão a processos de desenvolvimento de software, repositórios, event logs ou artefatos de SW. Não atende nenhum critério de inclusão (IC1-IC4) e se enquadra claramente em EC1 (domínio fora de SW).",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de confiabilidade de redes estocásticas (all-terminal reliability) em contexto genérico de engenharia de sistemas, sem qualquer conexão a processos de desenvolvimento de software, repositórios, event logs ou artefatos de SW. Não atende nenhum critério de inclusão (IC1-IC4) e se enquadra claramente em EC1 (domínio fora de SW)."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_p"
c5426964,Product Planning,10.1007/978-3-662-65116-2_4,2022,springer,,exclude,"Título genérico 'Product Planning' sem abstract disponível impede avaliação confiável. Product planning em engenharia de software pode abordar planejamento de features/roadmap, mas não há evidência que trate process mining, modelagem estocástica, forecasting de métricas de processo, ou mineração de repositórios. Classificação como capítulo de livro sobre SPM sugere foco em gestão de produto, não e",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Título genérico 'Product Planning' sem abstract disponível impede avaliação confiável. Product planning em engenharia de software pode abordar planejamento de features/roadmap, mas não há evidência que trate process mining, modelagem estocástica, forecasting de métricas de processo, ou mineração de repositórios. Classificação como capítulo de livro sobre SPM sugere foco em gestão de produto, não em análise de processos de SW."",
  ""matched_ic"": ["
636ba3f5,A Filter Model Based on Hidden Generalized Mixture Transition Distribution Model for Intrusion Detection System in Vehicle Ad Hoc Networks,10.1109/TITS.2019.2905415,2020,ieee,"Vehicle ad hoc networks (VANETs) are considered to be the next big thing that will remarkably change our lives, since this kind of technology is able to make our lives and roads safer. Due to the very fast move and high dynamic in VANETs, it is important to quickly ascertain the reliability of information. Although intrusion detection system (IDS) has been proposed as a reliable approach to protect VANETs against attacks, its overhead is serious, which spends too much time on detection, especially when the number of vehicles increases. Thus, in this paper, we propose a novel filter model based on a hidden generalized mixture transition distribution model (HgMTD) in VANETs, called FM-HgMTD, which can quickly filter the messages from neighboring vehicles so as to reduce the overhead and detection time. It adopts a well-known multi-objective optimization (NSGA-II) algorithm combined with an expectation-maximization (EM) algorithm to forecast the future states of neighboring vehicles and then to filter out malicious messages, by monitoring the change of the state pattern of each neighboring vehicle. In addition, a timeliness method is used to maintain the accuracy of the forecast. The experiments show that IDS with the proposed FM-HgMTD has better performance than other available IDSs in terms of detection rate, detection time, and overhead.",exclude,"O paper trata de sistemas de detecção de intrusão em redes veiculares (VANETs), não de processos de desenvolvimento de software. Embora use modelagem estocástica (HgMTD, EM), não há evidência de aplicação a artefatos de SW, process mining de repositórios ou previsão de métricas de processo de desenvolvimento.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O paper trata de sistemas de detecção de intrusão em redes veiculares (VANETs), não de processos de desenvolvimento de software. Embora use modelagem estocástica (HgMTD, EM), não há evidência de aplicação a artefatos de SW, process mining de repositórios ou previsão de métricas de processo de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC1""
  ],
  ""evidence_tags"": [
    ""stochastic_modeling"",
    ""forecasting""
  ],
  ""software_"
a18bdf86,"Instrumental and Astrophysical Performances of SuperAGILE
on-board AGILE gamma-ray mission",10.1117/12.409122,2000,wos,"SuperAGILE is the X-ray stage of AGILE gamma-ray mission. It is devoted
to monitor X-ray (10-40 keV) sources with a sensitivity better than 10
mCrab in one observing day and to detect X-ray transients in a field of
view of 1.8 sr, well matched to that of the gamma ray tracker, with few
are-minutes position resolution. SuperAGILE is designed to exploit one
additional layer of four silicon micro-strip detectors, for 1444 cm(2)
of total geometrical area, on top of the AGILE tracker and a system of
four mutually orthogonal one-dimensional coded masks to encode the X-ray
sky. Low noise electronics based on ASICs technology is the front- end
read out. We present here the instrumental and astrophysical
performances of SuperAGILE as derived by Monte Carlo simulation and
experimental tests.",exclude,"Paper sobre instrumentação de raios-X e gama para astronomia. Domínio completamente fora de engenharia de software e processos de desenvolvimento; não há qualquer relação com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de software.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Paper sobre instrumentação de raios-X e gama para astronomia. Domínio completamente fora de engenharia de software e processos de desenvolvimento; não há qualquer relação com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de software."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC1""
  ],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_"
cc62da4b,A rule-based availability-driven cosynthesis scheme,10.1007/s10617-007-9005-8,2007,springer,,exclude,"Título sugere cosynthesis de sistemas embarcados com foco em disponibilidade. Sem abstract disponível e com contexto de Design Automation for Embedded Systems (2007), não há evidência de relação com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento de software. O domínio aparenta ser síntese de hardware/sis",,EC1|EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""Título sugere cosynthesis de sistemas embarcados com foco em disponibilidade. Sem abstract disponível e com contexto de Design Automation for Embedded Systems (2007), não há evidência de relação com process mining, modelagem estocástica de processos de SW, forecasting de métricas de processo ou mineração de repositórios de desenvolvimento de software. O domínio aparenta ser síntese de hardware/sistemas embarcados, não processos de desenvolviment"
dd393018,Design of&#xa0;a&#xa0;Next-Generation Interoperable Cognitive Port Solution,10.1007/978-3-031-20936-9_12,2022,springer,,exclude,"O título refere-se a uma solução de porto cognitivo (Cognitive Port Solution) no contexto de IoT, domínio claramente fora de engenharia de software e processos de desenvolvimento. Sem abstract disponível, não há evidência de conexão com process mining, modelagem estocástica ou forecasting de processos de SW.",,EC1,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O título refere-se a uma solução de porto cognitivo (Cognitive Port Solution) no contexto de IoT, domínio claramente fora de engenharia de software e processos de desenvolvimento. Sem abstract disponível, não há evidência de conexão com process mining, modelagem estocástica ou forecasting de processos de SW."",
  ""matched_ic"": [],
  ""matched_ec"": [""EC1""],
  ""evidence_tags"": [],
  ""software_context"": ""not_software_process"",
  ""stochastic_method"": "
24055ddb,Validating Requirement Specification Using Text Mining Analysis,10.1109/ICE3IS59323.2023.10335293,2023,ieee,"Requirement elicitation is the first step of requirement engineering where software developers focus on obtaining the users' needs and produce a requirement specification. This activity can be accomplished through conducting interviews. However, the requirement specified might not conform to the actual interview transcripts from the elicitation process due to perspective differences between the clients and developers. This study aims to propose a method to validate the requirement specification using text mining analysis. The method involves text preprocessing and text similarity analysis between the specification and elicitation transcripts. The proposed method is validated using interview elicitation transcripts and the software requirement specification (SRS) from the Baker's Corner application. The results demonstrate that the proposed method can effectively validate requirement specifications, producing comparable results to the manual validation process. This finding highlights the potential of automating the requirement validation process using text mining techniques. Additionally, the paper offers recommendations for future studies and developers to enhance the generation of software requirements.",exclude,"O artigo trata de validação de especificações de requisitos usando text mining, focando em elicitação de requisitos e análise de similaridade textual. Não aborda process mining em processos de SW, modelagem estocástica de processos, forecasting de métricas de processo ou mineração de repositórios. O escopo é requirements engineering (RE), não análise ou predição de processos de desenvolvimento.",,EC3,"```json
{
  ""decision"": ""exclude"",
  ""rationale"": ""O artigo trata de validação de especificações de requisitos usando text mining, focando em elicitação de requisitos e análise de similaridade textual. Não aborda process mining em processos de SW, modelagem estocástica de processos, forecasting de métricas de processo ou mineração de repositórios. O escopo é requirements engineering (RE), não análise ou predição de processos de desenvolvimento."",
  ""matched_ic"": [],
  ""matched_ec"": [
    ""EC3""
 "
